Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
¡Tómese el tiempo para ver San Pancho!,"Una pequeña y pintoresca ciudad de playa encantadora. Ambiente relajado, no hay muchos vendedores (aunque apenas estamos comenzando la temporada aquí) Hermosas boutiques y muchos, muchos lugares para comer con lo que parece ser una excelente comida. Si te quedas cerca de la zona, ¡haz una excursión de un día seguro! Si vienes a esta parte de Nayarit quizás te quedes aquí.",,5,,,oct de 2022
"Fun Market, quieren ser hippies, ambiente playero, servicio de taxi grosero.","Bonito lugar para un viaje de un día o para visitar el mercado de artículos artesanales hechos a mano. La ciudad tiene un encanto único con un ambiente ""hippie"". No son verdaderos hippies jajaja. Solo gente más joven que se viste igual con su ropa boho y, a menudo, con un aspecto sucio y descuidado. No verás tus típicas canas que se divierten y beben como si fuera 1994 jaja. Bonitas tiendas que venden artículos y ropa únicos. Buenas cafeterías. El taxi nos costó 300 pesos desde nuestro punto de origen. Costo de vuelta 400 pesos, típico de los mexicanos para estafar al gringo. Los taxis ni siquiera parecían querer llevarnos de regreso a nuestra ciudad. . . . Los encontré indiferentes a nosotros. Casi grosero y solo por el dinero extra para llenar sus bolsillos. No nos impresionó. Así lo bueno y lo malo. Probablemente no volvería.",,2,"Victoria, Canadá",,feb de 2022
Lo bueno y lo malo de San Pancho y Sayulita,"Nos encanta esta área y visitamos 3 o 4 veces al año mientras decidimos si queremos tener una casa aquí. Por el momento es una relación de amor/odio. Nos encanta casi todo lo local/ No nos gustan los extranjeros, los hippies, los yoguis que empiezan a cambiar de lugar.Cuando vengas a México, por favor considera el país que estás visitando. Por favor, no intentes americanizarlo. Disfruta de su cultura local, escucha su música en lugar del rap disco a todo volumen, no seas detestable. Nuestros amigos mexicanos que visitamos aquí dicen que los lugareños están comenzando a no preocuparse por los visitantes extranjeros porque están cambiando su cultura. Recuerda, eres un visitante. Tener respeto. Como mexicoamericano, perdóname por decir: si crees en el privilegio de los blancos, déjalo atrás. ¡Cuando fueres haz lo que vieres!Como otro publicado aquí, hay mucha música alta proveniente del Polo Club, el Polo Spa y algunos restaurantes. El ritmo de rap continuo y ensordecedor es horrible e irrespetuoso no solo para los invitados sino también para los residentes cercanos.La razón por la que todos venimos aquí es por su encanto: bueno y no tan bueno. Por favor, mantenlo así. Y por favor, recuerda tu higiene personal. Muchos de los lugareños se quejan de que los “hippies americanos apestan”. Presta atención a la forma en que te miran. Si es con desdén, toma nota de tu apariencia, de tu comportamiento, de tu cabello.Por favor, no sean feos extranjeros. Eres un visitante, por favor recuerda esto y deja México con su orgullosa cultura y ambiente.",,3,Colorado,,ene de 2022
Aléjate de las multitudes,"Perfecto para 1 - 2 días. Evita los bares de Sayulita. Encuentre un hotel boutique e instálese. Me alojé en Agua Luna Design Hotel, fue fantástico. Comimos en Organic Bistro en el Hotel Cielo Rojo (algunos de los mejores de todo nuestro viaje). Música en vivo. Perfecto para desconectar. Definitivamente vale la pena una visita corta.",,5,"Shell Beach, CA",,may de 2021
Encantadora y hasta ahora tranquila playa... el agua es peligrosa y no es apta para niños.,"Esto sigue siendo más o menos una ciudad de un caballo, a diferencia de Sayulita en el sur. Para mí, el único inconveniente evidente es que no importa en qué restaurante comas, estarás sujeto a músicos increíblemente mediocres y demasiado amplificados por la noche, ahogando cualquier intento de conversación adulta.En el lado positivo, para un amante de los animales, la mayoría de los residentes parecen tener perros extremadamente amigables y bien cuidados.",,3,"San Miguel de Allende, México",,feb de 2021
UN KUGAR MUY PINTORESCO,"San Pancho es un lindo pueblito que todavia tiene playas poco concurridas. Esta creciendo pero es como Vallarta hace 50 años. Se puede encontrar ya buenos restaurants pero lo mas particular de este lugasr son sus playas, poco concurridas y limpias. Excelente para nadar y relajarse.",,5,,,jun de 2019
Lugar interesante y pintoresco,Visité como parte de un viaje de un día. Bonita playa y vendedores locales. Lugar muy colorido. La gente era amigable.,,5,"Sandpoint, ID",,nov de 2019
Viaje de un día de vacaciones,"Gran lugar. Bonito lugar para pasear, bonita playa. Tomó el autobús de pv, realmente barato. También puedes manejarlo, pero un poco caro.",,5,"Richmond, Canadá",,ene de 2019
Lugar mágico,"Me gustó mucho esta playa por la tranquilidad que hay, es una playa con poca gente pero muy linda. Además de que hay mucho extrangeros incluso trabajando ahí.se puede surfear.",,5,,,abr de 2019
Gran ciudad,Esta es una gran ciudad y playa. Muy pintoresco y encantador. Hay algunas tiendas excelentes a lo largo de la carretera principal y buenos restaurantes. La playa era asombrosa. Muy recomendable. Más relajante que Sayulita.,,4,"Puerto Vallarta, México",,sept de 2019
San Pancho,Excelente lugar tranquilo y muy familiar limpio y no saturado con olas y otro espacio tipo alberca la gente muy agradable y servicial para andar en la calle con cafés muy rico,,5,"Zona Metropolitana de Guadalajara, México",,jun de 2019
Tienes que venir,"Una opción súper buena para vacacionar, mantener las playas limpias es muy importante, es un pueblo pequeño",,5,"Guadalajara, México",,jun de 2019
Hermosa playa,"Me encanto la playa solo que las olas estan algo altas y Fuertes, mucha gente Estaba haciendo surf, un playa linda y tranquila para vacacional",,5,,,abr de 2019
Awesome Sunset!,"People gather on the beach for a spectacular show and when it dives into the ocean for the night, those in attendance often break out into clapping and cheering. grab a spot on the sand or dine at the two restaurants to see the magical event.",,5,"Calgary, Canadá",,feb de 2019
Little treasure!,"Headed to Sayulita? 5 more minutes to this beautiful quaint little treasure... San Pancho. The beach is clean and sand it soft, the town is small with quaint shops and the food... mmm! A must visit!",,5,"Rockford, Illinois, United States",,mar de 2019
"Great Vacation, Need to Know Mexico","We’re a family of 5 with kids 10, 8 and 4. Haven’t been to Mexico in about 15 years. What a welcomed return!! We chose San Pancho as it seemed a little less busy than Sayulita and we were welcomed with a beach that boasted a great surf (bit sketchy for the kids so be wary) and so much beach space it was easy to forget there were others around us. The restaurant selection is great! We were here for 10 days and only ate at the same place once, and that was only because we loved it so much (La Ola Rica). We rented a home on Air BnB and got a car service to town from Puerto Vallarta. We will definitely be planning a trip back here and during that time will be able to give a 5 star rating. The only point right now is that San Pancho is a newer tourist place (again what we saw as a bonus) so it’s still a bit rough around the edges. So for those who are looking for a manicured holiday maybe just come here for a day trip. For those who are looking to speak Spanish (or in our case bumble through a few broken phrases), relax with barely anyone around, “live like a local”, have alone beach time, eat amazing food, hear great music, watch local shows, and sit in hot sun with no clouds allllll day long, then San Pancho is the place for you. A little research, some sense of adventure and flexible attitude and you’ll pleased as punch. Thank you San Pancho for a great vacation!",,4,,,mar de 2019
Quiet little town near Sayulita,"Have only visited once but loved this town. Small, quaint but doing their part to recycle and have a huge building to tour. Residents are selling recycled items in the gift shop but will show you how the entire community has formed this cooperative. Totally impressed with what is happening there. ",,5,"Puerto Vallarta, México",,feb de 2019
Laid Back Vibe Here...good Food Music and People,My wife and I visited here with my in-laws who live here 1/2 the year. We found the people friendly and willing to share their culture crafts and music.....the beach was beautiful but beware of the sand gnats who bite even in the midday sun.,,4,"North Branford, CT",,ene de 2019
Hermosa playa,"Tranquila y grande playa para visitar en un día de relax, el pueblito es chico pero con opciones de comida y cafeterías. Vale la pena visitar",,5,"Toluca, México",,feb de 2019
Great Beach Vibes,Enjoy a nice sunset walk around this colorful hippie town. Very relax and calm area with traditional restaurants and stores. You will find a lot of local people enjoying this spot. Great beach for surfing 🏄🏼 ,,5,"Ciudad de Panamá, Panamá",,feb de 2019
¡Pacífico!,"Nos habíamos estado quedando en PV y queríamos pasar un rato tranquilo en la playa, tal vez un poco de peinado de playa. Nos dieron la tranquilidad pero no hay playa peinando. Es una hermosa ciudad mexicana pintoresca. Tomamos el autobús desde P V, que es aproximadamente una hora y 15. No son los 45 minutos que esperábamos, pero es un paseo divertido. Es bastante un paseo desde la carretera principal donde el autobús te deja. La playa es hermosa pero la plaza de la playa es tan impresionante. Hay algunos vendedores típicos mexicanos, excelentes margaritas y muchos perros y niños. Sólo un gran ambiente. Queríamos visitar las tiendas, pero una lesión nos llevó a tomar un taxi para volver a P V. Nos encantó nuestra pequeña visita y quizás regresemos para quedarnos un tiempo.",,5,"Beaumont, Canadá",,feb de 2019
Es un lugar hermoso y súper tranquilo,"La playa es muy bonita y es un lugar muy tranquilo, hay muchos vendedores en la playa pero son respetuosos y amables; hay una señora vende panqués de plátano y elote, están deliciosos, es fácil encontrar lugar para estacionar cerca de la playa, no hay tanta gente como en Sayulita",,5,"Ciudad de México, México",,ene de 2019
De las mejores playas de vallarta,"Es una playa tranquila, al menos cuando yo fui!, esta limpia, menos vendedores ambulantes que en muchas otras, y el mar se ve mas limpio",,5,"Cancún, México",,sept de 2018
Visita rapida pero un sitio muy bonito la playa excelente,Después de visitar Sayulita San pancho se debe incluir en el viaje es mas limpio que Sayulita y mas pausado pero la playa es extensa y tiene un estero muy bonito también tiene campo de golf y club de polo me encanto.,,4,"Armenia, Colombia",,ago de 2018
Relajado,"Es una ciudad agradable para visitar y relajarse. Este lugar es más para licores gratis incluyendo la preferencia de bungalows de hoteles comerciales. Un lugar divertido. Playa bonita. Buen lugar seguro para caminar. El único aspecto negativo es la aspiración constante de ""los perros de la ciudad"".",,4,,,jun de 2018
Pueblo de playa soñoliento,"Esta fue nuestra segunda visita a San Pancho. Nos topamos con esta joya escondida en 2017 mientras buscábamos un descanso del ambiente agitado de Sayulita. Nos alojamos en un AirBnb, a 15 minutos a pie del centro de la ciudad. San Pancho tiene excelentes lugares para comer, muchos grandes festivales en la plaza del pueblo y un mercado semanal. Comunidad muy unida y un gran lugar para descansar y relajarse. La playa es una de las mejores que hemos visto en Nayarit. ¡Muy recomendable!",,5,"Toronto, Canadá",,feb de 2018
Una visita relajante,"Este puente me la pasé muy bien, San Pancho es un lugar pequeño pero muy completo, el sonido de la playa, el clima es perfecto, hay lugar para personas que van en plan familiar y también para jóvenes que van en plan de diversión,  no está congestionado de gente y eso claro me encanto.. por supuesto estaré regresando ",,5,"Nuevo Nayarit, México",,mar de 2018
En la playa y encantador,"San Pancho es una pequeña y encantadora ciudad mexicana en el Pacífico al norte de Puerto Vallarta. Es un disco fácil de 1 a 1 1/2 hora de PV dependiendo del tráfico. Muchas tiendas y restaurantes. Bonita playa larga y amplia. Se está convirtiendo en una parada turística, así que obsérvala en los próximos años, de lo contrario, el encanto desaparecerá si esperas más.",,4,"Houston, TX",,feb de 2018
Ambiente relajado,"Esta pequeña ciudad cerca de Sayulita es ideal para caminar, ir al mercado artesanal y surfear. Debes verlo.",,5,Calgary,,feb de 2018
Playa y pueblito tranquilo,"Nos quedamos 5 días con mi familia y los niños, amamos la naturaleza y elAmbiente de pueblito (aún no desarrollado) tiene sus restaurantes y cafecitos muy ricos. La playa es tranquila y muy bueno para surfear. Recomendadisimo para pasar al menos un día de tranquilidad.",,4,"Ciudad de Panamá, Panamá",,feb de 2018
Excelente playa para descansar,"La playa es hermosa, ofrece servicios de restaurante y camastros enfrente de la playa . La comida es deliciosa, recomiendo pedir aguachile, plato típico de la region. El clima bueno en diciembre.",,5,"Ciudad de México, México",,dic de 2017
Gata Gorda Inn (San Pancho) Inn at,"Acabamos de pasar 9 noches en Gata Gorda, un encantador pequeño hotel, propiedad de dos mujeres estadounidenses, Tory y Eileen. Nos alojamos en Casita Chica para las primeras 4 noches y pasaron a grandes, aire acondicionado en los últimos cinco. Nos encantó todo. La piscina, los jardines, las habitaciones estaban impecablemente cuidada y una fiesta de color a la vista. Incluso puedes beber el agua del grifo. Tory y Eileen sería en nuestro círculo de amigos si viviéramos más cerca. Paseo de la ciudad, pero en una zona tranquila lejos de cualquier ruido de noche (excepto unos gallos y perros). Observación de aves, también en gran árboles vecinos.",,5,Bainbridge Island,,nov de 2017
Me encanto,"Aunque la playa no es el caribe mexicano, más bien es para surfear más que para bañarse, a menos que seas un muy buen nadador, pero San pancho tiene algo que no sé qué es que me fascino, sus vistas, su ambiente taaan amigable y tranquilo, me enamore de él, me gustó más que Sayulita definitivamente, es una lástima que haya proyectos de construcción sobre sus playas que amenazan la naturaleza de este lugar, ojalá permanezca tan tranquilo como hasta hoy ",,5,"Hermosillo, México",,oct de 2017
