Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
De las mas hermosas,"Excelente lugar para pasar el dia, para llegar hay que bajar bastantes escaleras, recomiendo llevar agua y cosas para comer ya que no hay donde comprar ",,5,"Puerto Vallarta, México",,ene de 2022
Hermosa Playa Norte (Playa Las gemelas),"Hermosa playa norte en playas las gemelas, agua limpia y cristalina y de suave arena, nos encantó esta playa.",,5,"Monterrey, México",,sept de 2022
Bonita playa,"Tienes que caminar por escalones escarpados para llegar hasta aquí. No hay vendedores ni comida en la playa, así que tráelo contigo. El agua es agradable pero hay olas.",,4,"Nueva York, Estado de Nueva York",,may de 2022
Playas de ensueño,"Las playas Mismaloya, Colomitas y otras son paradisiacas, sin olas, color turqueza, con muy poca gente.",,5,"Lima, Perú",,nov de 2021
Que belleza!!!,"Tomamos un bus desde PV camino a Mismaloya ($10) y nos bajamos preguntado.. (aunque el recorrido es hermoso y señalizado) en la entrada de Las Gemelas.Un Caribito en Nayarit. Hay un árbol enorme que si vas en plan picnic.. te viene bárbaro para no pagar sombrilla y pasar el día ahí.  El agua tranquila celeste, ambiente familiar. Cuenta con restaurantes de playa.. o bien subiendo una tienda de abarrotes accesible.Si no consumen en los restaurantes, mejor llevar todo antes de bajar a la playa (la bajada es una escalera larguita).Es una belleza de Lugar! Super lindaaa!",,5,"Rosario, Argentina",,ago de 2021
Excelente playa para ir con niños,Excelente playa para ir con niños. El acceso público este a un lado del condominio girasolMuy tranquilo Oleaje aunque no hay baños. Hay opción para rentar sillas,,5,"Monterrey, México",,nov de 2021
Playa muy tranquila,"Pasamos en esta playa el primer día del 2021 y es hermosa. Un oleaje muy suave. Es limpia y está muy bien cuidada. Hay un letrero que prohíbe el ambulantaje, pero los vendedores se lo pasan por el arco del triunfo.Lo malo es que no hay baños públicos.",,5,"Ciudad de México, México",,ene de 2021
Great local beach,"lovely local beach to relax and chill out, good for families and food service available. i was there over Xmas/New Year and not over crowded.",,5,,,dic de 2020
Bellas playas,"Hermosas playas de aguas cristalinas y arena muy clara, con un oleaje tranquilo y un maravilloso paisaje, solo que ultimamente son mas conocidas y se llena muchísimo.",,5,"Monterrey, México",,ago de 2019
Playas Gemelas,"Las playas más hermosas de la bahía. En verdad, un lugar maravilloso. Es un poco dificíl para llegar, ya que requiere conocer la área.",,5,"Puerto Vallarta, México",,ago de 2019
Relajate en esta pequeña playa!,"Una playa no muy concurrida, en ocasiones encontraras el lugar casi para ti solo y en otras algo concurridam tendras que bajar unas escaleras para lleagr (las cuales tristemente la mayoria de las veces huelen a orines) por favor manten cuidada esta area como todas nuestras playas de Puerto Vallarta.  ",,5,"Puerto Vallarta, México",,mar de 2020
Bonitas playas diferentes a las demás de PV,"bonitas playas para pasar el día, que aunque pequeñas son muy bonitas y si tienes suerte visualizaras muchas especies del reino animal. Desgraciadamente el turismo local deja mucha basura.",,4,"Manzanillo, México",,nov de 2019
La mejor playa de Puerto Vallarta,"Esta sin duda es la mejor playa de Vallarta, agua tranquila, clara y no muy profunda, excelente opción para visitar con la familia o amigos.",,5,"Puerto Vallarta, México",,nov de 2019
Playa gemelas,"Estuvimos ahí desde temprano en la mañana llegamos en camión que te deja justo ahi, solo hay que bajar unas gradas y llegas. Es una playa pequeña pero hermosa, arena es clara y el agua también. No se si es por la época pero el mar y las olas estaban muy fuertes y grandes. No hay demasiadas personas. Muy tranquila. Sin vendedores. Al medio día llegó una señora que vendía pinchos de pescado o de camarones estaban muy ricos y a buen precio. Lo que no consigues son bebidas. Recomendada",,4,,,nov de 2019
Bonito Lugar,"La playa muy linda, el lugar padrísimo, solo que si se llena bastante.En vacaciones mejor evitarlo a toda costa.",,4,,,oct de 2019
Playa hermosa,"Me encanta ir a esta playa cuando estoy en Vallarta. Tiene buena vista, hay espacio para jugar y se nada tranquilamente",,5,,,nov de 2019
Belleza de playa,"A pesar de su oleaje un poco fuerte, esta playa es hermosa...agua cristalina y arena doradita. No hay locales para comprar comida ni baños...pero vale la pena visitarla...para llegar a ella debes bajar un camino de escaleras y una vez llegas estas en el paraíso...zona muy tranquila...como a 15 minutos en auto desde el centro de Puerto Vallarta.",,5,"Ciudad de Panamá, Panamá",,oct de 2019
Limpia ,"Acceso desde la carretera, hay que bajar por unas escaleras. Playa limpia y de agua clara con muy buen oleaje para relajarse. A tan solo 15 minutos en auto del centro. Hay perdonas con las que se pueden rentar sillas y sombrillas, pero trae lo que vayas a botanear y beber, esos si  no olvides llevarte tu basura. ",,4,"Puerto Vallarta, México",,oct de 2019
Playa azul,"Esta parte del mar es un paraíso ya que sus aguas son limpias y la arena parece azúcar, blanca y sin la suciedad que arrojan los cruceros, la recomiendo con toda confianza.",,5,"Tequila, México",,may de 2019
Lo más destacado del viaje PVR,"Tomó un taxi a esta playa y qué hallazgo. Agua cristalina, no muy concurrida (un jueves). Buen esnórquel. Muy pocos vendedores. Una señora que hace bebidas con coco y piña frescos por unos 80 pesos. Una gran playa para nadar. Amplia sombra debajo de un árbol muy grande. ¿Qué más podemos pedir?",,5,Arlington,,sept de 2019
Pffffff de mis favoritas y muy cercana al centro,"Simplemente es hermosa, es una playa con acceso al público , puedes llegar en camión público desde olas altas o mejor conocido como Vallarta viejo . Está a 15 minutos en camión.  la entrada es aún costado de unos condominios , se ve un poco descuidada la bajada a la playa pero vale la pena . Son muchas escaleras que tienes que bajar a la playa pero en verdad esta muy bonita como en las fotos , el agua es azul turquesa ,muy clara , de arena casi blanca y  mucho tramo de nivel de mar es bajo y las olas son muy tranquilas . No vayas en findesemana por qué es visitada por familias locales y eso se vuelve un caos . Si quieres tranquilidad ve entre semana , en los condominios hay una tiendita, a mí en lo personal jamás me ha pasado nada malo pero recomiendo que no te quedes muy tarde , pues la subida para regresar a la carretera no tiene luz .",,5,"Guadalajara, México",,ago de 2019
4.9,"Me encanta, es genial en todo, lo único es que la gente de Vallarta puede venir a la playa y eso hace que haya mucha gente",,4,,,ago de 2019
Decepcionante,"Pequeño, lleno de gente, contaba con una cerveza en la playa, pero no podía encontrar ningún restaurante o café en común (solo en hoteles cercanos)Hay playas mucho mejores en PV",,2,"Beersheba, Israel",,ago de 2019
Una playa mágica y deliciosa comida y bebida.,"Visité Playa Gemelas el miércoles y el jueves de la semana pasada. La playa es hermosa y el agua es fascinante! También me alegró mucho descubrir la bebida Pina Loca, ¡preparada por Luisa en la playa! Esta es la bebida más deliciosa y perfecta con los camarones preparados por Elvia.Definitivamente la experiencia de playa más memorable! ! !Espero volver pronto",,5,"Seattle, WA",,may de 2019
Hermoso,Uno de los lugares más hermosos que he visitado. Guau. . . . El servicio fue espectacular. Cualquiera que viaje a Puerto Vallarta necesita ir allí.,,5,"Los Ángeles, CA",,may de 2019
Playita privada y encantadora,"Para pasar un rato tomando sol y bañándose en aguas cristalinas. Una maravilla, sombra de árboles y enmarcada con roqueríos, por una escalera entre dos condominios se accede a esta pequeña playa alejada de las muchedumbres",,5,"Santiago, Chile",,mar de 2019
Increible,"Una playa pequeña con acceso publico pero muy privada!!! super tranquila y agusto, la recomiendo 100% ",,5,"Aguascalientes, México",,mar de 2019
Hermosa!,"Es de las playas mas bonitas en puerto Vallarta, la arena es blanca y el oleaje no tan fuerte. No hay baños y la bajada es algo inestable, por lo que lleva de comer algo y estate solo un par de horas para que puedas disfrutarlo sin apuros jeje.",,5,"Bucerías, México",,dic de 2018
Precioso,"Es una auténtica preciosidad, cada aterdecer es único, estaría la vida entera viendo estás vistas, no sabemos apreciar lo que tenemos delante nuestra",,5,"Burgos, España",,nov de 2018
"Bonita, difícil acceso","A pesar de que existe un acceso público, el mismo es de muchos escalones, no apto para personas mayores. Y no existen servicios de baños. Baja un señor de un restaurante cercano, chequen bien los precios y hagan su propia cuenta pues después te da el precio que quiere y pagas lo doble. Rentan sillas y sombrillas. Buscaba una playa sin tanto oleaje por mi hijo pequeño, no la encontré aquí. Es agitado.",,4,"Zapopan, México",,nov de 2018
Lovely Beach particularly off season.,Can be quite busy on weekends and holidays.  Lovely palapa restaurant.  White sand and medium waves.  Private beach with no animals allowed.,,5,"Vancouver, Canadá",,nov de 2018
HERMOSAS PLAYAS,"esas playas son tan hermosas y muy tranquilas, se respira una brisa suave y esta fuera de ruido yo recomiendo que vayan alla  y que se instalen en ese hermoso hotel girasol sur",,5,"Naucalpan de Juárez, México",,sept de 2018
La playa más hermosa de Puerto Vallarta!,"Una de las playas favorita de los locales y para mi gusto la playa más bonita del destino, se encuentra a solo 20 minutos en carro al sur del centro de Puerto Vallarta, ideal para visitarla en pareja, con la familia o en grupo con amigos.",,5,"Puerto Vallarta, México",,jul de 2018
Twin Gems,"Beautiful twin beaches, just north of Los Arcos. Take a cab, or travel by bus. You will find a laid back atmosphere. Bring your own supplies (drinks, towels, sunscreen ect)",,4,"Toronto, Canadá",,mar de 2018
Beautiful beach,"This beach is a little south of town, but well worth the trip and the long walk down the stairs. Not a large beach, but very well kept features a few food and umbrella vendors. It was nice not being approached every two minutes by some one trying to sell something. More locals than tourist, soft sand and few rocks. ",,5,,,jul de 2018
super hermosa,la verdad...esta hermosa...me gusto que tiene acceso independiente a los hoteles...la verdad me hospedaria en un hotel de esa playa en mi proxima visita,,4,"Silao, México",,ago de 2017
EL MEJOR COLOR DEL MAR,"se puede llegar ahi en bus o camion como le llaman allá. pagando solo 30 ctv de dolar, el viaje dura 20 min desde la zona romantica,el paradero queda en la esquina de la cuadra 3 de  calle Badillos, tomar el bus color naranja que dice MISMALOYA y pedirle al chofer que les avise en la parada del condominio GIRASOL o playas Gemelas.Al llegar veran un reja verde con un poco mas de 100 gradas que hay que bajar, y logico luego subir. Felizmente hay sombra de arboles y no se hace tan pesado.Eso si no van a encontrar donde almorzar pero si alquilan sillas y sombrillas y venden bebidas .El mar es el mas bonito y limpio que he visto en Vallarta aunque con olas un poco fuertes que revientan en la orilla, deben ingresar rápido para no ser revolcados y logico saber nadar porque a los pocos metros ya es hondo, una vez ahi el mar es delicioso y tibio.Queda frente a unos condominios y la vista es hermosa.Si van con niños deben tener algo de cuidado o bañarse junto a la piedra grande que queda bajando las escaleras.Tengo entendido que tambien pueden llegar en acua taxi por USD 20",,4,"Lima, Perú",,may de 2018
