Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
muy recomendable,"Que playa tan bonita, muchos restaurantes, la vista simplemente espectacular, visitenla, muy buen lugar para visitar.",,5,"Ciudad de México, México",,may de 2024
Me encantó ,"Playa hermosa y bien mantenida. El agua es muy clara y puedes ver debajo de ti, por lo que puedes ver todos los peces. Tiene una historia interesante basada en el nombre.",,5,"Lynchburg, VA",,jul de 2023
¡No puedo relajarme con tantos vendedores!,"La playa es bonita y hay algunos buenos restaurantes alrededor donde puedes usar sus sillas de playa. Pero la cantidad de vendedores está absolutamente fuera de control. Literalmente cada 10 segundos, un vendedor se acerca a ti mientras intentas relajarte en la playa. Es tan molesto que no volveré.",,3,"Newport, RI",,may de 2024
Amigo ¿quieres un poco de cocaína?,"Me encantaba esta playa, pero los vendedores de cocaína se han ido de las manos. Cada cinco minutos uno de los tipos de los “tatuajes de henna” se acercaba a nosotros y nos preguntaba si queríamos marihuana o cocaína. Hay un número limitado de veces que me pueden ofrecer cocaína con fentanilo sin enojarme. Antes de la pandemia era uno cada hora, pero las cosas se han vuelto demasiado descaradas. Empecé a temer la playa y el constante bombardeo/incapacidad para relajarme. Es necesario hacer algo para frenar esto.",,2,"Filadelfia, Pensilvania",,nov de 2023
Vacaciones de otoño en la playa con mamá,"Pequeña playa con entrada justo enfrente de un cementerio. Playa de arena suave con olas donde se puede nadar. Puedes elegir un lugar o buscar un vendedor y alquilar un juego de sillas, sombrillas y pedir deliciosas margaritas con aperitivos, bocados y tacos de comida típica local. Me gustó más que la playa de PV, donde era arena rocosa y los pies se ahogaban en ella como si caminaran sobre cemento.",,3,"Las Vegas, NV",,nov de 2022
¡Buena parada si estás visitando el malec n!,"Playa de los muertos es en realidad una buena parada para hacer. La playa es un poco peligrosa pero tiene un ambiente agradable. ¡Algunos restaurantes en la playa, a pocos pasos del malecón y otros lugares agradables! ¡También tienen algunos deportes acuáticos! Lindo lugar",,4,"Miami, FL",,jul de 2023
¡Gran playa!,"Esta playa está en el corazón de la vida vacacional en Puerto Vallarta. Tiene muchos restaurantes al frente con servicio de asiento en muchos lugares. Hay algunos clubes que brindan servicios adicionales por un precio. Hacia el extremo sur de la playa se encuentra el área extremadamente popular para la comunidad LGBTQ, con muchas opciones para sentarse, comer y beber. La playa tiene parapente disponible en un par de lugares y hay vendedores moviéndose arriba y abajo de la playa vendiendo de todo, desde servicios de masajes y tatuajes (falsos), anteojos de sol, pulseras, comida y mucho más. El oleaje puede ser duro a veces, por lo que a veces se necesita cierta precaución.",,4,"Nuevo Brunswick, Canadá",,may de 2023
¡Mucho que ver!,"Terminé caminando aquí para refrescarme después de una caminata traicionera en las montañas, por lo que en realidad no estaba preparado para un día de playa, pero aun así fue muy agradable. Caminé por la orilla del agua y observé todas las vistas. Me encantó la cantidad de familias locales que disfrutaban del agua. Es un tipo de lugar muy Love Is Love, así que si eso te hace sentir incómodo a ti o a alguien en tu grupo, es posible que no sea la playa para ti. Vi algunos vendedores, pero no estaban bombardeando la playa ni nada. tbh, esperaba que la situación del proveedor fuera mucho peor. La playa está bastante concurrida, siempre hay gente guapa yendo y viniendo, y es un poco ruidosa. Esta playa es más energizante que relajante. Me encantó.",,4,"Los Ángeles, CA",,abr de 2023
playa ocupada,"Esta es una playa muy bonita, pero estrecha en la ciudad. ¡Se llena mucho los fines de semana! Está cerca del muelle y del Malecón. Parte del ambiente divertido son las personas que se divierten. Pero, las sombrillas de playa pueden ser conmovedoras. Hay barcos de pesca y taxis acuáticos en el muelle y muchos restaurantes, bares y tiendas a lo largo del paseo marítimo.",,5,"Calgary, Canadá",,abr de 2023
Buena Playa,"Muy bonita playa, aunque muy llena en temporada alta. Hay muchos restaurantes, cafés, boutiques de concepto, bares. Los restaurantes a pie de playa son caros, como suele ser todo servicio que sirve a extranjeros. Por ejemplo, por rentar una sombrilla con sillas piden 500 consumo mínimo por persona. Toalla $50. Debe ser lindo en temporadas más tranquilas.",,5,"San Pedro Garza García, México",,abr de 2023
Cena en La Playa en la playa.,"Cena de playa. Excelente comida, excelente vista al mar, hermosa puesta de sol. Servicio profesional. Comience con margaritas y el personal no lo apurará.",,5,"Austin, TX",,nov de 2022
"Para la acción y la diversión, ¡es la mejor playa de Puerto Vallarta!","Excelentes restaurantes a lo largo de la playa, el muelle es fabuloso, especialmente por la noche. Fuegos artificiales, músicos, vendedores y más. Magníficas puestas de sol! Ve a buscar una mesa a Langostino's en la playa, cena y quédate para el atardecer. - ¡De nada!",,5,"Puerto Vallarta, México",,nov de 2022
La mejor playa de la ciudad,Dame una sombrilla y una tumbona y seré un campista feliz. Agregue un atento servicio de camareros y bebidas frías y no podría ser mejor en la Carreta.,,5,"Bournemouth, UK",,nov de 2022
Mucha gente,Es la zona mas popular y en fin de semana hay muchas personas lo cual es incomodo pero aun así esta bastante bien aunque en ocasiones se ve aceite de las lanchas que estan en el muelle,,3,"Puerto Vallarta, México",,ene de 2022
"Honestidad, diversión, relajación, entretenimiento y gran propiedad y mano de obra hábil.","Encontramos esta playa cerca de la Zona Romántica llamada #lacarreta. Top bar sin el hash tag llamado La Carreta (restaurante/bar)¡Adjunto fotos del personal y del jefe llamado Romi! Top people y se convirtió en nuestro bar favorito a lo largo de toda la playa. ¡Visita este lugar! No te arrepentirás de la comodidad, la cálida bienvenida y las tristes despedidas, pero sabiendo que volverás.",,5,"Cheltenham, UK",,ago de 2022
Lo más hermoso del planeta,"Un lugar maravilloso la playa muy limpia Tienen que visitarlo no es caro?? Te dan un paseo en lancha se juntan varias,personas y te tocaría a ti pagar 150 /p y es una experiencia maravillosa",,4,,,jun de 2022
hermoso y animado,"Una hermosa y animada playa. . . lleno de personas maravillosas que observan, restaurantes, bares, etc. Me encantó el equilibrio entre lugareños y turistas. También hay un montón de gente vendiendo sus productos y, a veces, puede llegar a ser DEMASIADO. No vienes a esta playa a sentarte tranquilamente. Es ruidoso, entretenido y lleno de energía.",,4,"Red Hook, Estado de Nueva York",,abr de 2022
Ocupado y bullicioso,"Mucha emoción en esta playa. Tiene restaurantes y música. Si prefiere un lugar tranquilo, puede caminar hacia el sur y encontrar algunos lugares privados. Nos encantan las playas más tranquilas que tienen afloramientos rocosos para bucear.",,3,"Lompoc, CA",,jun de 2022
hermosa en la noche,"Caminé aquí por la noche con un amigo que conocí aquí. Está justo al lado del centro de la ciudad, por lo que hay mucho para comer y beber una vez que haya terminado de caminar por el muelle. Como está tan bien iluminado, a veces puedes ver peces nadando por la noche.",,4,"Houston, TX",,jun de 2022
Mantente alejado. Más como un hipódromo para lanchas rápidas y JetSki,"Cada día es más peligroso. Los salvavidas me aseguraron que distancia mínima de JetSki de 50 m a bañistas y 200 m a orilla 'no aplica en México'Ayer me atropelló un JetSki de alquiler conducido por un lugareño borracho. A unos 15 m del agua. Con muchos bañistas alrededor. Le pedí a salvavidas que presentara un informe de accidente, me dijo que cualquier queja sería 'arreglada' con las autoridades locales por 100 pesos ($5). No es de extrañar: tienes 100 veces más posibilidades de morir en esta playa desde JetSki",,1,"Sídney, Australia",,jun de 2022
Buena playa para nadar y observar a la gente.,Este es un paseo tranquilo en zona de nado con oleaje suave y aguas semitransparentes. La natación y observar a la gente aquí es genial. Un montón de opciones de comida a lo largo del borde también.,,5,"Puerto Vallarta, México",,jun de 2022
divertirse mirando a la gente,"Visitamos dos veces y siempre estaba lleno, pero no demasiado incómodo. Es un lugar divertido con muchos restaurantes excelentes y ver el océano y la gente lo convierte en un momento entretenido. ¡Las puestas de sol son impresionantes aquí!",,5,Canadá,,mar de 2022
abarrotado y ocupado,"El jueves 3 de febrero visitamos esta popular playa, a lo largo del Malecón en la Zona Romántica. El paseo marítimo está repleto de hoteles y alojamientos de vacaciones, por lo que la playa es bastante cómoda y, por lo tanto, concurrida.La característica más notable de la zona es el Muelle de Playa los Muertos y su vela de metal de altura. El muelle se adentra en el mar durante 100 metros (328 pies).Hay una playa, Playa los Muertos, que se extiende a ambos lados del muelle. El nombre de la playa se traduce como ""La Playa de los Muertos"", porque alguna vez fue la vista de un cementerio.Muchas tumbonas y sombrillas estaban alineadas en la arena dorada, ocupando gran parte de la playa.También había un número de vendedores de playa caminando arriba y abajo de la playa. Había algunas actividades de deportes acuáticos disponibles.",,3,"Devon, UK",,feb de 2022
Buena ubicación,Hoteles y restaurantes en la playa. Buena comida y ambiente. Genial para fotos y cerca del Muelle.,,5,"El Centro, CA",,ene de 2022
¡Noche llena de diversión!,¿En qué otro lugar del mundo puedes encontrar un lugar donde la vida nocturna esté sucediendo en la playa? ! La fiesta no acaba hasta que has dejado de bailar y nos gustó mucho el ambiente que se respiraba en la zona.,,4,"Allentown, Pensilvania",,oct de 2021
¡Gran playa!,"La playa no solo es fabulosa y la arena no es demasiado rocosa ni granulosa, sino que los restaurantes que la bordean son deliciosos, con comidas y bebidas disponibles durante todo el día, sillas cómodas, ideales para ver a la gente pasear por la orilla del agua. A algunas personas les molestan los vendedores ininterrumpidos, pero a nosotros nos encanta hablar con ellos, incluso si no compramos. Si quieres una comida especial, ve a La Palapa, uno de los mejores restaurantes de PV, ahí mismo en la arena. Las cenas allí son fabulosas.",,5,"Palm Springs, CA",,dic de 2021
playa de los muertos,"""Playa de los Muertos"", llamada así por las legendarias incursiones piratas en el pueblo cercano, es una de las playas más frecuentadas de Puerto Vallarta. es un lugar donde muchos extranjeros viven de vacaciones a largo plazo",,5,"Fremont, CA",,dic de 2021
"Playa tranquila, sin olas, mar turqueza","A diferencia del malecón donde hay un poco de piedras y no se puede bañar bien, en esta zona si se puede bañar con tranquilidad",,4,"Lima, Perú",,nov de 2021
Playa Zona Romántica,"Para mí, esta era solo una playa mexicana promedio ubicada cerca de la Zona Romántica de Puerto Vallarta. Caminé por aquí solo una vez por la mañana para explorar el área, no regresé durante mi estadía de una semana en PV.",,3,"Calgary, Canadá",,dic de 2020
Un lugar maravilloso,Fuimos a ver el atardecer y tiene una vista impresionante con mucho ambiente Alrededor hay muchos restaurantes en la playa con musica Es un lugar de mucho ambiente,,4,"Querétaro, México",,oct de 2021
Pleasent beach with easy access to the Romantic zone.,"Playa de Los Muertos ... ""Deadman’s Beach,"" named for the bones of the local indigenous people found buried in the sand, or after the legendary pirate raids on the nearby village, it depends who you believe. Lots of beach sports are played here overlooked by an assortment of excellent restaurants and bars that are a party haven for PV's LGBTQ travelers. The pier lights up at night, and is also the starting point for day fishing trips, and boat rides to the more private and secluded beaches. The little seahorse statue is worth a photo as it has been replacing three times, due to serious storms removing it. TIP: The beach has a strong current, parents with children please take extra precautions when swimming.If you found this review informative, please check the box below. Thank you.",,4,"Bellflower, CA",,abr de 2021
Fun Busy Beach Party,"Wow!  Crazy place!  We walked down Basilio Badillo, and ended up at Los Muertos.  We walked out onto the famous pier, and local kids were jumping off.  It was a summer weekend so packed with locals and visitors alike.  You can rent water sports like paddleboards.  We meant to come back because it was one large insane party place, and looked so fun, but didn't have time to return.  Lots of beachfront eateries, and shopping on the street side of the restaurants.  I wouldn't want to stay here unless I was a young party person (in which case, yes please!), but it is a great place to visit for the day.  I'd like to see it lit up at night, too.  It was very gay friendly, and good for families too.  We walked up the beach all the way to The Marina.",,5,"Issaquah, WA",,jul de 2021
must see!,"We passed by just to see at least once! it truly beautiful. However, it was packed with people the day we went! They were also doing renovations on the statue. Regardless of everything, it's a must-see attraction. ",,5,,,jul de 2021
Fantastic,"Fantastic! Love this happy beach. Vendors are fun. Warm water, happy faces, can’t ask for more. Will definitely come back to this location",,5,,,jul de 2021
Dissapointing,"Was a little disappointed tbh, expected an almost deserted beach but clearly very popular and couldn't quite believe the view on the North side.",,3,"Provincia de Alicante, España",,jul de 2021
el mejor lugar para nadar,"Excelente la playa de los murtos para disfrutar del mar y nadar, tenercuidado en la playa de los servicios que te ofrecen sobre todo afuera del hotel San Marino te rentan camastros, sombrillas y servicio de regadera y sanitario del hotel, pero los de l hotel no estan enterados. NO DEJEN de probar las varitas de pescado que venden en la playa son tipicas de ahi y deliciosas",,4,"Tijuana, México",,jun de 2021
super LGBT,"Es super mega gay friendly, la gente hetero no te discrimina, puedes estar en traje de baño cortito o tanga tomando el sol y no te ven feo. puedes estar con tu pareja o besarte y no te discriminan. obviamente hay gente bn retrograda que te ve feo pero pues los ignoras y listo.",,5,"Tijuana, México",,oct de 2020
La más visitada,"Es la playa  más visitada de la ciudad y cercana a bares y antros a pie de Playa.Puedes alquilar sillas y sombrillas .Disfrute de un excelente atardecer en ésta playa de fina arena, las olas estaban altas...Disfruta de Playa de los Muertos porque: ¡La VIDA...es un VIAJE!",,4,"Ciudad de México, México",,nov de 2019
Playa ,Puerto valalta está hermoso pero podrían estar mejor sus playas las encontré un poco sucias apwsr de que no estaba lleno de turistas los vendedores ambulantes muy groseros el malecón esta limpio y con señalamientos de sentidos para pasear  caminando  debido al covid ,,3,"Monterrey, México",,ago de 2020
Sitio tranquilo,"A pesar de este nombre, la playa es bonita y se observan unas maravillosas puestas de sol. Picar en un chiringuito con una Negra Modelo, unos camarones y un delicioso guacamole es perfecto. ",,5,"Alicante, España",,mar de 2020
