Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Cocodrilo,"No es necesario visitar el parque botánico. Vimos un cocodrilo en el agua del Puerto Deportivo. Había muchos restaurantes, pero algunos de los precios de la comida parecían casi tan altos como los que pagaría en California.",,4,"San Rafael, CA",,ene de 2024
Se siente como nuestro hogar lejos del hogar :),"Hermosa zona con hermosas vistas! Una gran mezcla de tiendas y restaurantes. Personal atento que hace que cada persona se sienta bienvenida y cómoda. Ya sea que estés solo o con un grupo de amigos, es una zona estupenda para pasear.",,5,"Nipawin, Canadá",,ene de 2024
Bonito paseo,"Bonito paseo marítimo con muchos restaurantes. Terminamos en Victor's Place y estuvo genial, tanto la comida como las bebidas. Definitivamente recomendado.",,5,"Puerto Vallarta, México",,nov de 2023
Encuentra un resort cerca del puerto deportivo,"Me encanta el puerto deportivo. Prefiero ir allí a comer que al centro, pero me encanta el centro para disfrutar de una agradable cena de 5 estrellas. Victors es genial para el desayuno. La Condesa tiene buena comida.",,5,"Chicago, IL",,nov de 2023
DÍA FANTÁSTICO,"Pasamos un día increíble pescando, también visitamos la playa Las Animas donde disfrutamos de unos platos deliciosos, muchas gracias por todo.",,5,"Puerto Vallarta, México",,oct de 2023
Hermoso,"Hermosos, buen sitio para caminar y disfrutar de los yates que estan estacionados. Tomar un rico vino",,5,,,oct de 2023
Muy buena zona fotovoltaica de fácil acceso.,"Bonita zona exclusiva cerca del aeropuerto. Marriott fue excelente, especialmente el personal (Christian, Septimo, Hassa, Daniel, Martha,…). Varios buenos restaurantes transitables, incl. La Terrazza di Roma (Álvaro y Martín), Banana Fajita y Faro El Faro 36. Ackua Spa agradable para masajes. El cambio de moneda y las variaciones de tipos eran un gran problema. Traiga billetes pequeños y cambie a pesos en el aeropuerto. La temporada baja es muy húmeda y calurosa.",,5,"Orland Park, IL",,sept de 2023
Puerto Vallarta Marina -Estafa de experiencia de hotel de lujo-!!!!,"Hola a todos,Pensé que solo lo puse ahí para evitar que otros desperdicien su tiempo de vacaciones en BS. . . .Existe un Mostrador de Información Turística en la ""Marina Principal"" de Puerto Vallarta. Los chicos allí están muy dispuestos a ayudar a la gente. . . . pero luego se les ocurre alguna cadena de hoteles de lujo, a la que te pueden referir y vas allí, almuerzas gratis, te tomas fotos, etc, etc. . . Todo gratis y divertido, dicen. . . .En realidad aunque. . . vas al hotel . . conocer a algunos representantes de ventas. . . no hay fotos, no hay diversión, pero intentan venderte un paquete de vacaciones por valor de 18 . 000 USD: D: D: D y si los rechaza, lo que apuesto a que hace la mayoría de la gente. . . luego llaman a sus gerentes para tratar de convencerte de lo bueno que es el trato, etc., que sabes cómo va. . .Así que corta una larga historia corta. . NO caiga en la estafa del ""día en un hotel de lujo"". Los representantes obtendrán sus comisiones y terminará desperdiciando de 3 a 4 horas de sus vacaciones en su argumento de venta. . . : re: re: re: re",,1,"Londres, UK",,jun de 2023
Experiencia ordenada; un montón de excelentes opciones para comer,"Excelentes opciones para compras y restaurantes locales. Fuimos el jueves por la noche, que resultó ser la noche del mercado semanal, por lo que el paseo del puerto deportivo estaba lleno de vendedores de todo tipo.",,5,"El Dorado, KS",,feb de 2023
PARA CAMINAR,"Lugar al norte de la ciudad, relativamente cerca del aeropuerto y punto de atracado de yates y embarcaciones pequeñas. Cuenta con almacenes y restaurantes y un buen espacio para un paseo al atardecer.",,3,"Duitama, Colombia",,ene de 2023
Restaurante Faro 360,"Haga muchos restaurantes maravillosos, camine hasta la parte superior de Light House para un restaurante de 360 grados. Buena comida, vista increíble y muy divertido. Ascensor para los que no quieren la aventura del paseo.",,5,"Chicago, IL",,jun de 2023
agradable,bonita tarde paseando y tomando una copa o dos. Ambiente agradable y fácil de llegar en autobús desde la Zona Romántica.,,4,"Atlanta, GA",,may de 2023
Limpie con un paseo marítimo ancho y pavimentado,"Es un puerto deportivo con hermosos barcos y un faro interesante. Los jueves por la noche, se llena mucho porque hay un mercado con vendedores que venden artesanías y una variedad de alimentos. Hay varios restaurantes a lo largo de aquí y una serie de centros turísticos a poca distancia. ¡Nunca habíamos visto tantas farmacias en un mismo lugar tan cerca unas de otras!",,4,"Calgary, Canadá",,may de 2022
Faro bar y parrilla.,"El faro acaba de abrir con nuevos propietarios. La comida era excelente para el desayuno, que acababa de comenzar la primera parte de marzo. La comida tenía un precio muy razonable. La comida y el servicio era de 5 estrellas.",,5,"Saint James, MN",,mar de 2023
Pezlimon mariscos excepcional,"Absolutamente genial en todos los sentidos. . . . lindo entorno de patio. . . Carlos nos cuidó mucho, mi esposa tenía enfermedad celíaca, por lo tanto, estrictamente sin gluten. . . comida simplemente maravillosa y muy bien de precio! volveré",,5,"Puerto Vallarta, México",,mar de 2023
Nueva y súper experiencia en la Marina,"Por primera vez este año, alquilamos un hermoso condominio en el área de Marina de PV por un mes. Es hermoso ~ cerca de muchos restaurantes, tiendas, librerías y mucho más. Todos los jueves por la noche hay un mercado muy grande instalado a lo largo del paseo marítimo. . . . mucho que ver y ""comprar"". La gente es amigable y estamos disfrutando de una estadía maravillosa en nuestro hermoso condominio.",,5,"London, Canadá",,mar de 2023
Hermosa zona para pasear y comer!,"Nos encanta esta zona donde uno puede caminar o ir de compras o comer o detenerse a tomar una copa. ¡Es hermoso, limpio, seguro y uno de nuestros favoritos!",,5,"Nipawin, Canadá",,feb de 2023
Attending a wedding,"We visited the Marina for the first time and we ate some guacamole/chips at CJ Texas.  We also drank a couple of beers.  The waiter Carlos was polite and attentive!  The nearby shops had some nice items to take back with us after our trip!  It's a good walk from the Liverpool Mall, so take a taxis if you walk too far!  On the way back we took a taxis. ",,4,Pharr,,mar de 2023
A great place to walk,"We have stayed in Marina Vallarta on several previous occassions. A walk along the marina allows you to see the restaurants, shops and the boats in the marina. Sometimes crocs are visible in the water and along the shorline rocks.",,4,"Edmonton, Canadá",,ene de 2023
Puerto Vallarta Marina area,5 wonderful and just what a tourist or relaxing local would seek out weather and window shipping. Food everywhere. Ice cream wonderful. Local entertainers. Clean safe beautiful,,5,"Filadelfia, Pensilvania",,feb de 2022
"lo moderno, Miami style","agradable Marina, algunos buenos restaurantes, librería y cafe, un buen paseo al atardecer; le falta un poco mas de vida",,4,Estado de Río de Janeiro,,ene de 2023
Fun to try once,"Review for the thursday night markets here. A lot of booths here, mostly selling little trinkets and souvenirs. Some of the booths have similar or even identical stuff. The price initially offered is not cheap. I think it's pretty much expected you'll have to haggle a bit. It should be pretty easy to haggle it down to at least 50% of the original price. If you are persistent enough and have enough time and energy to haggle more, you can probably cut the price down even further. Whether that's worth it is up to you to decide.I was hoping that there would be more food stalls but I couldn't find any except for a few down at the tail end of the marina towards the south. We were pretty hungry by then but most of the restaurants were already full or booked out so we ended up taking a uber somewhere else for food.",,3,"Bellevue, WA",,dic de 2022
Great time,"Loved our stay in the marina!  Nice easy walking for those with mobility issues, nice restaurants & bars all within the marina.",,5,"Whitehorse, Canadá",,oct de 2022
Muy bonito y variedad de restaurantes,"Fuimos a la marina en un tour de un camion rojo Hop on-off, estuvimos un rato y paseamos por la marina. Tenía muuuchos años sin ir a vallarta y realmente me sorprendió la gran cantidad de lugares para comer y lo bonita que está la marina.",,4,"Guadalajara, México",,nov de 2022
PV Marina Crocodile Update!,"I reviewed the Puerto Vallarta MARINA a few years back, but this update can now claim we actually saw one of the elusive CROCODILES that live here!This area is excellent to walk around for several hours, as you can tour, visit shops, eat & drink, dream of owning one of the many splendid yachts, and of course seeing all the wildlife, especially large iguanas and huge crocodiles. Enjoy! Paul",,5,"Courtenay, Canadá",,nov de 2022
"I love it here! Great restaurants, live music and the Thursday night market is amazing!","We loved it here so much that we sold everything and moved here! Have the best breakfast at Mr. Cream. Stay at the darling Flamingo Vallarta, Don't miss fondue at Benito's. Have a full rack of ribs at Torito's (Every Thursday 2pm - 4pm Halfprice!)",,5,"Puerto Vallarta, México",,nov de 2022
Not worth the visit if you are trying to decide.,We wandered around the marina for a morning. Not much to see or do. Saw iguanas and fish. Unless you are staying in the area it's not worth the cab/bus to visit.,,3,"Toronto, Canadá",,nov de 2022
Muy recomendable,"Es un área muy tranquila para salir a comer, cenar o por una deliciosa nieve!!!! Hay una tienda de joyería de plata, pareos, etc... El señor súper amable y los precios no son descabellados, lamentablemente no recuerdo el nombre",,5,"Monterrey, México",,oct de 2022
Excelente para pasar la tarde,"Tiene una vista increible con los yates, restaurantes y si tienes suerte cocodrilos, estuvimos primero en el muelle un restaurante italiano delicioso y despues en la cerveceria chapultepec de lo mejor ",,5,"Puerto Vallarta, México",,ene de 2022
Solo si tienes que hacerlo.,"Las tiendas son realmente para cuando llegan los cruceros, un poco caras. También debe pagar una tarifa portuaria para cualquier actividad que realice que requiera un bote.",,3,,,jul de 2022
Tiendas y Restaurantes,Esta era una pequeña y agradable área en el puerto deportivo para comer o comprar mientras contemplaba los barcos que estaban atracados allí. La gente es muy servicial con los turistas.,,3,"Houston, TX",,jun de 2022
Está bien,"Es una buena zona pero mucho más pequeña que la marina de Cabo San Lucas. Se trata principalmente de proveedores de tours, salones de uñas y tiendas de masajes. No hay mucha vida nocturna. Recomendaría en su lugar ir al centro de la ciudad.",,3,"Fort Worth, TX",,jun de 2022
No dejen caer,"A pesar de que es una de las zonas mas visitadas, la han dejado caer, zonas que parece que si paso el tiempo y nadie les dio atención, otros negocios como Mr. Cream muy bien.",,3,,,may de 2022
un ambiente relajante,"Hay muchos bares y restaurantes alrededor del puerto deportivo. Probamos El Torito, que está cerca de la entrada principal de la marina desde la carretera principal. Tenían una promoción de costillas durante los días de semana. Estas costillas eran excelentes. No soy un gran fanático de las costillas, pero estos fueron excepcionales. ¡Duplicamos el pedido y los llevamos para el almuerzo y la cena al día siguiente!",,4,"Bangkok, Tailandia",,may de 2022
Pequeño y pintoresco puerto deportivo,Todas las tiendas son amigables y el personal es servicial. Un buen lugar para pasear si tienes una tarde para matar.,,4,,,may de 2022
Excelente,"Muchos viajes en barco salen de aquí, por lo que es muy probable que los visitantes pasen por aquí en algún momento. Está lleno de tiendas, bares y restaurantes y afuera se pueden ver los cruceros que entran y los barcos de recreo que salen.",,5,"Crawley, UK",,may de 2022
5ª vez quedándome aquí.,"Después de 10 días en la zona romántica y de estar en movimiento, disfruto de un período de enfriamiento antes de regresar a casa. El puerto deportivo tiene algunos excelentes restaurantes. Victor's es un estándar de mucho tiempo.",,5,"Kent, WA",,abr de 2022
