Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Vista panorámica que vale la pena subir,Subida moderada así que usa zapatos cómodos. Gran actividad para una mañana en el centro de PV. La vista paramédico valió la pena la caminata. ¡Y es gratis!,,5,"Oxnard, CA",,nov de 2024
Mejor vista panorámica de Puerto Vallarta,"Esta es una excelente caminata a través de las calles empedradas de Puerto Vallarta y luego subir una serie de escalones hasta la cima del Cerro de la Cruz. La vista es incomparable y vale la pena el esfuerzo. Considera ir temprano para evitar el calor más intenso del mediodía y la tarde. El recorrido es muy corto, y está todo pavimentado. Te encantará la fantástica vista del mar y la ciudad.",,5,"Long Beach, CA",,oct de 2024
¡Date mucho tiempo! ¡Descansa en el camino hacia arriba!,"Entonces, ¡esto fue algo recomendado por un blog de viajes sobre cosas que debes hacer en Puerto Vallarta! ¡Esta fue probablemente mi décima vez aquí y aún no había experimentado este sitio! ¡Las reseñas del sitio web dicen que la subida es de 15 a 20 minutos! Bueno, cuando tengas 60 años y tengas asma inducida por el ejercicio… ¡tómate una hora! ¡Santo cielo! ¡Directo! ¡La vista fue increíble! ¡Lo hice una vez y nunca volveré a escalar! ¡Abajo fue mucho mejor! ¡Disfrútalo si lo pruebas! !",,4,"Green Bay, WI",,jun de 2024
Vale la pena subir,"Maravillosa vista de la ciudad. Muchos pasos una vez que termina el camino. No es para los débiles, pero vale la pena quemar músculos. 😊 Ir al atardecer hace que la subida valga la pena.",,5,"Raymore, MO",,jun de 2024
Vista impresionante,Es una buena caminata (aproximadamente 30 minutos desde el malecón) pero no te puedes perder esta hermosa vista de pv. Consejo: ve al atardecer alrededor de las 6 p.m.,,5,,,abr de 2024
Punto de vista excepcional,"La mayoría de la gente va durante el día, pero nosotros fuimos de noche y ¡fue maravilloso! Un taxi nos dejó en la calle Abasolo, un poco lejos de la escalera. Las escaleras son empinadas. Nos llevó unos quince minutos levantarlos porque tuvimos que hacer algunos descansos. Una vez arriba, cerca de la cruz, era hermoso. Hay una pequeña cafetería en la cima. También hay algunos perros corriendo que quería acariciar pero decidí no hacerlo. Excursión muy agradable.",,5,"Seattle, WA",,feb de 2024
"Empinado, pero vale la pena.","Intente llegar media hora antes del amanecer para obtener la mejor iluminación. Si no está seguro de su nivel de condición física, tómese más tiempo. Es extremadamente empinado. Lo sentirás especialmente al bajar. En gran parte pasas por zonas residenciales que realmente no te dan ninguna idea de hacia dónde debes dirigirte. Simplemente seguí las indicaciones para caminar de Google Maps.En la cima hay una cafetería si necesitas agua desesperadamente. Te recomiendo que empaques el tuyo propio. Tengo unos 30 años y estoy muy en forma y creo que me tomó entre 20 y 30 minutos a pie constante desde la iglesia grande (Parroquia de Nuestra Señora de Guadalupe). Estaba sudando bastante pero me refresqué fácilmente con la brisa en lo alto.¡Puedes presenciar una propuesta como la mía!",,5,"Nueva York, Estado de Nueva York",,ene de 2024
¡Muy factible para disfrutar de unas vistas preciosas!,"Un excelente paseo activo por aceras empinadas y escaleras con barandillas para disfrutar de maravillosas vistas. Tomé la ruta directa por la calle Abisolo, giré a la izquierda en el cruce en T y lo disfruté a pesar de las obras en la zona. Recomendado como actividad física saludable, mejor en las horas más frescas de la mañana.",,5,,,ene de 2024
Vista de 360 grados de todo.,"Se recomienda hacer esta caminata por la mañana, antes de que haga demasiado calor. No es una distancia larga pero es un camino empinado que te lleva a cientos de escaleras que te llevan a la cima. Una vez allí, serás recompensado con la mejor vista que encontrarás de prácticamente todo PV.",,5,,,ene de 2024
¿Caminata libre / entrenamiento HIIT? en fotovoltaica,"Es una caminata corta, ¡pero es una caminata! ¡Recto cuesta arriba! ! Nos lo pasamos bien y fuimos por la mañana para evitar el calor del día, pero si no has mantenido tu cardio, será una lucha. Las direcciones más fáciles que encontré en línea decían comenzar en la calle Abasolo y simplemente subir (y caminarás recto cuesta arriba y luego subirás unas 300 escaleras). Las mejores vistas de la ciudad y cuenta como ejercicio, así que, por supuesto, puedes comer unos tacos cuando termines :)",,4,,,dic de 2023
Escalera (casi) al cielo,"Una de las caminatas más duras que he hecho y valió la pena cuando llegué a la cima. La poderosa humedad y el calor realmente ralentizaron mi cuerpo de más de 60 años. Asegúrate de llevar agua y algunas pastillas de electrolitos para las escaleras y caminos muy empinados. También es una excelente manera de ver las colinas de Puerto Vallarta con las casas adosadas pintadas de colores brillantes con los gatos, perros y gallinas de su vecindario.",,5,"Columbia Británica, Canadá",,nov de 2023
"Buena caminata temprano en la mañana, excelentes vistas. Tómate tu tiempo, disfruta el viaje, las escaleras son empinadas, sin embargo, la experiencia es","Buen ejercicio, vistas maravillosas. Como se mencionó anteriormente, la caminata es relativamente corta, aunque muy empinada, las vistas valen la pena. Sugiero temprano en la mañana para temperaturas más frescas.",,5,,,nov de 2023
mirador,Vistas hermosas. . . . ¡Vale la pena la empinada subida! Gran oportunidad para tomar fotografías que no decepcionará a quienes buscan una vista de 360 grados.,,4,"San Francisco, CA",,jul de 2023
Vistas que quitan el aliento. Puedes hacerlo también.,"La caminata es relativamente corta en kilómetros o millas, pero es todo un desafío subir una pendiente pronunciada y escaleras. Pero vale la pena cuando llegas a la cima. A los 66 años lo logré. Y mi esposa también. A por ello. Las vistas son impresionantes. No sea como nosotros e ignore las críticas: el calor de la tarde en octubre y noviembre es brutal. Ve temprano en la mañana. !",,5,"Roseville, United States",,oct de 2023
Vistas impresionantes ¡Vale la pena la caminata empinada!,"¡Definitivamente vale la pena la empinada caminata! Las vistas son impresionantesFuimos tras un huracán, por lo que se ve peor, pero parece que están haciendo algunos desarrollos y construcciones para hacerlo más accesible. Hay varias rutas para llegar y la ruta que tomamos era más forestal pero si buscas en Google lo suficiente encontrarás reseñas que te indican la mejor ruta. (Lo descubrí más tarde)Trae bocadillos y bebidas para disfrutar allí arriba, especialmente si vas durante el atardecer o el amanecer.Ahora tienen una pequeña y linda cafetería justo al lado de la cruz y un baño. Te cobran unos 10 pesos por el baño y te dan un trozo de papel higiénico. Asegúrate de traer tus propias toallitas.Definitivamente un lugar digno de Instagram @iHeartLyra",,5,"Houston, TX",,oct de 2023
Gran experiencia GRATIS!,"Hicimos esto una mañana para ver el amanecer (lamentablemente estaba nublado). Excelentes vistas del océano y de las montañas. Lleva agua y calza buenos zapatos. Mucha subida de elevación, pero vale la pena.Esa mañana también había una clase de yoga que parecía divertida.",,5,"Ankeny, IA",,jul de 2023
Impresionante vista INCREÍBLE de Puerto Vallarta,"Esta es una gran cosa que hacer en Puerto Vallarta. Las vistas son increíbles, ¡puedes ver toda la bahía! Hay muchas subidas empinadas y escaleras, pero vale la pena las vistas. Hay una brisa en la parte superior para refrescarte después de hacer ejercicio subiendo todas las escaleras. Asegúrate de llevar agua y tómate tu tiempo. Gratis para hacer, también hay baños allá arriba por $ 7 pesos (dar a la tienda en la cima de la colina)",,5,"Winnipeg, Canadá",,mar de 2023
Un buen paseo con unas vistas increíbles.,"Las vistas desde la torre de observación son absolutamente asombrosas y le permiten captar la inmensidad de la Bahía de Banderas. Un poco de caminata para llegar allí, pero está mejor señalizado que antes y vale la pena el esfuerzo.",,5,,,feb de 2023
Gran caminata urbana!,"Hay varias formas de subir a la cima (prefiero tomar el sendero de la jungla desde Aldama en lugar de los escalones o el funicular, que nunca funciona, desde Abasolo), pero es una gran experiencia y una hermosa vista. No recomendado para personas con miedo a las alturas o problemas de movilidad.",,5,"Puerto Vallarta, México",,feb de 2023
¡Cima del mundo!,Vale la pena la caminata hasta la cima con una vista espectacular de 360 * de PV y una brisa refrescante. Use calzado adecuado y traiga agua. ¡Es un buen ejercicio!,,5,"Surrey, Canadá",,ene de 2023
Vistas increíbles,"Hermosa vista: caminata extenuante alrededor de 300 escalones, es decir, después de subir una colina con una pendiente pronunciada, vale la pena",,5,,,ene de 2023
Impresionantes vistas.,Es una caminata difícil pero vale la pena por las vistas y las fotografías. Bueno para el corazón y el alma.,,5,"Puerto Vallarta, México",,ene de 2023
"Es trabajo, pero vale la pena!","Es una subida empinada hasta la calle Aguacate, pero subí por algunos aliados y calles laterales para romperla un poco. Cuando finalmente llegas al edificio, no puedes evitar las escaleras, pero es una vista increíble. Y observe las cerraduras en la valla. Estoy bastante seguro de que tiene algo que ver con los amantes que conmemoran su amor, pero no explica las cerraduras individuales. Y siga adelante y diríjase hacia Aguacate: juraría que tiene un ángulo cercano a los 45 grados.",,4,"Longmont, CO",,dic de 2022
salió pasos en,Gran vista . Gran paseo. cosa buena de nuestro primer día. Tengo la disposición de la tierra. hermoso lugar,,5,"Rye, Estado de Nueva York",,dic de 2022
Cerro de la Cruz en Puerto Vallarta,"Partimos desde nuestro hotel, Villa de Palmar, 4 . 5 KM (2, 8 millas) de distancia. La caminata hasta el Mirador La Cruz del Cerro toma alrededor de 20 a 30 minutos y es una caminata constante cuesta arriba con un final de aprox. 300 escalones hasta el mirador. Un agradable paseo para empezar el día antes del calor. ¡Las vistas 360 son espectaculares! !",,5,"Burnaby, Canadá",,oct de 2022
Hermosa vista que vale la pena subir.,"¡La vista es absolutamente hermosa! Sin embargo, si tiene problemas con las alturas o el vértigo, es posible que desee omitir esto. Después de subir por calles empinadas hasta la base de El Mirador, te reciben unos escalones desalentadores. Son delgados y podrían ser un poco precarios si intentas subirlos.Pero como dije, la vista es absolutamente hermosa.",,4,"Filadelfia, Pensilvania",,oct de 2022
La mejor Vista,Subir es todo un reto pero la vista vale la pena y mas si es para el aterdecer procuren subir 30 min antes ,,5,"Puerto Vallarta, México",,ene de 2022
Caminata desafiante desde el nivel del mar hasta la cima,"En septiembre de 2022, el sendero sigue cerrado, al igual que el tranvía hasta la cima. Combine la subida directa de escaleras con el intenso calor/humedad (incluso a las 8:00 a. m.) y le pasará factura, incluso si en general está bastante en forma. Definitivamente no se debe hacer en chanclas. Serás mucho más feliz si usas zapatillas resistentes. Esté atento a las arañas enormes en las redes. Sujetan sus telarañas a los pasamanos, por lo que si estás en el lado más alto y caminas demasiado cerca del borde, las colas de telaraña te darán en la cara. No hay instalaciones de ningún tipo en la parte superior. Toma mucha agua. La vista es espectacular.",,4,"Portland, OR",,sept de 2022
Hermosas vistas pero demasiada basura.,"Me encanta esta caminata y Puerto Vallarta, pero toda la basura en la cima y en el camino es triste. ¿Hay algún esfuerzo de coordinación para limpiarlo? Sería espectacular si se limpiara la basura.",,3,"Centennial, CO",,jun de 2022
Magnifico,"Tiene unas vistas maravillosas, ideal para hacer ejercicio, vale la pena la subid para llegar ahi, lleva ua toalla para secar el sudor",,5,,,may de 2022
Me encanto estar aqui,"Subir al cerro es un poco pesado, ero vale la pena al final con la vista maravillosa que tiene, ver la puesta de sol desde arriba es genial. ",,5,,,may de 2022
Escalera maestra Plus,"Para aquellos de ustedes que disfrutan hacer ejercicio en el gimnasio, a través de Stairmaster, tómense un día libre y vengan aquí. Mejor haz ejercicio con una vista increíble, todos deberían venir aquí una o dos veces. Garantizado que te encantará.",,5,"Rohnert Park, CA",,may de 2022
Fantásticas vistas,"Tengo más de 60 años y estoy razonablemente en forma, pero estaba resoplando cuando llegué a la cima. La forma más fácil de llegar es subir por la calle Abasolo desde el Malecón. Los pros y los contras se pueden describir mejor de la siguiente manera.ventajasEs gratisAbierto las 24 horasExcelentes vistas sobre la ciudad y la bahía.Gran satisfacción cuando llegas a la cima.te mantiene en formaFácil de localizarGrandes oportunidades para tomar fotosContrasEl funicular no funciona actualmente.Es una caminata cuesta arriba empinadaNo apto para personas con problemas de movilidad.No es bueno en un día húmedo",,5,"Crawley, UK",,may de 2022
Preciosa caminata.,Una caminata encantadora pero factible para la mayoría. Grandes oportunidades para tomar fotografías. Bueno para el corazón y el alma.,,5,"Puerto Vallarta, México",,mar de 2022
Espectacular vista de la Bahía,"Ver un atardecer desde el Mirador de La Cruz es especial, además que es un excelente ejercicio la subida  que le exige a tu cuerpo un esfuerzo extra.",,5,"Puerto Vallarta, México",,dic de 2021
Fantásticas vistas del atardecer,Encontrar las escaleras puede ser un poco complicado. Así que vale la pena la caminata. Lleva tu cámara y botella de agua. Disfrutar.,,5,"Kelowna, Canadá",,feb de 2022
Una gran vista de la Bahía de Banderas,Impresionante vista de la Bahía de Banderas + buen ejercicio + ¡gratis!Comience en Abasolo en el Malecón y siga prácticamente recto hasta la montaña. Es una subida bastante empinada por un camino y luego unas escaleras en buen estado con pasamanos. No para aquellos con problemas cardíacos o de equilibrio (estamos en nuestros últimos 60 años y en una forma razonable).,,5,"Toronto, Canadá",,feb de 2022
"Vale la pena subir, hermosa vista",Sin duda es una subida que te va a cansar pero al llegar tienes un panorama de todo PV y realmente vale la pena. ,,5,"Monterrey, México",,feb de 2021
Impresionante vista de Puerto Vallarta con un gran ejercicio.,"Mi hijo pequeño y yo hicimos esta caminata temprano en la mañana mientras estábamos en Puerto Vallarta. Pudimos subir la colina y disfrutamos de las impresionantes vistas y el buen ejercicio. - La colina era empinada, con muchos tramos de escaleras. No recomendado para niños pequeños o menores A MENOS QUE un adulto esté ayudando.",,5,"Condado de Orange, CA",,nov de 2021
Hermosa vista,"Somos una pareja de 71 años y encontramos esta caminata factible. Mucha gente usa las escaleras para hacer ejercicio, pero nos tomamos nuestro tiempo ya que era una subida empinada. No tardamos mucho en llegar a la cima y las vistas eran fantásticas. Ve temprano ya que hace mucho calor y humedad. El paseo por el barrio también fue bastante interesante.",,5,"Rochester, Estado de Nueva York",,dic de 2021
