Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Vale la pena ,"Están muy lindos y creo que han sabido sacarles jugo. Vale la pena ir a pasear un rato ahí, tomarse un café y admirar la vista ",,5,"Ciudad de México, México",,nov de 2018
Una puerta al pasado,"Sentir el clima que sintieron y vivieron durante el asedio francés, recorrer los pasillos durante la batalla, dar un paso al pasado, dominar la vista de la ciudad que se yergue majestuosa... Eso se siente en el Fuerte, ven y no te arrepentirás!!!",,5,Tlaxcala,,mar de 2019
Monumento histórico remodelado y adaptado para el visitante interesado en la historia de nuestro País,"Han adaptado los espacios para el facil tránsito y cuentan con gente preparada para guiarte en la visita, solo corrobora por internet del sitio los horarios . Si no quieres guía, te recomiendo leer la historia del lugar para que disfrutes la visita y si llevas a los pequeños les estarás dando una gran oportunidad de conocer su historia",,4,"Puebla, México",,sept de 2018
Reencuentro con la historia,"Un lugar para aprender historia, recordar e imaginar como sucedieron los hechos históricos y mas con la narracion de los guías. También es un lugar para descansar,desestresarse.Excelente lugar.Los costos son accesibles.",,4,"Puebla, México",,dic de 2018
Muy bello museo ye instalaciones.,Una visita al museo te da un gran conocimiento de los eventos y ejércitos de la batalla del 5 de mayo,,5,"Ecatepec, México",,mar de 2019
Lleno de historia ,"Es un lugar donde todos los poblanos nos sentimos muy orgullosos por la historia que tiene, aparte esta muy bien cuidado y esta muy cerca de otros museos y de el planetario ",,5,"Puebla, México",,mar de 2019
"""Maravilloso lugar""","Lugar lleno de historia, aquí se llevó a cabo la heroica batalla de Puebla contra los invasores franceses, en el museo se expone la casaca que usó Ignacio Zaragoza, así como otras vestimentas y artículos. ""Dicen los poblanos que quien no visita los fuertes no visitó Puebla"".",,4,"Hidalgo, México",,oct de 2018
Pasear,"Me gusta hay mucho que ver! Lleven su agua por que aveces no encuentras cerca donde comprar o la que encuentras no está fría! Puedes llevar a tu perro en algunas zonas, no lleven drones, hay vigilancia y se los pueden quitar!",,4,,,mar de 2019
"El Lugar mas apropiado para todo visitante que llegue a Puebla ""LOS FUERTES DE LORETO""","Lo más bello de la historia de Puebla, debido a que aquí en estos edificios sirvieron como cuarteles, fortificaciones militares, en donde se llevo a cabo el escenario de la Batalla de Puebla de 1852, del Ejército de Oriente en la Segunda Intervención Francesa en México, Actualmente, en la Zona Histórica de los Fuertes se encuentra  el Auditorio de la Reforma, asi como el Museo Regional del Instituto Nacional de Antropología e Historia, y la Casa Puebla. también esta el Centro de Exposiciones de Puebla, asimismo se construyó un monumento donde reposan los restos de Ignaciano Zaragoza y su esposa Rafaela Padilla.",,5,,,ene de 2019
Vista panorámica,"Es un lugar lleno de historia, ademas, tiene la ventaja de poder observar una parte de la ciudad desde una parte elevada, para un paseo sin prisas.",,4,,,jul de 2018
Historia,"Los Fuertes de Loreto en Puebla, cuentan la historia de esa Heroica ciudad, en el año de 1868 con la intervención Francesa en cuya defensa de la ciudad fue el Gral. Ignacio Zaragoza.",,5,"Oaxaca, México",,ago de 2018
Muy bien cuidado!,"La zona de Los Fuertes es bastante extensa y se encuentra en zona de ladera por lo que es recomendable usar calzado cómodo para caminar. Además de que es necesario llegar temprano (por la mañana) si se desea poder ver todo, lod dos fuertes, el museo, tomar el teleférico, caminar por el parque y los alrededores de los fuertes, entrar al planetario y disfrutar de una de sus funciones. Te recomiendo llevar gorra/sombrero y lentes para sol además de agua por si deseas caminar los parques pues puestos con agua encuentras sólo fuera de un fuerte y en la zona del planetario. Vale la pena la caminata!",,5,"Veracruz, México",,sept de 2018
Histórico lugar,"El lugar está muy bien conservado y es muy accesible, tal vez falte una pequeña cafetería para descansar entre recorridos, pero está lindo!",,5,,,may de 2018
Belleza,"Si te gusta observar el verde por sobre los lugares en donde andas, este es un buen lugar ya que los jardines con los que cuenta están  muy bien cuidados y limpios.Ambos fuertes son una belleza histórica y los museos están muy ordenados, limpios e iluminados.Las torres del teleférico además de limpias, ordenadas en sus procesos y seguras en todo el viaje son otra belleza, te permiten ver desde lo alto gran parte de la ciudad y las explicaciones y comentarios del personal a cargo del teleférico son muy acertadas y amables.",,5,"León, México",,dic de 2018
Para adentrarse en la historia,Este sitio permite entender uno de los pasajes más gloriosos de la historia de México.Bien cuidad y muy ameno.,,5,"Ciudad de México, México",,oct de 2018
Heróico museo,"Ademas de ser un lugar histórico, este museo muestra la historia de la batalla de puebla, un hecho que debes conocer si eres mexicano, muy recomendado.",,5,"Culiacán, México",,nov de 2018
Un lugar histórico,"Es un lugar bastante agradable, en el cual los niños y adultos pueden darse una idea del pasaje histórico que tanto representa a la Ciudad de Puebla, como lo fue la Batalla del 5 de Mayo, el lugar tienes maravillosas vistas, y el Museo de Sitio es una visita rapida, pero muy interesante en la que pueden apreciar armas, y uniformes de personajes de la historia,",,5,"Tehuacán, México",,oct de 2018
Museo de la no intervencion,Es un museo que te muestra la historia de la batalla de Puebla ante el ejercito invasor francés el 5 de mayo de 1862,,5,"Puebla, México",,sept de 2018
Agradable para una caminata,"Es un lugar muy agradable para caminar y lleno de historia, esta muy bien cuidado y ofrece diversas atracciones cerca. El museo es pequeño y desafortunadamente estaba cerrada una parte a causa del sismo del año pasado.",,4,México,,sept de 2018
obligado,"muy bonito lugar y museo el cual tiene muchas cosas relacionadas con la batalla de puebla, hay amplios estacionamientos y los precios de entrada son accesibles, definitivamente un lugar indispensable para los amantes de la historia",,5,,,oct de 2018
