Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Excelente servicio y guía,"Muy bonito lugar y un excelente recorrido con el operador del camión David, mis felicitaciones nos dio una explicación muy completa y amena",,5,,,jul de 2024
"Solía ser muy increíble y divertido, pero ahora es triste.","Había tenido otras visitas a este increíble lugar, pero la última fue muy triste y decepcionante, ya que esta muy pero muy descuidado, ahora ni si quiera se esfuerzan por mantener un área limpia, entiendo todo lo que implica el cuidado de los animales, pero hasta los pobres traidores están sin ganas ni amigos, algunos incluso de mal humor al preguntarles algo, tal vez sea hora de que sus directivos se replanten hacer algunos cambios, en general.La experiencia de darle de comer a las girafas esta sin pensarlo muy padre!",,3,"Cabo San Lucas, México",,jun de 2024
Increíble 🐘,"Quedé fascinada con el lugar, es bellísimo el sitio y nos animales 🤩. Lleven suficiente agua y snacks por qué adentro los restaurantes tardan mucho y no da tiempo de disfrutar tus alimentos.",,4,"Playa del Carmen, México",,may de 2024
Gran experiencia,"Gran lugar para toda la familia, lejos de la CDMX a mi parecer aunque son 3 horas.    Pero la experiencia es buenísima, vale la pena venir hasta acá ! Ya que tienen una muy buena organización y los animales los tienes a tu lado.",,5,,,abr de 2024
MUY LINDO LUGAR,"muy lindo. fuimos en semana santa, llegamos temprano y la verdad no habia mucha gente. entre recorrido, zoologico y comida, nos pasamos toda la mañanasuper recomendado",,5,"Irapuato, México",,mar de 2024
Lo mejor de lo mejor,"Muy buen día de aventuras, el caballero checo, nos dio una buena experiencia con las jirafas, siendo de Cancún, son cosas que uno no puede experimentar de ese lado, agradezco su atención y la forma en como hizo más amena mi experiencia con las jirafas, definitivamente regresaría para probar nuevas experiencias dentro de Africam Safari",,5,,,mar de 2024
Bonito Africam Zafari,Bonito lugar. Lamentablemente no había o no sé si haya hasta ahota pocos animales en comparación de la mi anterior visita. Espero puedan recuperar la fauna para que sea mas divertido y emocionante. Gracias. Saludos,,4,"Mérida, México",,abr de 2023
Hermoso parque para poder apreciar muchos animales en un habitad natural con la seguridad que requiere el visitante,"Me gusto la visita al parque , muchos animales algunos difíciles de encontrar en algunos parques, el recorrido esta bien orientado con flechas y los espacios de los animales bien distribuidos y cerrados para la seguridad de los visitantes y los trabajadores , vi animales en buen estado y muchos libres , el recorrido a pie también interesante la zona de pájaros donde uno puede alimentarlos y la vista es muy bonita solo tener cuidado al caminar para no pisarlos; la zona de cuevas para ver los murciélagos también muy interesante ; me entretuve en el recorrido y la pase muy bien en el parque y recomiendo su visita y así también poder aportar con la vida, preservación  y cuidado de los animales que la habitan,",,5,"Iquitos, Perú",,sept de 2023
"Un lugar asombroso, mis hijos lo amaron","No teníamos buena espina al venir aquí, pero al llegar nos dimos cuenta mi familia y yo que estábamos equivocados. Los animales se ven saludables y vivos, es un lugar limpio y apto para los más pequeños.",,5,,,feb de 2024
Aventura fantástica en Puebla,"También muy bonito lugar para disfrutar y dar un paseo romántico, se disfruta desde que abordas el autobús porque te reciben muy bien.",,5,,,feb de 2024
Animales lindos,"ES un lugar único, y lo mejor de todo es que todos los animales se ven muy felices se ve que los cuidan de una buena manera, me encanta ir aquí.",,5,,,abr de 2023
Fantástico,"Africam Safari es un excelente lugar para visitar y pasar un gran día en compañía de la familia, Es un lugar hermoso y muy divertido",,5,,,feb de 2023
Espectacular lugar,"Me encantó poder ver a los animales tan cerca, sin duda alguna ver a los elefantes fue algo que me encantó y quede maravillado",,5,"Puerto Madero, México",,mar de 2023
Para ir con niños es fabuloso,"Muy bonito todo, ir temprano para poder visitar todo, Muy bebé está encantado aúnEl restaurante de comida mexicano, excelente atención",,5,México,,ene de 2024
Gracias Africam Safari,"Fue una gran experiencia ver a todo el personal comprometido con su marca, definitivamente la relación precio/experiencia esta muy balanceada. Mi familia lo paso excelente.",,5,,,ago de 2023
Bonito y agradable,Vale totalmente la pena por el precio . Tienen que investigar bien ya que hay descuento que no te mencionan. Nosotras somos enfermeras del IMSS y nos dieron un descuento,,5,,,nov de 2023
Bonito safari,Una forma interesante de vivir y convivir con animales. El lugar es muy bueno para que los pequeños aprendan. ,,5,,,nov de 2023
Increíble paseo familiar,Es impresionante  los habitantes  de las diferentes  especies  de animales y su ecosistema.  Es muy hermoso. ,,5,"Guadalajara, México",,nov de 2023
Asombroso,"Desde el más pequeño hasta el más grande de la familia disfrutamos el paseo, los animales están cuidados. El lugar muy limpio y la experiencia única, lo recomiendo completamente y ya quiero volver ",,5,"Tlalnepantla, México",,nov de 2022
Experiencia,"Explicación muy detallada, información valiosa, una experiencia muy inigualable. La información es muy clara.",,4,,,ago de 2023
"Excelente parque y guía turista, animales bien cuidados y respetados","El viaje en autobús con el Guía David, fue muy ilustrativo y divertido. Nos dio información muy valiosa, nos hizo reír y fue sumamente respetuoso con los niños de primaria y las mamás, excelente dominio de grupo. Los animales muy bien cuidaos así como su ambiente. Me encantó el area del sureste del país buen ambientado y cuidado. Los costos de obsequios bastante adecuados, y productos de calidad. Lo único malo, fue el trato del personal de Plato hondo y la comida no estuvo deliciosa (tlacoyos q pedimos al centro, llegaron al final y cruda la masa, fue triste porq los deseaba, también pedí cambiar mi pedido a los 5 min de ordenar y no me lo permitieron, supuse que nos servirían de inmediato, pero no… a las niñas no les gustaron los nuggets, tampoco hamburguesas, ni la limonada; no hubo descuentos por los tlacoyos crudos. Ojalá mejoren porq es lo único q arruinó la visita",,4,"Heroica Caborca, México",,jul de 2023
Increíble ,"El parque está increíble, la experiencia de poder dar el recorrido en tu propio auto  y posterior a eso hacer el recorrido a pie está increíble, el poder realizar ñas actividades y tener esa convivencia con los animales, el poder tocarlos y alimentarlos es algo indescriptible, le pongo una puntuación de 4 ya que hubo algunos animales no pudimos verlos, ya que estaban revisión o simplemente no estaban. Pero aun así es un lugar que realmente vale la pena visitar",,4,México,,jul de 2023
Amor por los animales,"es un Zoologico muy bonito, muy bien tenido, se preocupan mucho por el bienestar de los animales, tienen programas de conservación, trabajan con AMOR por los animales, siempre preocupados por ellos, una excelente atención al publico, es un lugar obligatorio para visitar si vas a Puebla, felicitaciones a sus empleados que se preocupan todo el tiempo por tener todo bien",,5,"Medellín, Colombia",,may de 2023
Muy decepcionante,Definitivamente no vale la pena el tiempo invertido.Definitivamente un lugar tipo atracción turística y no mucho énfasis en los animales o la conservación/protección.El objetivo principal del parque es mantener a las multitudes de familias en movimiento o conduciendo y vender a los visitantes la mayor cantidad de basura posible.¡Muy decepcionante!,,1,"Miami, FL",,jun de 2023
Recorrido en autobus en African safari con David.,"Excelente lugar para admirar muchas especies de animales en libertad. El conductor del autobus, David hace el recorrido ameno y divertido. Además de dar datos interesantes acerca de los animales, se detiene para tomar fotos de los animales desde el mejor ángulo. Ciertamente disfruta de su trabajo y lo hace de manera excelente. ",,5,,,may de 2023
"Sin duda una excelente experiencia y servicio, estamos muy agradecidos con el staff y con David el operador.","Viaje con mi esposa y somos del caribe solo estuvimos 2 dias en puebla , al principio no estaban habilitados los camiones, y fueron muy amables e hicieron lo posible para conseguirnos uno brindándonos un recorrido personalizado por parte de operador David muy amable por cierto, muchas gracias fue una experiencia unica !",,5,"Cunduacán, México",,may de 2023
"Muy bonito, no recomendable en puentes o días muy concurrido","Es una experiencia sin duda que no puede faltar en tu visita a Puebla, pero hay que tomar en cuenta la cantidad de gente porque se vuelve muy tedioso y largo cuando hay demasiados coches, los niños se terminan desesperando y a la parte final donde pueden bajar ya están muy cansados.",,4,"Ciudad de México, México",,mar de 2023
"Un lugar BELLO (todos los animales que viven alli, son felices )","Un lugar muy bello, y que ejemplo de responsabilidad ante la naturaleza ha hecho este santuario de proteccion a los animales ( los tiene super cuidados ), y que experiencia tan bella conocer a los animales en vivo.",,5,,,feb de 2023
Muy bueno para niños de más de 3 años ,"Muy cuidados las áreas de los animales.. un poco resecos por la falta de lluvias, pero se disfruta el viaje en carro.. las área de paradas muy surtidas y en buenas ubicaciones..",,5,"Puebla, México",,feb de 2023
Divertido,"Es importante llegar temprano, llevamos a nuestra hija de casi 3 años, tanto mi esposo como la niña y yo disfrutamos muchísimo, animales bien cuidados, circuitos claros. Las micheladas están riquísimas.La comida no es extraordinaria, relación precio calidad definitivo podrían mejorar.",,5,,,feb de 2023
Excelente experiencia ,Excelente lugar para ir en pareja o en familia y más para ir con pequeños y aprendan de los animalitos y respeto por la naturaleza. ,,5,"Puebla, México",,feb de 2023
"Un lugar BELLO (todos los animales que viven alli, son felices )","Es un lugar FANTASTICO y los propietarios de lugar han respetado y conservado el espíritu de su fundador de ser un lugar de refugio para los animales, los tienen cuidados, y todas las instalaciones están cuidadas y adaptadas a cada especie que se encuentra en AFRICAM SAFARI. No dejen de visitarlo, es un lugar FENOMENAL y no encontraras un lugar así en todo México, por lo que te es obligado visitarlo para vivir la experiencia.",,5,"Puebla, México",,ene de 2023
Los niños se divierten,"El lugar es lo que me imaginaba, tiene variedad de animales tour para todos los precios, los niños se divierten mucho, solo tenían 1 canguro y medio lo pudimos ver en general todo exelente ",,5,"Veracruz, México",,ene de 2023
Experiencia de primer mundo,"La verdad es que la impresión que me llevé fue mucho mejor que mis expectativas. Los animales se ven cuidados, en buen estado y el espacio en que se encuentran es muy amplio. Elegimos adicional la experiencia de alimentar lémures, no dudaríamos en repetirla, fue maravilloso poder convivir con esos hermosos animalitos tan sociables, los niños fueron muy felices y aprendieron un poco más de ellos.Fue hermoso ver también a varios elefantitos bebés.El personal está muy bien capacitado y es amable. Me gustó mucho más que el safari de Animal Kingdom de Disney, sin duda volveremos pronto.",,5,"Ciudad de México, México",,dic de 2022
Supero mis expectativas ,"Tenía muchas ganas de vivir esta experiencia,  que me ha parecido muy agradable; el lugar es muy bonito y los animales están muy cuidados, hasta miedo te dan de tan fuertes.Una linda y agradable experiencia ",,5,"Ciudad de México, México",,ene de 2023
Triste,"Fue triste ver a monitos enjaulados, agarrando los barrotes con su carita de tristeza y anhelando la libertad.Se me partió el corazón.Por esa razón, jamás volveré.Ojala que les den condiciones de libertad a los que ahorita se encuentran en jaulas.",,1,,,jul de 2022
