Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Increíble,"Un imperdible en tu visita a Puebla, es de las más bellas capillas que he visitado. Muy bien conservada y resguardada.",,5,,,sept de 2022
Impresionante,"Lugar majestuso, que deja aun huella del martirio que vivieron nuestros ancesatros, vale la pena visitarla no los lunes que esta cerrado.",,5,,,sept de 2022
Cerca del zócalo,"Hermosa capilla! Se abrió la puerta y por una tarifa razonable entramos. Esta capilla es pequeña, pero muy bonita.",,5,"Oviedo, FL",,jun de 2022
Una Maravilla,"Es una iglesia muy muy bonita con muchos relieves y decorada en oro, el cupo es limitado a las visitas y solo hay dos misas a las 10:00 am y a las 6:30 pm es un lugar que no puedes dejar de visitar.",,5,"Monterrey, México",,jul de 2022
¡Verdaderamente asombroso!,Hemos tenido la suerte de viajar por el mundo y esta capilla es definitivamente una de las más ornamentadas y hermosas que hemos visto.,,5,"San Diego, CA",,jun de 2022
una hermosura de capilla,"no me considero un católico, más bien creyente y sobre todo   respetuoso de las creencias de los de más pero me encantan las fachadas y los decorados de algunas capillas, iglesias etc. y para mi la capilla del rosario es mi favorita junto con la  parroquia de San Sebastián Mártir en chimalistac  ",,5,,,feb de 2022
"Bello, tranquilo.","Esta iglesia es particularmente bella, el exterior no se compara con la belleza del interior de la capilla, es bastante tranquilo y silencioso.Lo único negativo que podría mencionar es que para ingresar a la capilla te cobran $20MXN.",,4,"Puebla, México",,mar de 2022
Wow que hermoso lugar,"Un lugar asombroso, wow, que detalles de iglesia, esta construida con muchísimos detalles, brilla, todo brilla, es espectacula.",,5,"Puntarenas, Costa Rica",,ene de 2022
"Impresionante, de hecho, un poco exagerado.","Supuestamente, la Iglesia de Santo Domingo y su famosa Capilla del Rosario abren a los visitantes a las 3:00 del domingo. Sin embargo, tuvimos que hacer cola durante 20 minutos. Solo había seis personas delante de nosotros, pero la monja que manejaba la puerta no la abrió hasta las 3:10, y tuvimos que esperar para entrar hasta que las seis personas anteriores hubieran estado dentro diez minutos. Otra complicación (pero también un elemento interesante) fue que la Capilla del Rosario estaba siendo preparada para una boda de lujo para la cual los participantes se reunían mientras esperábamos. Se nos permitió recorrer la iglesia principal, con su hermoso altar con estatuas policromadas de 18 santos, pero tuvimos que mirar la capilla desde 20 pies en el transepto. Eso fue suficiente para que pudiéramos apreciar el efecto: capa tras capa de reluciente yeso dorado, una exhibición exagerada del barroco mexicano más elaborado.",,4,"Albuquerque, Nuevo Mexico",,sept de 2021
imponente,"realmente es un lugar hermoso, todo es imponente, es un lugar definitivamente que no te puedes perder",,5,"Mexicali, México",,oct de 2020
No todo lo que brilla es oro,"En México dicen: No todo lo que brilla es oro. Excepto cuando estás en este lugar, porque todo lo que brilla aquí, es oro. ¡Un lugar más para visitar en Puebla!",,5,,,jun de 2021
Oblifatorio,"Arte totalmente barroco y soberbio , muy ordenado en cuanto a la cantidad de personas para evitar contagios , grupos de 5 personas",,5,"México Central y Costa del Golfo, México",,jul de 2021
¡Debes verlo! ¡Católico o no!,"¡Es oficialmente un tesoro de la arquitectura en todo México (diría en todas las Américas)! Rara vez verías tanto amor puesto en la construcción y decoración de una capilla. El barroco español domina los muchos estilos empleados en esta capilla. Cuando termina el Covid, la capilla se convierte en un lugar perfecto para rezar un rosario en silencio. Sin embargo, durante Covid, una política estricta de solo 4 personas pueden ingresar a la vez, y se le recomienda que haga su visita de manera eficiente para brindar una oportunidad a otros, así que planifique tiempo adicional. Durante Covid, las visitas comienzan a las 11:00 a.m., independientemente de lo que puedan afirmar otras fuentes más antiguas. La capilla se encuentra dentro de la Iglesia de ""Santo Domingo de Guzmán"" (calle. Domingo). Esto es importante al pedir direcciones. ¡Disfruta tu visita!",,5,"Madison, WI",,jun de 2021
Buen manejo post covid,"Excelente organización, te permiten algunos minutos para observarla sin aglomeraciones. Todo muy limpio y con música gregoriana que te transporta...",,5,"Ciudad de México, México",,may de 2021
Majestuosa capilla,"Fue lo mejor de mi visita a Puebla. Es una capilla hermosísima en excelentes condiciones y con una decoración en oro por todas partes. Además, la figura de la Virgen es preciosa.",,5,"Ciudad de México, México",,may de 2021
Espectacular,Una obra de arte religioso del barroco novohispano. Magnífica. Recubierta de estudo dorado. Una visita obligada.,,5,"La Haya, Países Bajos",,nov de 2020
Hermosa,"El lugar es excelente, me encanta. Las artes son maravillosas. Ubicado en el mejor lugar. Me encanta este lugar y lo recomiendo.",,5,"Tel Aviv, Israel",,mar de 2020
Impresionante,"Simplemente espectacular, hay una sensación de tranquilidad en el interior, es un lugar para admirar todos los detalles que existen.",,5,"Cancún, Quintana Roo, Mexico",,dic de 2020
lugar increible,Un lugar muy especial y único. Mi hermana se casó allí. Buenos recuerdos y momentos especiales en familia.,,5,,,dic de 2020
Me casaria aqui,"Excelente lugar para visitar en Puebla, bodas, y recorridos turísticos. Ideal para llevar a la familia de fuera un fin de semana. Sí los gais pudieran casarse en la iglesia, lo haría definitivamente aquí.",,5,"Ciudad de México, México",,oct de 2020
Decoración impresionante,"Para los amantes de la arquitectura y arte sacro, la capilla del Rosario es imperdible tanto por lo antiguo de su construcción como por su refinada decoración tanto en la madera como en la cúpula de la capilla.",,5,"Guadalajara, México",,sept de 2020
Mi iglesia favorita en Puebla,"Excelente lugar para visitar en Puebla, bodas, y recorridos turísticos. Ideal para llevar a la familia de fuera.",,5,,,sept de 2019
Impresionante,"La arquitectura de éste lugar es increíble, los cuadros son bastante interesantes y existen recorridos guiados bien las explicaciones. ",,5,"Playa del Carmen, México",,jul de 2019
Una maravilla del mundo,"La Capilla del Rosario, es algo que no se puede describir, tienes que asistir y verla con tus propios ojos, maravillarte con esa extraordinaria obra del Barroco Mexicano (si es que se le puede llamar así), es maravillosamente bella.",,5,"Tehuacán, México",,mar de 2020
