Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
No te lo puedes perder,"Un museo en el que toda la experiencia te va a llevar armónicamente para que descubras y te enamores del Barroco. Cada detalle ha sido cuidadosamente orquestado. La arquitectura es impactante, las obras sublimes, el curador es un maestro, los empleados son cordiales y amables para que tu experiencia sea más allá de lo esperado, todo esto cerrado con broche de oro con una comida para chuparse los dedos. Incluso si no piensas venir a Puebla este museo debe se estar en tu lista de cosas por hacer.",,5,,,jul de 2021
El moderno y apasionante Museo del Barroco!!,"Aunque se encuentra a cierta distancia del centro de Puebla (está más o menos a medio camino entre Puebla y Cholula) es fantástico, creado por un arquitecto japonés. Las exhibiciones son increíbles.",,5,"Nueva Orleans, LA",,may de 2022
Un museo de primer mundo en Puebla,"La arquitectura de este museo en maravillosa. La exposición permanente muestra obras de arte del período Barroco. Además, las exposiciones temporales siempre resultan interesantes. Un sitio obligatorio para visitar.",,5,"Puebla, México",,nov de 2021
Interesante,"Muy bonito el museo sin duda, lamentablemente por la pandemia no están disponibles algunas funciones interactivas, muestra muchísimo sobre la influencia barroca en Puebla, realmente es una visita recomendable para conocer algo de historia y arte.",,4,,,mar de 2022
Si te gusta el arte y la historia debes visitar,Para entender el Barroco y su importancia hay que visitar este museo que tiene toda la información y una gran colección. Se enriquecerá. tu visita a todas las Iglesias y templos de Puebla.,,5,,,dic de 2021
Arquitectura asombrosa,"La experiencia del museo es muy agradable y tienen una gran colección, pero el edificio, la arquitectura, los espacios, es simplemente imprescindible.",,5,"Ciudad de México, México",,oct de 2021
Pone en contexto la Puebla colonial española,"Este es más un museo de historia que un museo de arte. Aunque un poco escaso en artefactos, el MIB es un paradigma de la museología moderna. Cubriendo el período aproximado de 1600 a 1775, las exhibiciones están organizadas por tema: arquitectura en una galería, música en otra, literatura y ciencias en otra, y así sucesivamente. Las pantallas interactivas, cada una en su propio púlpito blanco curvo, permiten a los visitantes profundizar en los elementos de su interés. Las salas de visualización con bancos de asientos proyectan artes escénicas barrocas. Una pared a la entrada de cada galería muestra un collage de retratos de líderes en ese campo. Todos los niños pequeños que visitaban a sus familias parecían tan comprometidos como los adultos. Un punto destacado para los visitantes de Puebla es el modelo a escala de la ciudad en 1754 .Para nuestra decepción, el restaurante tan promocionado estaba cerrado debido a la pandemia de Covid - 19.",,5,"Albuquerque, Nuevo Mexico",,sept de 2021
Primer mundo,"El diseño del arquitecto con la cultura barroca hace que esta resalte más . Vale la pena visitarlo , disfrutar sus audios , fuente y espacios",,5,"México Central y Costa del Golfo, México",,jul de 2021
hermoso,"Es un museomuy accesible, vale la pena conocerlo. Continuamente tienen exposiciones interesantes, la exposición permanente es muy contemporánea e interactiva por lo que chicos y grandes disfrutan mucho. Está muy bien cuidado, personal es agradable y las instalaciones muy adaptadas para personas con discapacidad motriz.",,5,"San Luis Potosí, México",,abr de 2021
Hermosa aquitectura,"Es un museo que sobresale por su arquitectura, no tanto por la cantidad de piezas expuestas.Es bastante amplio y las medidas de seguridad Codiv-19 eran correctas.El precio es accesible.Vale la pena visitarlo.",,4,"Ciudad de México, México",,jun de 2021
"Excelente calidad, espacios hermosos.","Excelente lugar. Calidad impecable, limpio y cómodo. Es una exposición corta pero bien montada. Solo tiene un piso en este momento, pero bien seccionado en todo el contexto del barroco. Las proyecciones valen mucho la pena. El recorrido sin prisa son casi tres horas yo considero.",,4,"Cancún, México",,jun de 2021
Parada obligada si te gustan los museos,"Pero qué museo tan bonito! Fui después de leer opiniones y aún así salí sorprendida, es bastante grande y cuenta con salas que cubren diferentes aspectos del barroco, sus orígenes y su influencia en nuestro país como la pintura, la escritura, la arquitectura, la música, etc etc, todo muy bien explicado.Existen además muchas pantallas interactivas(tristemente inactivas de momento por la pandemia) y videos explicativos o con obras de teatro/piezas musicales extensas, en realidad podrías pasarte horas ahí adentro, nosotros estuvimos aprox. 2 horas recorriéndolo sin prisas.Mis favoritos fueron la sala de vestuario y mobiliario, la reproducción de un arco del triunfo efímero y la enorme maqueta de la ciudad de Puebla con un video que explica cada edificio reelevante de la ciudad.La entrada cuesta $80, me parece muy accesible en automóvil y tiene estacionamiento propio a un costado. El diseño exterior del edificio es también impresionante y muy moderno y asimismo lo es la fuente de remolino que tiene en el patio interior.Una muy grata experiencia!",,5,"Ciudad de México, México",,oct de 2020
Diseño vanguardista ,"El diseño del hotel es de lo mejor, se logran excelentes fotos en el remolino de agua y al exterior del museo, muy bonito y aprendes sobre el barroco.Los contras: considero que es un poco caro, no dejan tomar fotos a las obras de arte",,4,,,sept de 2020
Gran museo,"El museo como edificio es majestuoso. Moderno y muy bien cuidado . Espacios amplios y muy buen climatizado e iluminado en su interior . La exposición del barro está excelente, ágil y entretenida. La atención por parte del personal me pareció excelente es una buena opción en su próxima  visita a puebla. Esta muy bien ubicado y cuenta con un amplio estacionamiento y barato. Vale mucho la pena . No es nada caro",,5,"Ciudad de México, México",,sept de 2020
No pueden dejar de visitarlo,"Menuda sorpresa nos llevamos al ver el museo desde su exterior, su moderna estructura no parecía ir de acuerdo a lo que parecía ser un museo de arte barroco. Ya dentro nuestra experiencia fue mayúscula, pues cada sala está perfectamente montada y ambientada con hermosos muebles y obras de la época virreinal y posterior.",,5,"Ciudad de México, México",,oct de 2019
Constastes,"No califiqué excelente el Museo, porque en lo personal no me gsuta tanto el contraste de un edificio tan moderno con las obras de arte del Barroco, es un Museo completo, las obras de arte son extraordinarias, el único para mí personal punto de vista el el contraste que tal vez a mucho les guste.",,4,"Tehuacán, México",,mar de 2020
Vale la pena tomar una visita guiada,"Muy famoso por su arquitectura  y excelente selección de piezas barrocas. Vale mucho la pena tomar la visita guiada ya que no solo te explican las piezas, sino también lo que significa el diseño del edificio.Cuenta con estacionamiento a un costado y un parque donde puedes pasar la tarde.",,4,"Ciudad de México, México",,feb de 2020
Cultura e historia,"Espectacular museo en el que puedes aprender de todo, bien ubicado, limpio, conceptos claros y hecho a detalle",,5,"Ciudad de México, México",,mar de 2020
Esto sí te hace amar la arquitectura: Toyo Ito ha construido en Puebla el museo más bonito del mundo,"El edificio es mágico, etéreo y sólido a la vez, juega con la luz, el movimiento, fabuloso el contraste con el azul índigo del cielo poblano. Funciona muy bien el espacio para museo: en las salas nada roba la atención a la obra. Pero las zonas comunes y las de servicios son simplemente impresionantes, apabullantes. Bien vale la pena cruzar el Atlántico para visitarlo. ",,5,"Barcelona, España",,feb de 2020
Excelente recuento del Barroco,"Tras varias recomendaciones fuimos y no los defraudó. Inicia el recorrido con una exposición temporal de arte moderno, y después se mete uno de lleno al barroco en todas sus variantes; tanto de origen (mexicano, europeo) cómo de artes (pintura, escultura, arquitectura, bordados, etc.).",,5,"Santiago de Querétaro, México",,feb de 2020
Incómoda experiencia ,"Que tristeza que teniendo una fachada tan linda, te tomes una foto y los guardias hacen un escandalo, ya ni ganas de entrar me dieron. Que tristeza Puebla",,1,"Ciudad de México, México",,feb de 2020
Me gusta ir de museo en mi cumpleaños :),"La arquitectura de las fachadas es fascinante al igual que la manera en la que van trasladándote los espacios de una sala a otra, el final del recorrido es la cereza del pastel al presenciar un tipo de fuente tan peculiar, una buena opción para vivir una experiencia única en Puebla y conocer más sobre el arte barroco.",,5,"Puebla, México",,oct de 2019
VISITA OBLIGADA,"De verdad me impresionó este museo, aplaudo este proyecto que incentiva la apertura hacia el aprendizaje y la ampliación de la cultura en México, mediante un recinto como este.Al verlo y luego de haber entrado, sin duda está la altura de otros museos de talla internacional, por lo que no dudo vayan a tener los poblamos, muchas exposiciones internacionales a su alcance.Instalaciones modernas, salas fáciles de interactuar.Costo accesible $80.00 MXN Recomiendo entrar en la página o revisar las actividades culturales del mes en Puebla o acercarse a un módulo de Información turística ya que pudiera tocarles a cierto horario y día, el acceso es gratis. Su personal muy profesional en el tema, todos muy bien capacitados incluyendo guardias de seguridad.",,5,"Ciudad de México, México",,dic de 2019
Un museo muy interesante....,"me gusto mucho, tienen estacionamiento y un restaurant, lo cual hace que puedas pasarla muy bien ademas del acervo cultural que contiene en su interior.",,5,"Puebla, México",,ago de 2019
excelente opcion,"Un museo moderno muy didáctico y con clasificaciones claras, el persona es muy amable y su horario es amplio para poder disfrutarlo tranquilamente.",,5,"Mérida, México",,ene de 2020
Un Museo fácil de digerir y que HAY que visitar,"Antes de que algo suceda con este bellísimo Museo, no pierdan la oportunidad de conocerlo. Hay distinas exposiciones que valen mucho la pena. El lugar por si mismo..... INCREÍBLE",,5,"Puebla, México",,dic de 2019
Muy Bien México,Este es uno de los museos más bonitos qué tiene Puebla y sin duda uno de los más bonitos también de México que explica el arte barroco en la exposición permanente y además tiene exposiciones temporales el edificio es precioso está muy bien diseñado con piezas europeas pero también te explica la diferencia entre los diferentes tipos de arte vale la pena visitarlo y te sugiero que agarres un tour guiado para que te expliquen el museo,,5,"Ciudad de México, México",,dic de 2019
Sobrevalorado,"Indiscutiblemente es una atracción que no se pueden perder ya que es un museo nuevo y que promete mucho, sin embargo al terminar sentí que me quedo debiendo por todo lo que me habían platicado. Dentro de la exposición hay piezas muy bien logradas por la utilizacion de tecnología, pero al terminar las 8 salas como que sentí que faltó que me maravillara. En fin, hay que ir porque es muy interesante pero espero que logren mejor la historia que cuenta la exposición.",,4,,,dic de 2019
Gran descubrimiento. Vale la pena visitarlo,Arquitectura moderna con amplios espacios. Cómodo y dinámico. Cuenta con Lugar para exposiciones temporales y una serie de exposiciones permanentes sobre el barroco de MEXICO y el mundo. Muy interactivo y moderno. Un verdadero placer conocerlo y disfrútalo. Sugiero reservar al menos tres horas para verlo con calma. Excelente museografía. ,,5,"Ciudad de México, México",,dic de 2019
El edificio es en sí una maravilla igual que el patio,"Entrada $80 descuento a estudiantes si estás en puebla el edificio vale la pena como obra arquitectónica por supuesto, el contenido del museo como que no coincide con el edificio pero está ok las fuentes exteriores y la interior son una sorpresa maravillosa en puebla! Ampliamente recomendable bellísimo",,5,"Cuauhtémoc, México",,nov de 2019
El mejor museo de México arquitectónicamente,"Tengo el placer de conocer muchos museos a lo largo y ancho de México y este me parece el más espectacular arquitectónicamente. Obra del arquitecto japonés Toyoo Ito, es un deleite y una visita obligada en Puebla",,5,Mexico,,nov de 2019
Moderno y lindo,"El museo es muy moderno, solo le falta mejorar la señalizacion de las salas. No me permitieron entrar con bolsa de mano. Esta genial que puedas acceder a los libros de su biblioteca. No hubo tiempo de probar la comida y servicio de restaurant al interior del museo.",,4,,,oct de 2019
El mejor museo de Puebla,"EL museo es muy interesante, tiene piezas increíbles, la museografía es muy completa y moderna, la sala para niños es excelente, la atención de los guaridas buenísima y el estacionamiento muy amplio.",,5,"Zapopan, México",,sept de 2019
