Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Visita importante,"De los museos más grandes de la ciudad, lleno de pinturas, esculturas, cerámica, y todo tipo de artículos para conocer la historia de pueblos y culturas de México. Son 4 secciones de dos pisos con mucho por ver, por lo que se recomienda disponer de un par de horas si se quiere aprovechar la visita. Hay servicio de baños y varias áreas de descanso. Cada objeto tiene nombre y/o información, por lo que se puede hacer un recorrido auto-guiado. Visita importante si se viaja a Ciudad de México.",Solitario,4,"De los museos más grandes de la ciudad, lleno de pinturas, esculturas, cerámica, y todo tipo de artículos para conocer la historia de pueblos y culturas de México. Son 4 secciones de dos pisos con mucho por ver, por lo que se recomienda disponer de un par de horas si se quiere aprovechar la visita. Hay servicio de baños y varias áreas de descanso. Cada objeto tiene nombre y/o información, por lo que se puede hacer un recorrido auto-guiado. Visita importante si se viaja a Ciudad de México.",9 de febrero de 2025,ene de 2025
Magnífico museo - imperdible!,"Museo de historia y artefactos mesoamericanos absolutamente maravilloso. Merece la pena pasar mucho tiempo explorando el museo principal y la biblioteca, pero no olvide los otros museos especializados que se alinean en el cuadrángulo interno también. También incluye la fuente de hongos gigantes más deliciosa que jamás verás, lloviendo conocimiento sobre todos.",Pareja,5,"Norwich, UK",30 de enero de 2025,ene de 2025
Imperdible,"Excelente museo, ofrece una experiencia increíble al contar con todo lo importante para aprender sobre la rica cultura de México. Además, cuenta con instalaciones modernas, bien cuidadas y espacios que hacen muy amena la visita.",Familia,5,"Bogotá, Colombia",14 de enero de 2025,ene de 2025
"Este museo es abrumador, en un sentido muy positivo.","No entiendo por qué algunos críticos afirman que dura dos horas, porque yo podría pasar fácilmente dos días examinándolo todo. Tal vez dedique más tiempo a las exposiciones que la mayoría de la gente. La combinación de objetos reales y ciertas recreaciones escénicas y arquitectónicas es algo que adoro. Creo que este es quizás uno de los mejores museos que he visto. El Museo Arqueológico de Estambul es el único que se le puede comparar.",Familia,5,Chapu C,13 de enero de 2025,ene de 2025
Cuidado con los taxistas que están en el sitio de taxis,"cuidado con los taxis todos son piratas, ya no existen taxistas que son guía de turistas autorizados, les cobran lo que quieren y son prepotentes.",Familia,5,1 aporte,27 de diciembre de 2024,feb de 2024
Una date muy interesante.,"Excelente opción para pasar uno… o varios días. Definitivamente no acabas en un día, te recomiendo mucho solicitar tour guiado",Pareja,5,"Veracruz, México",17 de octubre de 2024,oct de 2024
Pendiente,"Este museo es tan grande como cabría esperar. Está dividido por región (Oaxaca, Maya/Yucatán, Golfo, Norte, etc. ) . Asegúrate de pasear por el exterior; el museo hace un gran trabajo mezclando artefactos de interior y exterior. Menos de la mitad de los signos tienen traducciones al inglés. Se hizo hincapié en los restos humanos, y se presentó con buen gusto. Además, la sección del museo que explica la excavación arqueológica fue sencilla y bien hecha. Todo estaba muy bien iluminado y los científicos del museo diseñaron el flujo extremadamente bien. El segundo piso estaba completamente cerrado.",Pareja,5,"Mérida, México",29 de septiembre de 2024,sept de 2024
no vayas con prisa....tomatelo con calma porque necesitas recorrerlo todo,"conozco muchos museos de fuera del pais, y ninguno se compara con el museo de antropologia! ademas ahora esta muuuy bonito, ordenado y los guardias son super amables! necesitas un dia completo para recorrerlo todo",Pareja,5,"Chihuahua, México",24 de septiembre de 2024,sept de 2024
Aquí no se permiten botellas de agua aisladas.,"Le estoy dando a este museo 4 estrellas basado en otras críticas porque desafortunadamente mi hija y yo no llegamos adentro. Solo quería que todos supieran que si vas aquí con una botella de agua aislada (es decir, metálica) tendrás que tirarla si quieres entrar en el museo. Debes pasar por un detector de metales y ellos registran tu bolsa. Si ven comida o una botella de agua te dirigen a un área para desecharla. Espero que esto ahorre tiempo y dinero a los demás.",Familia,4,"Nueva York, Estado de Nueva York",22 de septiembre de 2024,sept de 2024
Debe,Museo muy histórico. Esto es una necesidad para los amantes de la historia. Su visita a México es incompleta sin visitar el museo nacional.,Pareja,4,Museo muy histórico. Esto es una necesidad para los amantes de la historia. Su visita a México es incompleta sin visitar el museo nacional.,12 de septiembre de 2024,sept de 2024
Must See,"Uno de los mejores museos arqueológicos del hemisferio occidental. Es imposible pasar menos de 3 - 4 horas aquí. El Museo incluye exposiciones y reproducciones dentro de sus salas, pero también modelos arquitectónicos / edificios fuera de cada pabellón. Arriba hay toda una sección etnográfica sobre los estados de México, aunque gran parte de esto se cerró en esta visita. Hay un restaurante que sirve desayunos y una cafetería que tenía bocadillos. Tenga en cuenta el diseño arquitectónico del museo con su gigante fuente / techo en el centro del complejo. Aparece prominentemente en muchos libros de arquitectura. Dado que este museo se encuentra en el área del parque Chaputapec, si lo visitas, planea ver también otras atracciones del parque.",Pareja,5,"Uno de los mejores museos arqueológicos del hemisferio occidental. Es imposible pasar menos de 3 - 4 horas aquí. El Museo incluye exposiciones y reproducciones dentro de sus salas, pero también modelos arquitectónicos / edificios fuera de cada pabellón. Arriba hay toda una sección etnográfica sobre los estados de México, aunque gran parte de esto se cerró en esta visita. Hay un restaurante que sirve desayunos y una cafetería que tenía bocadillos. Tenga en cuenta el diseño arquitectónico del museo con su gigante fuente / techo en el centro del complejo. Aparece prominentemente en muchos libros de arquitectura. Dado que este museo se encuentra en el área del parque Chaputapec, si lo visitas, planea ver también otras atracciones del parque.",11 de septiembre de 2024,sept de 2024
Museo impresiona,"El tamaño del museo impresiona a la gente. Es un lugar muy antiguo e históricamente importante y es muy difícil entenderlo sin un Guía. Las historias que cuenta el Guía son tan impresionantes, que siento que si vuelvo de nuevo, todo cobrará vida en mi mente.",Amigos,4,1 aporte,11 de septiembre de 2024,sept de 2024
Las joyas de Pakal,"Visite muchas veces este museos y literalmente lo amo! Aquí están la joyas del rey maya más importante, Pakal!!! Recomiendo absolutamente de visitarlo.",Amigos,5,"Playa del Carmen, México",4 de septiembre de 2024,nov de 2023
Museo nacional,"¡Gran museo! Después de visitar numerosos sitios aztecas, mayas y olmecas, fue muy interesante ver y leer la información. Este lugar es enorme, un museo de dos días si lees toda la información.",Solitario,5,"Center, TX",26 de agosto de 2024,ago de 2024
Maravillosa experiencia para que los principiantes aprendan sobre la historia de la civilización temprana de la Ciudad de México.,"Qué hermoso y masivo museo. Teníamos un Guía privado y todavía solo dicen una fracción de las pantallas. Tal profundidad de historia y enormes muestras de la civilización mexicana muy temprana. Pasamos 4 horas en nuestra primera visita y esperamos volver. Con un tour privado pudimos entender mejor las historias y las exhibiciones. Somos principalmente de habla inglesa, así que el valor en un tour privado era grande para nosotros como una pareja mayor!",Pareja,5,Maravillosa experiencia para que los principiantes aprendan sobre la historia de la civilización temprana de la Ciudad de México.,26 de agosto de 2024,ago de 2024
Visita obligada en Ciudad de México,"El Museo Nacional de Antropología en la Ciudad de México es un tesoro absoluto y una visita obligada para cualquier persona interesada en la historia, la cultura o la antropología. El museo es vasto y alberga una increíble colección que abarca la rica y diversa historia de México, desde civilizaciones prehispánicas hasta culturas indígenas modernas. Cada exposición está bellamente curada, con información detallada (en español e inglés) que da vida a los artefactos. La pieza central del museo, la Piedra del Sol Azteca, es impresionante, y el Salón Maya es igualmente impresionante. Los patios exteriores, con su emblemática fuente de sombrillas, proporcionan un descanso tranquilo entre las exposiciones. Planea pasar al menos unas horas aquí, hay tanto que ver que apresurarte sería un flaco favor para la experiencia. Incluso si normalmente no eres un museólogo, la gran escala y calidad de las exposiciones te cautivarán. El museo también es muy accesible, con señalización clara, rampas y ascensores. Ya sea que seas un aficionado a la historia o simplemente tengas curiosidad por el pasado de México, este museo ofrece un viaje inolvidable en el tiempo. Muy recomendable!",Pareja,5,Visita obligada en Ciudad de México,19 de agosto de 2024,ago de 2024
Estupendo,Visitamos este estupendo museo centrándonos en las exposiciones de las culturas azteca y maya. Es un imprescindible de la ciudad de México.,Pareja,5,Visitamos este estupendo museo centrándonos en las exposiciones de las culturas azteca y maya. Es un imprescindible de la ciudad de México.,18 de agosto de 2024,ago de 2024
Este museo es ideal para los amantes de la antropología y la historia. Una miríada de Selecciones de todo el mundo,Este es un gran museo para los amantes de la antropología y los aficionados a la historia. Si no lees español necesitarás una audio Guía o Guía apropiada al idioma para apreciar plenamente el museo,Amigos,5,"Darien, CT",18 de agosto de 2024,ago de 2024
El mejor museo de México. Ve aunque no te gusten los museos.,"Un lugar increíble. No te lo pierdas aunque no seas museólogo. Este es un edificio espectacular diseñado pensando en el observador. La Piedra del Sol está aquí (solía ser conocida como el calendario azteca) y muchas cosas más increíbles. Han recreado escenas de muchos de los sitios donde se encontraron los objetos, lo que creo que hace que los artefactos tengan más sentido.",Familia,5,El mejor museo de México. Ve aunque no te gusten los museos.,7 de agosto de 2024,jul de 2024
Un lugar importante y hermoso,"Espectacular exposición de las culturas ancestrales de este bello país; ya había  visitado hace muchos  años y quede impresionada también. No pude recorrerlo todo en esta ocasión porque demoramos mucho en llegar  desde el castillo Chapultepec y la dificultad para encontrar el lugar por la falta de señales, no hay una guía completa de los museos en este bosque muy hermoso, ni un mapa explicativo. Una pena no poder disfrutar este lugar, el castillo en una loma es bastante difícil para llegar, aunque después encontramos  que hay ascensor, pero no hay ningún aviso. Demasiados vendedores y música ruidosa, tal vez porque fuimos el domingo. Hay facilidad para conseguir silla de ruedas. Y las exhibiciones muy bien realizadas. Recomendado ir con tiempo suficiente.",Familia,4,"Guayaquil, Ecuador",24 de julio de 2024,jul de 2024
Impresionante museo,Un museo que debes recorrer en varios días para aprovecharlo completo. Sumamente interesante y fascinante sobre la historia de nuestro país.,Solitario,5,Abaca P,23 de julio de 2024,jul de 2024
Gran museo,"Me encanta que puedes conocer grandes cosas sobre la historia de las civilizaciones, y es que aquí se pueden aprender grandes cosas sobre la historia mexicana.",Amigos,5,Carlos S,22 de julio de 2024,sept de 2023
Museo interesante,"Un lugar obligado para visitar por mexicanos y extranjeros que quieran conocer más de la cultura de los antepasados, hay esculturas y basamentos a escala.",Pareja,5,Romina M,19 de julio de 2024,dic de 2023
"Excelente museo, totalmente recomendado","totalmente recomendado, se requiere muchas horas para recorrerlo todo, por lo que la mejor hora para ir es en la mañana, es un museo muy hermoso con piezas impresionantes de la historia.",Pareja,5,Costa Rica,17 de julio de 2024,feb de 2024
Increíble,"De los mejores museos que hay en CDMX. Ingresar a este reciento es querer empaparse de la historia de México, de una manera atractiva e interesante.",Familia,5,"De los mejores museos que hay en CDMX. Ingresar a este reciento es querer empaparse de la historia de México, de una manera atractiva e interesante.",16 de julio de 2024,jun de 2024
Recomendable,"Museo muy bonito y lleno de muchísima información, me la pasé excelente visitando  todas sus salas, vengan con tiempo y de preferencia cuando no sea domingo.",Familia,5,Aidan Macias A,10 de julio de 2024,jun de 2024
EXCELENTE MUSEO,"Excelente recorrido, hace años estuve ahí y esta vez lo disfruté todo y entendí muchas más cosas. Todo es muy limpio y ordenado, les recomiendo el restaurante que está ahí dentro, los alimentos son excelentes y de buen precio. Si realmente les interesa la historia, les llevara aprox 3 o 4 hrs el recorrido y vale la pena cada minuto, se los aseguro.",Amigos,5,"Ciudad de México, México",8 de julio de 2024,jul de 2024
