Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Sitio histórico pero no es visita obligada,"Sitio histórico que se debe visitar, sin embargo esta muy descuidado, el acceso muy lento y mal organizado y hay que caminar mucho, si piensa visitarlo lleve zapato cómodo, es una larga caminata con una pendiente pronunciada, existe un transporte pero es penoso y realmente bananero, muy muy rudimentarioEl castillo permite vistas del paseo de la Reforma y del bosque de Chapultepec, las salas sin nada excepcional y gran parte están cerradas a los visitantes, si le sobra tiempo y tiene paciencia para dedicarle dos o tres horas es una buen visita",,4,,,nov de 2024
Palacio histórico en la cima de la colina,"Esto ofrece excelentes vistas de las alturas de la Ciudad de México. Los muebles son atractivos, pero no tanto como en algunas otras residencias reales. Hay maravillosos murales de artistas destacados.",,4,,,nov de 2024
Castillo en el bosque,"Es un castillo muy bien preservado,  ubicado en el bosque de Chapultepec (deben reservar un día para visitarlo ya que también pueden visitar, el zoológico y el museo de Antropología, muy buenas vistas, sitio perfecto para ver fotos",,5,,,nov de 2024
Lugar histórico en México,"un gran palacio del siglo XVIII en lo alto de una colina en la Ciudad de México. El palacio alberga el Museo Nacional de Historia, que exhibe murales impresionantes y galerías de vidrieras impresionantes. Las vistas panorámicas de la Ciudad de México desde los balcones del castillo son impresionantes.",,4,,,nov de 2024
CASTILLO MONÁRQUICO,"Es el único castillo monárquico en América es decir que ahí vivieron reyes que lo utilizaban como palacio veraniego queda en el bosque de Chapultepec y su construcción comenzó a finales de los 1700 también le decían el alcázar de Chapultepec.Ya en los 1800 fue utilizado como colegio militar y luego residencia presidencial. La entrada cuesta como $5 y vale muchísimo la pena ir dentro hay varias salas tipo museo y definitivamente es como todos los castillos que hemos visitado en Europa con colecciones museo gráficas súper extensas este tiene más de 100,000 piezas desde que entras es bellísimo y logras ver la ciudad es un paseo de toda una mañana al menos.",,5,"El Salvador, Chile",,ene de 2024
Buen sitio para visitar,"Buen castillo para visitar. Un poco de un paseo para llegar al castillo, pero vale la pena una vez que llegas. Buenas vistas de la ciudad y excelentes fotos para tomar.",,4,"Houston, TX",,oct de 2024
Retratos divertidos,Castillo situado dentro del hermoso parque. El parque tiene baños limitados por lo que la entrada al castillo bien vale la pena ya que tienen instalaciones modernas. Es una subida bastante alta pero bien vale la pena. Muchos retratos locos dentro. Una visita obligada si ya está visitando el parque.,,5,"Toronto, Canadá",,ago de 2024
Interesante,Tuvimos un tiempo increíble visitando el castillo de chapultepec. El castillo es tan increíble. interesante historia del gobierno mexicano.,,5,,,sept de 2024
¡No vayas durante el horario de apertura!,"Llegamos a las 9: 00 AM en punto para evitar las multitudes. Sin embargo, todavía estaban limpiando y secando bastantes áreas del castillo / museo, lo que significa que no teníamos acceso a algunos de los lugares a los que queríamos ir. Nos rendimos y nos fuimos alrededor de las 11: 00 AM. Si lo hubiéramos sabido, lo habríamos visitado por la tarde. Sentimos que pagamos el precio completo por el boleto, pero solo logramos ver la mitad del lugar.",,3,,,sept de 2024
Visita al palacio/Grandes vistas/ Buena historia,"Este importante edificio histórico no es realmente un Castillo sino más bien el Palacio Nacional donde vivieron varios Presidentes de México. El sitio incluye una vista de las salas del palacio, pero también un museo de historia Y varias vistas excelentes de la Ciudad de México, ya que se encuentra en uno de los puntos más altos en el centro de la ciudad en el parque Chapultepec. Si vienes aquí planea visitar las otras atracciones del parque, ya que hay muchas y el parque es enorme. Visitamos este y el Museo de Antropología el mismo día, caminando de una Atracción a la otra. Las personas mayores entran gratis de otra manera la entrada como tantos museos de México era de menos de unos pocos dólares. La parte del museo tiene muy poco escrito en inglés, así que mientras se expone la historia de México, no es tan fácil de seguir. La visita a la sala del palacio sin embargo, tenía información en inglés para cada habitación. Hay una aplicación de museo que se puede descargar antes de ir a obtener información sobre las exposiciones, pero no funcionó tan bien para nosotros.",,5,"Nipomo, CA",,sept de 2024
"""Museo Nacional de Historia""","El  castillo es un Monumento  Histórico,un hermoso edificio con estilo barroco.Allí se encuentra el Museo Nacional de Historia.Está abierto de martes a domingo de 9:00 a 17:00 horas,valor de la entrada 85 pesos; casi 5 dólares.¡¡Muy recomendable,se merece una visita!!",,4,"La Serena, Chile",,mar de 2024
Imperdible,"El acceso al parque está bien señalizado, en buen estado y es fácil incluso para personas mayores y niños. Es bastante concurrido. No se permite el ingreso de mochilas, comida ni agua. El castillo es hermoso, muy bien mantenido y muy seguro. Las vistas son espectaculares y todo está muy bien señalizado y rotulado, lo que permite realizar una visita muy bien informada. El personal de seguridad es muy amable y dispuesto a orientar. Sin duda, es una visita imperdible en Ciudad de México.",,5,"Copacabana, Bolivia",,ago de 2024
MAGIA EN CHAPULTEPEC,"Al llegar al Castillo su imagen es imponente, su arquitectura, su disposición. Recorrer los salones,  los jardines, el lugar de carruajes. Poder ver su sala de estar, la biblioteca. Los jardines con fuentes, flores, una vista inigualable de la ciudad de México. La escalera de ingreso al castillo. Las fotos de Carlota y Maximiliano, su vestuario, sus vasijas. Los carruajes es estar en otro mundo, uno diario, uno de lujo. Posiblidad de fotos. Es caminar y retroceder en el tiempo, que sentirían ellos estar ahí. Hogar de presidentes.Hay visitas guiadas que te explican los detalles. No dejen de visitarlo, cada centrímetro vale la pena",,5,"Rosario, Argentina",,may de 2024
ruta,"Uno de mis lugares favoritos para ir corriendo, creo que si eres runner te va bien salir a trotar hacia el Castillo de Chapultepec, la zona es ideal para un buen entrenamiento y de paso unas selfies ahi porque el lugar está padrísimo!!",,5,,,jun de 2024
Genial,"Me encanta visitar el Castillo de Chapultepec, porque para mí es como un viaje a otra época, me gusta conocer la historia que hay detrás de este impresionante sitio. Lo único que no me agrada es lo lleno que está, pero supongo que es inevitable jaja",,5,,,jul de 2024
Lugar emblemático,"Un lugar emblemático de la Ciudad de México. Es el único castillo en América, y uno de los puntos más altos de la ciudad en su momento, cada pieza tiene una historia interesante.",,5,,,feb de 2024
Algo para todos,"Algunas personas lo llaman un castillo, otros lo llaman la antigua residencia presidencial; sea cual sea el nombre que elija, ¡esta es una visita obligada! Aprenda sobre la historia de la gobernanza de México, disfrute de vistas inspiradoras de toda la ciudad en 360 grados, vea muchos muebles y artefactos antiguos. Estás en un verdadero placer. Soy libre de ir contigo cuando quieras. ¡Lo pasaremos genial!",,5,"Los Ángeles, CA",,jul de 2024
Comodidad,El mejor lugar sin duda. Es bueno saber que hay castillos de verdad en nuestro continente. El único pero fue que era muy alto. Así que vayan muy cómodos por favor,,5,,,mar de 2024
Mejor Atracción en Ciudad de México,"Esta fue mi actividad favorita en la Ciudad de México. Hermoso paseo hasta el castillo. Fantásticas obras de arte y jardines. Las mejores vistas de la ciudad. Muy asequible también. El paseo por la colina toma de 10 a 15 minutos, así que asegúrese de que pueda manejarlo.",,5,"San Francisco, CA",,jul de 2024
Empleados poco amables,"Los empleados son muy prepotentes y malmodientos, el del elevador no deja subir a la gente de la 3a edad, les preguntas algo y te contestan como si fueras tonta.Se necesitan más baños!",,3,"Ciudad de México, México",,jul de 2024
Castillo increíble,"Este castillo es tan increíble, me sentí como si estuviera en una película de Disney y yo era la princesa del reino, tomé fotos hermosas.",,5,,,ago de 2023
