Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Cerca de la ciudad.,"Se puede llegar en turibus, es lindo para una tarde, mercaditobde artesanias, un helado tradicional o comida y regresar a la ciudad.",,5,,,sept de 2024
"Precioso domingo por la plaza todos parecen conocerse! Hay un algo de romántico, poético, huele a flores!","Coyoacan es una ciudad divina! Su gente, sus sitios, su ambiente de pequeña ciudad, sus museos, la amabilidad de su gente, su comida, no parece ser la cdmx sino la hacienda de descanso del emperador ❤️",,5,,,oct de 2023
Visita interesante,"Una visita interesante para diversificar tu viaje a México. La iglesia de San Juan Bautista se ubica en el centro de Coyoacán, es muy bella y está finamente decorada. Este pueblo es parte de los principales tour que parten de la ciudad de México. Se recomienda.",,3,"San Ramón, Costa Rica",,mar de 2024
Lugar Mágico,"Un lugar hermoso, es la primera vez que asisto y quedé encantada. Comí en el mercado Allende y la verdad aparte de ser económico y tener variedad, la comida es muy rica.",,5,"Aguascalientes, México",,ago de 2024
Un poco desordenada y sin información turística,"Una ciudad mexicana que ha crecido mucho y no se puede considerar parte de Ciudad Mexico, con fácil acceso por Metro o Bus. Considero que falta señalización para llegar al museo Frida Khalo y otros lugares turísticos. No pudimos conseguir información para llegar, preguntando, nadie coincidía en indicar distancias. Llegamos en taxi, con un recorrido excesivo, aunque le advertimos que era una distancia de pocas cuadras; es una mala práctica común que perjudica el turismo. Estuvimos en el parque y no visitamos más lugares por falta de tiempo y de información y guía para turistas.",,4,"Guayaquil, Ecuador",,jul de 2024
"Coyoacan, vibrante zona de Ciudad de Mexico","Wow. Coyoacan es simplemente magnifica. Segura, hermosa, vibrante y con muchos parques, cafés y buen transporte publico, se convierte en una de las mejores opciones para hospedarse sin pagar demasiado o estar en medio del caosSi es de pasada, Recomiendo al menos una tarde y tomar cafe en algún lugar de tantos. Ademas si eres artista, es un lugar espectacular para inspiración",,5,"Sídney, Australia",,sept de 2023
paseo,"Es uno de mis lugares favoritos para ir a pasear o para ir por antojitos mexicanos, la verdad disfruto mucho de pasear por Coyoacan, la música, la gente, los recuerditos que venden son todo una experiencia que representa a México.",,5,,,abr de 2024
Me gusta mucho,"Me gusta mucho visitar el centro de Coyoacán, porque me parece un sitio muy bello con muchos lugares que visitar, aunque parezca que lo que abarca no es mucha extensión. Sin duda disfruto ir a pasear",,4,,,jun de 2024
Recomendado,"Coyoacán es uno de los mejores lugares para tener una date con tu pareja. Hay muchas opciones de comidas y bebidas, así como diferentes espacios de difusión cultural.",,5,,,jul de 2024
un paseo,"Coyoacán es uno de los Barrios Mágicos de la CDMX, y quizá, uno de los más agradables y hay mucho que ver y comprar en los alrededores",,5,,,jul de 2024
Visita Coyoacán entre semana.,"Coyoacán es un gran lugar, se disfruta mejor entre semana, cuando hay menos gente y se pueden recorrer sus calles y parques sin prisa.",,5,"Ciudad de México, México",,jun de 2024
Agradables plazas en zona exclusiva,"Dos áreas de plaza central bordeadas por una gran iglesia, antiguas oficinas gubernamentales de la época colonial, lugares artísticos y un mercado cubierto artesanal (turístico). Heladerías, churros, café, chocolate, comida, bebida. bastante arriba del mercado. Se puede llegar fácilmente en metro. Buen lugar para pasar medio día observando a la gente.",,5,,,may de 2024
Un refugio seguro,Estamos muy contentos de habernos alojado en Coyoacán en el H 21 Boutique Hotel. Qué zona tan divertida para explorar y todos nos sentimos totalmente seguros a todas horas.,,5,"Uvita, Costa Rica",,may de 2024
Lugar tranquilo,"Un barrio diferente de una ciudad enorme. Se respira tranquilidad. Se puede almorzar en el Mercado, y despues disfrutar del Parque centenario.",,4,"Montevideo, Uruguay",,may de 2024
"Lugar bonito, pero lleno",Se siente como si estuvieras en un pueblito en medio de la ciudad y tiene mucha oferta gastronómica. Lo malo es que está muy lleno.,,5,,,may de 2024
Un Must si vas de visita a la ciudad de México.,"Un buen lugar para ir a dar la vuelta, caminar por su parque central, comer en algún restaurante y comprar chucherías. Es un barrio antiguo de la ciudad donde puedes ver como era la vida antes de los grandes edificios.",,5,"Mérida, México",,abr de 2024
Uno de los mejores distritos y barrios históricos.,"Los parques, las calles, las casas y la iglesia son increíbles. No te pierdas la iglesia en el centro, el mercado de artistas y, por supuesto, los churros y el chocolate caliente del café El Jarocho.",,5,Estados Unidos,,abr de 2024
Ambiente Hippie relax,"Muy lindo y relajado caminar por las distintas calles de coyacán.   Se siente un ambiente hippie, relax donde cada quién va a hacer lo suyo.   Recomendable para turistas extranjeros, locales y para locales de CDMX",,5,"Ciudad de México, México",,nov de 2023
Vibra unica.,"Ir a este lugar es algo muy mágico, lo mejor de todo es que se puede sentir la buena vibra de todos y te anima a disfrutar de una buena nieve y mas en la noche un delicioso churro.",,5,,,jun de 2023
Gran sitio,"Es un lugar muy cómodo para dar la vuelta con tu pareja y/o amigos. Hay varias opciones para disfrutar de un helado, café, churros y más.",,5,,,feb de 2024
Gran lugar,"De los mejores lugares que hay al sur de CDMX; tiene muchas opciones de comida, además de que es un lugar sumamente tranquilo",,5,"Ciudad de México, México",,mar de 2024
Un lugar histórico de la ciudad de México,De los mejores lugares que he conocido. Aún me parece sorprendente que en este lugar anduvo Frida Kahlo. Aquí puedes comer de todo y pasarla bien con tu familia.,,5,,,ene de 2024
Bonita manera de pasar un día en CDMX.,"Barrio encantador, más bien una ciudad, en realidad, con bonitos parques, un animado mercado, iglesias históricas y, por supuesto, la casa de Frida Kahlo.",,5,"Nueva York, Estado de Nueva York",,mar de 2024
Comida mexicana: Tostadas,"Si quieres disfrutar de la comida típica mexicana, además de los tacos, puedes probar las ""tostadas"" en el mercado de comidas de Coyoacán, Ciudad de México.",,5,"Ciudad de México, México",,mar de 2024
Decepción de la transformación de la casa azul de Frida Kahlo del taller familiar a Museo,"Fuimos en familia a visitar la casa de Frida Kahlo, ya la había visto hace 20 años, en esa época se exponía la casa con su mobiliario original, elementos de una vivienda familiar que aún conservaba el ambiente tal cual había, pero ahora fue un poco decepcionante ya que la re convirtieron a modo de museo, lo cual, es de otro orden y queda la casa y sus elementos fuera de la exposición siendo el enfoque la vida de Frida",,3,"Pucón, Chile",,sept de 2023
Increíble lugar,Un lugar muy bonito para tener un date con tu pareja. Hay diversas opciones para comer y disfrutar de un delicioso helado.,,5,"Ciudad de México, México",,ene de 2024
Buen lugar para pasear,"Buen lugar para pasear, diferentes clases de comidas para probar, si quieres algo tranquilo y diferente a una fiesta este lugar es el indicado.",,4,,,feb de 2024
Una conexión entre lo antiguo y lo moderno,"Los mercados locales ofrecieron una explosión de colores y sabores, con aromas que despertaron mis sentidos. Sentarme en una de las plazas, rodeado de música y cultura, me sumergió en la vibrante vida de este barrio bohemio.",,4,,,ene de 2024
Romántico,"Bastante bueno para venir en un domingo y disfrutar de un delicioso helado o unos ricos churros, en compañía de tu pareja, familiares o amigos.",,5,"Ciudad de México, México",,nov de 2023
barrio lindo ,"es un  barrio hermoso , tranquilo con mucha historia , todo bohemio hay artos mercados de pulgas y heladerías restaurantes el mercado wao eso  te mantiene en full movimiento",,5,"La Paz, Bolivia",,nov de 2023
Buen lugar,Lugar lleno de negocios bueno para ir con amigos hay buenos bares y lugares para comer e incluso artesanías!,,5,,,sept de 2023
Muy bueno ,"En esta zona encuentras lugares con las tres b: buenos, bonitos y baratos. Recomendado para venir un fin de semana, con tus amigos, familia o pareja. ",,4,,,abr de 2023
viaje MDL,Sitios de diversión para turistas y buena comida. Comimos muy buen chocolate y compramos recuerdos en las tiendas locales. Muchos restaurantes cercanos.,,5,,,oct de 2023
Ya no es tan bueno,"Pienso que Coyoacán ya está sobrevalorado, hay demasiada gente, mucha contaminación por lo mismo, siempre ver pasar a unas ratotas y es por lo mismo de la higiene y la gentrificación. Antes era agradable, pero ya no tanto, todo caro, siempre lleno, sucio :(",,2,,,oct de 2023
Mi zona favorita de CDMX,"La verdad es que nos gustó mucho visitar Coyoacán, la experiencia y la vida que se siente en sus calles es muy impresionante. Me parece un buen centro para la cultura y el arte, porque hay muchos lugares para ver. Sus mercaditos son muy coloridos, algunos llenos de actividades incluso. Quiero volver a visitarlo. ",,5,,,nov de 2023
Barrio.,"Bonito barrio, con mucho encanto y personalidad. Angostas calles de la era virreinal, cafés y ambiente siempre animado, plazas llenas de músicos y mercadillos de artesanía.",,4,"Madrid, España",,oct de 2023
