Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Magnífico museo,"Me gusta mucho llevar a visitantes y amigos a este museo en donde es gratuita la entrada. Subes el elevador y vas recorriendo el museo cuidadosamente, observando, respirando y viviendo arte de varias épocas. La colección de billetes y monedas y bonita, pero lo que más puede sorprender son las amplitudes de los salones y saber lo bien que tiene todo el acomodo. No me canso de regresar.",,5,"Ciudad de México, México",,dic de 2024
"Muy bien museo, hermoso edificio","Esta muy bonito y es gratis. Los guardias de la entrada son algo rudos al solicitar que uno se forme y entren de 2 en 2. Podrían pedir las cosas amablemente y sería una mejor manera de empezar el recorrido. También adentro te regañan por cualquier cosa, soy una adulto e iba sola, no estaba haciendo nada incorrecto asi que me imagino si va uno con niños.Fuera de eso, el museo es muy bonito y tienen una muy buena colección de arte",,4,,,nov de 2024
Buena colección de arte Europeo y mexicano,"Hermoso edificio, buena colección de arte Yo recomendaría irse en elevador hasta el último piso, asi solo hay que subir uno y verlo de arriba a abajo. Yo los camine todo de abajo a arriba y si es cansado. Me gustó mucho la sección de impresionistas y los muralistas mexicanos",,5,"Cancún, México",,nov de 2024
El mundo en una obra de arte.,"El museo  cuenta con diseño en su edificio increíble, en su interior tiene una bellísima colección de obras de arte. Visitar el Soumaya es una experiencia que no se puede perder.",,5,"Medellín, Colombia",,may de 2024
Hermoso edificio,"Esto es justo al lado del Jumex. Tome el ascensor a 5 y suba. Allí encontrarás más esculturas de Rodin que en casi cualquier otro lugar. Luego baja, examina los pisos que desees. Felizmente, la entrada es gratuita. Fuimos en Uber pero creo que Metro está cerca.",,5,,,nov de 2024
Increíble en todos los sentidos.............,"He estado en la mayoría de los museos importantes de Europa y los EE.UU. Esta es mi primera visita a la Ciudad de México, inmediatamente corrí a Soumaya. Increíble. El diseño de arquitectura exterior superlativo es igual al diseño interior blanco y nítido; ambos hacen un compañero estelar de la colección. No voy a entrar en detalles sobre arquitectura y arte - lo mejor es dejar que google hable allí. Al entrar por primera vez en el espacio, se le quita el aliento literalmente. No hay otras palabras que explicar. Prepárate para una buena caminata por las rampas a través de la colección. ¡Es un edificio bastante grande!",,5,"San Antonio, TX",,nov de 2024
Verdaderamente especial,"Terminé aquí por capricho y realmente no podía creer la calidad de este museo, especialmente como museo gratuito. Las colecciones son fascinantes y la curaduría es refrescante. En lugar de agotarse después de 30 minutos atrapados en el mismo período, siempre hay algo nuevo a la vuelta de la esquina, desde esculturas a relojes de bolsillo, monedas a obras maestras y obras religiosas. Esto es una necesidad - ver!",,5,"Chicago, IL",,nov de 2024
Revisión mixta,"Este edificio es increíblemente impresionante. No hay nada igual. Alberga la colección privada de Carlos Slim. Tenía muchas ganas de visitarlo ya que me encanta ir a. museos donde quiera que viaje. Aunque el edificio es impresionante, la colección me pareció demasiado vasta y algo decepcionante. ¿Por qué? Seis pisos de arte es mucho que ver. En segundo lugar, las descripciones de cada pieza estaban en español solamente y no había nada disponible para la traducción, por ejemplo, visitas guiadas autodirigidas - usted selecciona el idioma. Esto significa que parte de la información de fondo se pierde a menos que pueda leer español con fluidez. En tercer lugar, no se disponía de un folleto que indicara lo que podía encontrarse en cada planta. Lo que sí me gustó fueron los artistas mexicanos destacados y algunas colecciones inusuales: teléfonos a través de los tiempos, incluyendo máquinas de código Morse y ropa formal de noche de las mujeres. Por último, la mayoría de los museos destacados crean un catálogo de las colecciones a la venta. Ediciones en rústica que son un gran recuerdo. Este museo solo ofrecía un libro de mesa de centro de tapa dura que superaría los máximos de equipaje de mano y facturado. Me decepciona. Vale la pena visitar? Sí, para el edificio en sí. Consejo de visitante: Tome el ascensor a la planta superior y trabajar su camino hacia abajo.",,3,"Delta, Canadá",,nov de 2024
"Museo Soumaya, Ciudad de México en octubre","Muchos tipos diferentes de piezas para ver aquí, obras de artistas famosos (Monet, Picasso, Dalí, los Vinci, Van Gogh, Matisse, Renoir). Comienza en la planta superior y desciende en espiral por el edificio bien distribuido (también hay un ascensor). Es de entrada libre, hay una cafetería en la planta baja, tienda de regalos era un poco aburrido. Si traes una mochila / mochila tendrás que ponerla en guardarropa. Al lado hay Museo Jumex y un Centro Comercial Compras, también otro moderno Centro Comercial Compras cruzando la calle con algunas opciones de comida.",,5,"Kent, UK",,oct de 2024
"Entrada gratuita, enorme colección, de cerca y personal.","Notable colección de arte a través de los siglos y que abarca tanto México como Europa. No recuerdo un museo en el que puedas acercarte tanto al arte. Tenga en cuenta, sin embargo, que este museo es GRATIS. Los boletos vendidos a través de TripAdvisor son para una compañía turística.",,5,"Austin, TX",,oct de 2024
"Usted recibe lo que paga, supongo","La entrada es gratuita, así que no esperes ningún servicio al cliente. El encargado del equipaje literalmente nos dio actitud solo porque hicimos una pregunta. No estábamos desafiando o quejándonos del protocolo, simplemente teníamos curiosidad de por qué era protocolo en primer lugar. Si la curiosidad alguna vez mató al gato, fue por el resplandor que salía de los ojos del encargado de la maleta.",,3,,,sept de 2024
Día especial en Museo Soumaya,"El Museo Soumaya es un increíble regalo que Carlos Slim ha dado a la Ciudad de México con su brillante colección de arte, junto con una fantástica arquitectura moderna. Señor Slim no solo lo comparte con el público, sino que la entrada es gratuita y el museo está abierto casi todos los días. Formé parte de un grupo de seis personas guiadas por José Vicente Figueroa, quien tiene una buena educación y conocimiento en el mundo del arte y la historia del arte. Después de haber viajado por todo el mundo donde he hecho muchos tours, José es uno Lo mejor de lo mejor guías que tendrás. Habla inglés y español perfectamente, y exhibió esa habilidad durante la gira ya que yo era el único estadounidense. Resérvalo si tienes oportunidad. El Soumaya es seis pisos de arte increíble. El vestíbulo de mármol blanco causa una primera Impresión con réplicas a tamaño natural de la escultura Puertas del Infierno de Rodin y el David de Miguel Ángel. También hay una brillante pieza de mosaico del famoso artista mexicano Diego Rivera. Luego fue a la planta seis, que cuenta con muchas esculturas y pinturas de Rodin, incluyendo El pensador y El beso. A medida que bajas rampas, otros pisos están dedicados a artistas mexicanos y europeos como Van Gogh y Joan Miro y Salvador Dalí, junto con un piso de temas religiosos y pinturas como las lágrimas de la calle. Peter. También hay huevos Faberge y Selecciones de artefactos del siglo XX. El gran arte, junto con la guía de José, hizo que fuera un día especial.",,5,"Austin, TX",,sept de 2024
Agradablemente sorprendido,"Gratamente sorprendido por nuestra visita. A medida que el museo va el mayor atractivo es la arquitectura y cuando ves por primera vez este edificio en persona es bastante impresionante. Cuando entramos en el museo y recorremos las cinco plantas de la colección nos sorprendemos. Muchas reseñas sugirieron que la colección de arte era pobre, pero no encontramos que eso fuera cierto. Si bien puede que no haya ninguna obra maestra fácilmente reconocible aquí, hubo una amplia variedad de arte con múltiples ejemplos de diferentes estilos de arte. Pasamos casi 3 horas aquí.",,5,"Nipomo, CA",,sept de 2024
"Gran museo, cosas por mejorar en atención ","Fuí a pasar un día tranquilo, y así lo conseguí.Es un gran museo para visitar obras de arte de diversos artistas famosos, la entrada es gratuita, lo único que cobran está en ka cafetería de la planta baja.Lo único por lo que no le doy una calificación perfecta es por la actitud de los guardias de seguridad, en la mayoría prepotentes...",,4,"Ciudad de México, México",,jul de 2024
"Uno de los mejores museos de México e increíble, sin costo.","Tenía mis dudas sobre las colecciones del Museo, pero sólo entrar a la primera sala, tales dudas se disiparon. Las réplicas de algunas obras y las originales que están en los 5 pisos del museo, son una de las mejores colecciones que hemos visto en el mundo. En uno de los pisos se muestran objetos antiguos de uso diario como teléfonos (no sorprende), pianos, relojes de bolsillo y de mesa, etc. Super recomendable este museo, que debe ser uno de los mejores de México.",,5,"Ciudad de México, México",,ago de 2024
Parada obligatoria s disfrutas del arte e historia.,"Que lindo museo, muy bien cuidado. cada piso estaba más sorprendente que el otro. Si pasan por ciudad de México tienen que visitar este lindo lugar, mis felicitaciones.",,5,,,ago de 2024
Muy lindo el museo,"Es muy lindo el museo, moderno y muy bien conservado. Lo visité en octubre de 2023 un día de semana, no había mucha gente y la entrada fue gratis ❤️",,5,,,oct de 2023
Soumaya,"Entrada gratuita, cada piso tiene diferentes exposiciones , antes de la 1 de la tarde no hay tanta gente , cuentan con una cafetería",,5,"San Luis Potosí, México",,jul de 2024
Debe,"El señor Carlos Slim ha hecho algo maravilloso por la gente de la Ciudad de México y todos los que visitan este fantástico espacio. Magnífica colección. Si visitas la Ciudad de México, el Museo Soumaya debe estar en tu itinerario.",,5,"Washington DC, Distrito de Columbia",,jun de 2024
Walkie ligero de noche alrededor de algo de arte y esculturas :),"Bueno, soy muy fan de la historia y algo de arte, así que tuve que visitar este museo, porque estaba viviendo como 5 - 10 minutos a pie de él. No esperaba mucho o lujo, pero fue increíble. Muy buena experiencia al respecto. El diseño, el arte todo estaba en un flujo : ) Realmente recomiendo visitar, tal vez usted golpeó un extra alguna pintura o escultura expo, porque tienen alguna colección privada de exposición. Disfruta de un ligero recorrido a pie por el maravilloso arte : )",,5,"Kaunas, Lituania",,feb de 2024
Una belleza,"A mi novio y a mi nos gustó visitar este museo, hay tantas cosas que ver y aprender. Hay una gran variedad de pinturas, esculturas y más.",,4,,,jun de 2024
Grandes Exposiciones de Arte Mexicano y Europeo - Imperdible - Impresionante Edificio,"Hace unos días, mi esposa y yo visitamos este museo por primera vez. Debido a limitaciones de tiempo, disfrutamos de solo dos pisos, los Old Masters y los Mexican Art. Ambos fueron fantásticos, nada aburrido o poco inspirador allí. Recomendamos de todo corazón esta atracción a todos los visitantes de CDMX. Es absolutamente cierto que mayores colecciones europeas se pueden encontrar en varios otros países, pero dudo que cualquier otra como la colección de Soumaya exista en cualquier otro lugar de América Latina. Me gustó especialmente la pieza de Brueghel sobre ""Proverbios flamencos"". Muchas otras piezas de Tintoreto, Ribera, Zurbarán, Rubens, Van Dyck, etc. fueron igualmente notables. Mi esposa y yo hemos viajado mucho por México, y este Museo ha sido el mejor para admirar y disfrutar el Arte Mexicano en general. Sí, no te pierdas Soumaya si tienes algo más que un interés pasajero en el Arte y la Historia Mexicana. Dos consejos; intenta visitar temprano ( abre a las 10 : 30 am) , antes de que lleguen los grandes grupos escolares, y tener en cuenta que Soumaya no tiene cafetería. Pero la tienda del museo es bonita.",,5,"Midland, MI",,jun de 2024
Expo telecomunicaciones,"Clásico en México que debe verse. Ami me tocó exposición de telefonía y comunicaciones Acompañado de arte en distintos momentos de la historia de acuerdo a la época de los equipos de teléfono Bien coordinado, entretenido Amigable Personal de apoyo ficiente",,5,"Benito Juárez, México",,jun de 2024
Espectacular museo,"Impresionante coleccion de arte y de objetos varios. Por ejemplo, me gusto mucho la coleccion de telefonos antiguos, que recorre la historia de la telefonia en Mexico desde la aparicion de los primeros telefonos hasta el 1er celular.Las esculturas de la entrada, hechas por una impresora 3d son increibles.",,5,"Montevideo, Uruguay",,may de 2024
La revisión de la entrada nos pareció algo invasiva en el museo Soumaya,"Me hicieron  sacarle todo de mis bolsillos y cartera n la.entrada también a mi mamá y papá que son personas mayores.Creo.que es un poco excesivo esto y no me gusto el trato que nos dio el policía.Otra cosa que no me termino de gustar es la poca colaboración con las personas adultas  y ya he hay muchas escaleras y es un recorrido de 6 pisos. Preferiría que cobraran entrada y función aran mejor las cosas.Fuera de ese mal rato todo es muy bonito.espero que lo tomen en cuenta,",,3,"Miami, FL",,may de 2024
Arte del Museo Soumaya,Siempre he encontrado en el Museo Soumaya cierta magia en una colección de arte estupenda. Después de mi sórdida visita al Jumex os puedo decir que salí muy relajado y bastante cansado pues son 6 pisos de exposición de distintas colecciones de arte. No deja de sorprenderme este lugar y ya es la tercera vez que lo visito.,,5,"Bilbao, España",,may de 2024
Simplemente maravilloso,"Este museo es excepcionalmente fascinante, solo que sí es un poquito cansado el visitarlo en un solo día. Recomendado al cien.",,5,,,may de 2024
Un tesoro escondido de arte e historia,"¡Me encanta el Museo Soumaya y lo he visitado numerosas veces! Este museo se destaca, no solo por su impresionante arquitectura sino también por sus impresionantes y diversas colecciones de arte. En mi reciente visita, quedé particularmente cautivado por el manuscrito original de Gabriel García Márquez de ""Cien años de soledad"". La amplitud de las colecciones, que van desde obras maestras de Rodin y viejos maestros europeos hasta importantes artistas mexicanos e incluso raros manuscritos históricos, es realmente fascinante.Lo que hace que el Museo Soumaya sea aún más excepcional es que ofrece todo esto de forma gratuita. Sí, es completamente gratuito para el público, lo cual es increíblemente generoso. El diseño del museo es a la vez innovador y acogedor, con una fachada única cubierta con 16.000 baldosas de aluminio hexagonales que brillan intensamente con la luz de la ciudad.El entorno del museo está bien mantenido, limpio y equipado con comodidades como conexión Wi-Fi gratuita y aire acondicionado, lo que lo convierte en un lugar cómodo para pasar varias horas. El personal es amable y servicial, lo que contribuye a que la visita sea agradable en todo momento.Debo extender mi agradecimiento a Carlos Slim por crear un lugar tan magnífico que hace que el arte sea accesible para todos. Si tienes la oportunidad de visitar la Ciudad de México, no pierdas la oportunidad de explorar el Museo Soumaya. Es una experiencia enriquecedora que no olvidarás.",,5,,,may de 2024
"Impresionante, es quedarse corto.","Una recomendación, tomar el ascensor hasta el 5º piso y caminar por la rampa hasta el sexto y desde ahí empezar a bajar a cada piso. Mi mejor piso, sección o categoría fue Comunicación (segundo piso). La colección es impresionante en todos los sentidos. La colección Rodin es la mejor y más extensa fuera de París.Es gratis … . Sí, es absolutamente gratuito. 6600 obras de arte en 6 plantas.",,5,Estados Unidos,,abr de 2024
No puedes dejar de visitar,"Nunca me había tocado ir y fué una excelente visita.Me tocó una buena exposición. Es una muy buena zona, fácil acceso, creo por ser domingo no había cuota.Son 5-6 niveles, así que lleva calzado cómodo.Hay algunas zonas que si llega a hacer calor.Hay una tienda de recuerdos y para hidratar en la entrada a la izquierda.",,5,"Coatzacoalcos, México",,mar de 2024
