Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Compra de artesanias,"Hay monton de puestos bien organizados, donde venden variedad de artesanias y productos para llevar de recuerdo, el lugar es bien limpio",Familia,5,"Tegucigalpa, Honduras",6 de diciembre de 2024,dic de 2024
El lugar perfecto de la artesanía mexicana,"El lugar perfecto para encontrar artesanía mexicana. Todas las opciones, precios buenos, un sitio seguro y limpio.  Visita obligada para los amantes de estas cosas.",Pareja,5,Paula L,24 de noviembre de 2024,nov de 2024
Caza de recuerdos,"Este lugar fue recomendado en varias publicaciones / sitios web de turismo. Usted encontrará casi todo tipo de recuerdos de su viaje a México. Los dueños de los puestos no te molestan, que era agradable, algunos son de precio fijo otros se puede hacer trueque. Bonita cafetería/bar en el centro. Recomendaría una visita mientras serpenteas por la ciudad si estás buscando regalos a un precio razonable.",Pareja,4,Mark C,10 de noviembre de 2024,nov de 2024
¡Imperdible!,"Esta es una visita obligada si desea una oportunidad concentrada de compras de artes y artesanías mexicanas de todo el país. Encontrará hermosos textiles, cerámica, joyas de plata y más.",Amigos,3,"Delta, Canadá",5 de noviembre de 2024,nov de 2024
"Mercado De Artesanias La Ciudadela, Ciudad de México en octubre","Vine aquí un domingo justo después de las 10 am, la mitad de los puestos estaban abiertos, el resto abierto 11 am. Queríamos una calavera decorada y algún tipo de plato o frasco, muchos puestos parecen que están vendiendo múltiplos de lo mismo, y da una sensación de ""hecho en china"", aunque creo que la mayoría de los productos se hacen en México. Después de pasear y tener una idea de los diferentes puestos se puede reconocer cuáles son los buenos. La calavera decorada que encontramos no la vi en ningún otro lado y era solo que tenía la decoración, esta era de un puesto que se encuentra entrando en la entrada Emilio Donde (entrada grande por donde van los vehículos NO Bienvenidos 4 ) , girando a la derecha y bajando por la primera fila de puestos y es del lado derecho alrededor de una caminata de 30 segundos. Busque un hombre que venda cráneos, floreros (habrá algunos obviamente, pero debe encontrarlo en esa área general). Otro puesto a revisar es entrar de nuevo desde Emilio Donde pero esta vez gire a la izquierda, camine y luego tome la primera o segunda fila derecha de tiendas. Busque una señora que venda platos y otras cerámicas de Anette Checuan. Esta es una zona más pequeña de tiendas. Probablemente haya más joyas en el mercado, pero esas son las 2 que encontramos que eran mejores de lo que estaba abierto en ese momento.",Pareja,5,"Mercado De Artesanias La Ciudadela, Ciudad de México en octubre",23 de octubre de 2024,oct de 2024
El mejor mercado de calidad en la ciudad de México,"Este es un gran mercado de artesanía con una atmósfera colorida y animada, y productos de calidad - no las cosas de plástico baratas habituales que se ven en otros mercados. Esto no es un mercado de alimentos.",Pareja,5,El mejor mercado de calidad en la ciudad de México,2 de octubre de 2024,oct de 2024
excelente lugar,"muy bonito se ve todo y ahi de muchos precios, nos gusto mucho el mercado y compramos varios souveniers para el camino!!!",Pareja,5,"San Martín de las Pirámides, México",27 de septiembre de 2024,sept de 2024
"""Artesanía típica de México""","Este mercado de artesanía se encuentra en calle Balderas,Colonia Centro.Allí encuentras variada artesanía mexicana,muchas ofertas,buenos precios.Es un agrado ver la artesanía típica del país con sus diversas técnicas.Puedes pasar horas mirando y eligiendo souvenirs para tu familia y amigos.¡¡Muy recomendable!!",Amigos,4,"""Artesanía típica de México""",19 de agosto de 2024,mar de 2024
Mercado de artesanías,"Las artesanías son hermosas, el mercado es una fiesta de colores y retrata muy bien las distintas técnicas artísticas según las regiones del país. Pero no siempre es justo el precio que pagan a los artesanos y artesanas por sus creaciones. Consulten, averígüenlas, y no fomenten un intercambio injusto.",Negocios,3,"Ciudad de México, México",14 de agosto de 2024,ago de 2024
Lindo mercado,"Aqui puedes encontrar muy buenas cosas, lo mejor de todo es que siempre encontrarás lindas artesanias muy baratas y buenas.",Amigos,5,Renata M,25 de julio de 2024,sept de 2023
Lindo mercado,"Me encanta ir a este lugar por que siempre encuentro cosas que son muy lindas, lo mejor de todo es que siempre hay muchas cosas que puedes comprar.",Amigos,5,Carlos S,25 de julio de 2024,sept de 2023
Hermoso,"Es un lugar tan hermoso para tomar fotografías que no querrás salirte de ahí, tiene precios variados y para todos los gustos.",Solitario,5,Abaca P,23 de julio de 2024,jul de 2024
Recomendado,"Gran sitio para pasar todo un día, mis amigos y yo lo disfrutamos mucho, porque hay un sin fin de productos, no se arrepentirán de venir.",Amigos,5,Academia O,22 de julio de 2024,jun de 2024
Compras relajantes el domingo por la mañana,"Visité el Mercado un domingo por la mañana. La multitud era ligera. El ambiente era súper frío. Productos artesanales de calidad de todo México. Los vendedores eran amables, no demasiado exigentes. Todos tomaron tarjeta de crédito, pero darían un 10% de descuento para efectivo / pesos. Todos estaban felices de compartir dónde se originaron sus productos y qué se hizo a mano y qué se produjo más en masa. No esperes gangas, pero los precios eran justos. Hay un cajero automático en el Mercado si lo necesitas. Lugar muy divertido para comprar productos artesanales. Sin duda recomiendo el domingo por la mañana con tan poca gente... lo hizo muy relajante.",Familia,5,"Visité el Mercado un domingo por la mañana. La multitud era ligera. El ambiente era súper frío. Productos artesanales de calidad de todo México. Los vendedores eran amables, no demasiado exigentes. Todos tomaron tarjeta de crédito, pero darían un 10% de descuento para efectivo / pesos. Todos estaban felices de compartir dónde se originaron sus productos y qué se hizo a mano y qué se produjo más en masa. No esperes gangas, pero los precios eran justos. Hay un cajero automático en el Mercado si lo necesitas. Lugar muy divertido para comprar productos artesanales. Sin duda recomiendo el domingo por la mañana con tan poca gente... lo hizo muy relajante.",22 de julio de 2024,jul de 2024
Muy colorido,"Un mercadito de lo más padre, hay muchísimo que comprar y a precios no tan caros. A mí esposa le encantó el sitio, queremos volver.",Pareja,5,Acoidan L,12 de julio de 2024,jul de 2024
Lugar muy útil,"Lugar muy pintoresco y encuentras muchas artesanías, algunas otras cosas que necesites. Hay comida cerca que también puedes probar. Aquí compré muchas macetas.",Familia,5,Monserrat L,20 de junio de 2024,jun de 2024
Nuestra última visita fue hace 50 años.,"Hace cincuenta años, como estudiantes de posgrado de la UNAM, nos remitieron a un joyero de La Ciudadela quien nos hizo nuestras alianzas de boda. Por desgracia, hace mucho que se fue, pero hay mucho que ver y comprar. Mi esposa compró una funda de almohada y algunos manteles individuales y yo compré una gorra MÉXICO bien hecha por $ 8 : 00 . La selección es buena y los precios son razonables.",Pareja,5,"Lorain, OH",16 de junio de 2024,jun de 2024
Variedad y muy buenos precios.,"El mejor lugar de la ciudad para comprar artesanias provenientes de todo el pais. Aprovechenlo, alli estan tambien los mejores precios. Tengan en cuenta que si van a la Riviera Maya, alli la mima artesania les va a costar 4 o 5 veces mas.",Familia,5,"Montevideo, Uruguay",28 de mayo de 2024,may de 2024
Bello,"Compré algunas cositas en este lugar y me parecieron realmente bonitas, tienen un precio algo elevado algunas, pero creo que valen la pena.",Pareja,4,David G,20 de mayo de 2024,may de 2024
No vale la pena / No vale la pena,"Tenía grandes esperanzas en este mercado; Desafortunadamente, lo encontré demasiado caro y no valía la pena visitarlo. He estado en varios mercados en varios países de LATAM, y este fue el que menos me gustó de todos porque es demasiado turístico. Gasta tu dinero en otra parte.Esperaba mucho de mercado. . . desafortunadamente, los precios son demasiado elevados y no vale la pena ir a este mercado. He ido a muchos mercados de varios países latinoamericanos y éste es el que menos me gusta porque es obvio que es para los turistas. No vale la pena gastar su dinero aquí.",Solitario,2,"Arlington Heights, IL",9 de abril de 2024,abr de 2024
Buen mercado que atiende principalmente a turistas.,"Aprecié la variedad, los precios parecían decentes, algunas cosas únicas, sin muchos problemas con el vendedor, cerca del mercado para un buen almuerzo o preparación de picnic.Muchos vendedores bajaron un poco el precio si pagaban en efectivo, por lo que es posible que desees traerlo.",Pareja,5,bigwavejames,31 de marzo de 2024,mar de 2024
Mercado de artesanía: podría ser mejor,"Gran mercado lleno de artesanías. Precios altos, me costó encontrar algo accesible y de buena calidad.Es una buena visita, pero no sería mi primera opción.",Pareja,3,"Aguas de Lindoia, SP",20 de marzo de 2024,mar de 2024
Lindo lugar con muchisimos puestos,"Lindo lugar con muchisimos puestos, recomiendo recorrer varios antes de comprar en el primero que veas, varias ofertas y productos mas economicos que en otro lugares turisticos",Negocios,5,1 aporte,11 de marzo de 2024,mar de 2024
Vale la pena echarle un vistazo,"Gran mercado de souvenirs artesanales. Quizás un poco caro en comparación con otros, pero es muy seguro, los vendedores son amables y no están muy ocupados durante el día, por lo que tienes mucho espacio para moverte. No intenté regatear, no compré nada caro para empezar, pero tal vez tengas suerte. Definitivamente vale la pena echarle un vistazo, hay mucho que ver.",Solitario,5,Steven,23 de enero de 2024,ene de 2024
Lugar seguro para comprar,Lugar encantador y seguro para comprar. Los vendedores son tranquilos y no agresivos. Buenos precios y muchas cosas diferentes a la venta. ¡Muy colorido!,Pareja,2,"Pera, Portugal",21 de enero de 2024,ene de 2024
Meah simplemente mercado promedio,"Este mercado era promedio, sí, tenían algunos artículos llamados artesanías, pero nada diferente de otros mercados, solo un precio más alto ya que es bien conocido. Puedes conseguir mejores precios en otro lugar.",Amigos,3,"Houston, TX",18 de diciembre de 2023,dic de 2023
Colorido y hermoso,Fui a CDMX con mi esposo y definitivamente no me podía ir son una artesanía y una buena comida y todo estuvo delicioso y las artesanías muy coloridas y bellas.,Pareja,4,Lara R,14 de diciembre de 2023,dic de 2023
Bonito mercado de souvenirs.,"Recomendado en nuestro hotel, así como por varias guías, como el mejor lugar para buscar souvenirs.La mayoría tenían un precio de $30 USD o menos.Vendedores sin problemas, me sentí muy seguro.No intenté negociar, aunque varios proveedores ofrecieron reducir el precio si compraba más de un artículo (sin que yo me lo pidiera). Fácil paseo desde el distrito histórico.",Familia,4,"Potomac, MD",14 de noviembre de 2023,nov de 2023
Amo la comida típica y los mil colores,"Increíble toda su gastronomia, trajes tipicos y lugares históricos... me encanta viajar a DF y sus alrededores",Pareja,5,Rocio Bula Mayorga,25 de octubre de 2023,abr de 2023
Un lugar encantador y seguro para visitar.,"Un encantador mercado artesanal, nuestro único problema fue que a veces había una pequeña repetición en algunos puestos, pero solo en un par. Un lugar mucho más amigable y seguro para comprar un tipo de recuerdo diferente al de algunos vendedores ambulantes.Todas las personas con las que interactuamos fueron amables y amigables y, como beneficio adicional, hay un baño que se mantiene muy bien, pero recuerde traer cambio para usarlo.",Pareja,4,"Leicestershire, UK",20 de octubre de 2023,oct de 2023
Mercado de souvenirs bien organizado y limpio.,"El mercado está dentro de un edificio de 2 plantas, muy bien organizado y limpio. Estaba muy tranquilo el día que estuvimos allí y parte del edificio estaba vacío. Los vendedores son amables y nada agresivos. Puedes recoger los souvenirs que quieras.",Pareja,4,Canadá,4 de octubre de 2023,sept de 2023
Arte tradicional,"Un lugar muy bueno para ver artesanías de diferentes partes de México. De todo tipo de precios pero en general me parecieron un poco altos, de todas formas es lindo ver toro el arte que tienen.",Negocios,4,"Un lugar muy bueno para ver artesanías de diferentes partes de México. De todo tipo de precios pero en general me parecieron un poco altos, de todas formas es lindo ver toro el arte que tienen.",9 de septiembre de 2023,sept de 2023
¡Gran selección de artículos hechos a mano!,Recomiendo encarecidamente tomarse de 1 a 2 horas para comprar aquí cualquier recuerdo que desee recoger en CDMX. Hay una gran selección y los vendedores no son nada agresivos.,Pareja,5,"Atlanta, GA",4 de septiembre de 2023,sept de 2023
Un poco decepcionante,Muy lindo lugar pero muchos puestos estaban vacíos. No parecía orgánico ya que estaba ubicado en un moderno edificio de hormigón. Muchos artículos se pueden conseguir en otros mercados locales. Los vendedores fueron muy amables.,Amigos,3,Water L,8 de agosto de 2023,ago de 2023
Artesanía en CDMEX,"Lugar ideal para comprar artesanía de calidad,facilidad para aparcar a los clientes y buenos precios.",Familia,5,"Valencia, España",7 de agosto de 2023,jun de 2023
Maravilloso,"Tienen una gran variedad de artesanías, accesorios, cosas para el hogar, con un hermoso diseño y a muy buen precio",,5,"Bogotá, Colombia",2 de agosto de 2023,jul de 2023
Encuentras de todo.,Hay de todo..muy lindo...hay que buscar...hay diferentes precios...pero encuentras de todo y más...debes ir con tiempo y con efectivo.,Familia,5,ROXANA V,23 de junio de 2023,jun de 2023
Vale la pena visitor.,"El lugar es muy pintoresco, hay mucha artesania.si vas de tour a algun lugar recomiendo comprar a los locales, los precios pueden llegar a se mejores.",Pareja,5,"Greater Sydney, Australia",29 de mayo de 2023,may de 2023
Gran lugar para grandes recuerdos.,Gran selección de artesanías de todo México. Hay mucho que ver y los precios son razonables. Pasamos casi 3 horas y también tuvimos un gran almuerzo allí.,Amigos,4,Gran selección de artesanías de todo México. Hay mucho que ver y los precios son razonables. Pasamos casi 3 horas y también tuvimos un gran almuerzo allí.,30 de abril de 2023,abr de 2023
Saltarlo.,"Honestamente, cualquier patrimonio cultural se ha ido y este lugar es una trampa para turistas en el mejor de los casos. Es genial para tomar fotos y, en general, explorar a través de los puestos llenos de gente, pero esto es más artesanía mexicana para el comercio turístico y nada más.",,2,"Boston, MA",25 de abril de 2023,abr de 2023
"Abrumadora, calidad cuestionable, experiencia de bazar.","Experiencia cultural pero esperaba algo mejor. Fue un momento fascinante para pasear entre los muchos puestos que vendían de todo, desde máscaras hasta colchas bordadas. Sin embargo, la calidad de los artículos no era tan buena como esperaba, en su mayoría baratijas baratas. En cuanto a los artículos que nos gustaron (esculturas de cuentas), eran demasiado caros. Vale la pena echarle un vistazo si tienes tiempo disponible, ¡pero ve por la experiencia cultural! Genial para comprar recuerdos más baratos y ropa cultural.",Familia,3,Jai S,9 de abril de 2023,abr de 2023
Bueno para comprar recuerdos.,"Este es un mercado de artesanos grande y muy turístico, pero es un excelente lugar para comprar si necesita recuerdos económicos para llevar a casa.",Pareja,3,"Puerto Vallarta, México",6 de abril de 2023,mar de 2023
¡Muy bonita!,"Super lindo mercado. Un montón de souvenirs y artículos artesanales. Muchas filas, lo que lo convierte en una experiencia encantadora paseando y comprando. Tenemos algunos artículos realmente lindos y únicos.",Amigos,5,"Londres, UK",28 de marzo de 2023,mar de 2023
Recorran lo más que puedan antes de comprar,"Las verdades artesanías mexicanas todos los artistas en un solo lugar, muy buenos precios. Y la diversidad de la cultura mexicana una experiencia de colores",Solitario,5,"Asuncion, Paraguay",12 de febrero de 2023,feb de 2023
Bastante Variedad,"Me impresionó el número de comerciantes que tiene este mercado. Les recomiendo ir con un buen ""colchoncito"" porque todo lo que ves te dan ganas de comprarlo jaja.",,5,"Álvaro Obregón, México",24 de enero de 2023,nov de 2022
Grandes compras de recuerdos,"El mercado de La Ciudadela fue el lugar perfecto para abastecerse de souvenirs asequibles. Muchos comerciantes venden artículos iguales o similares, por lo que es fácil obtener un precio justo u obtener solo el color/tamaño que necesita. A mi hija le encantan las blusas mexicanas y pudo comprar bastantes a precios razonables.Consejo: Es fácil perderse o separarse con un grupo grande. En la zona principal del mercado, fíjate en los rótulos cenitales que indican el número del pasillo o ""Pasilla"". Nuestra gran familia acordó ceñirse a un pasillo largo a la vez, y funcionó bien. Además, les dijimos a los niños que se quedaran en medio del pasillo si se separaban y que esperaran hasta que alguien los encontrara.Para obtener más artículos originales y arte hecho a mano (a precios asequibles), visite las ferias de arte y vendedores de los sábados en San Ángel y Coyoacán. También mis recuerdos favoritos fueron las pinturas al óleo en miniatura hechas por un artista en el camino grande al zoológico de Chapultepec. Solo dos por 100 pesos. ¡Mi esposo los vio más tarde y deseó haber comprado más!",,4,Illinois,14 de enero de 2023,dic de 2022
Perderse sin perderse,Una experiencia hermosa. Todo Mexico cabe en este Mercado. Si no está aquí no existe. Ir con tiempo y paciencia. Recorrer los pasillos de acuerdo a sus números para no perderse nada y no perderse uno. Buen fácil es entre tantas tiendas. Lo que quieras lo tienes. Regateen elPrecio. Siempre. Hay muy buenas artesanías pero también cosas en Plata. Y una excelente tienda con ropa de lucha libre. De las mejores. Una de las mejores salidas para hacer en el DF,Pareja,4,jotaerre61,9 de enero de 2023,ene de 2023
¡Tu destino de recuerdo!,"¡Este es el lugar para obtener sus recuerdos, comer deliciosos dulces y disfrutar de muchos lugares de interés! La Ciudadela está a pocos pasos del Centro Histórico. Tiene una multitud (por decir lo menos) de vendedores que venden una variedad de cosas: artículos de recuerdo clásicos, textiles, joyas, bocadillos, ropa y mucho más. El complejo en sí puede ser un poco complicado de navegar (nos dieron la vuelta en los ""pasillos"" muchas veces). Nunca nos sentimos ""perdidos"", ¡pero probablemente no recordarás de qué manera es cuál! Además, es posible que necesite varias visitas en caso de que no esté seguro de qué obtener la primera vez. Definitivamente una visita obligada!",,5,"Boston, MA",28 de diciembre de 2022,dic de 2022
