Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Inolvidable visita en el corazón de la fe de Méjico,"Independientemente de la inclinación religiosa que se tenga, la visita en este sitio será una de las experiencias más agradables que se pueda tener en Méjico. Este es un país muy religioso, por tanto visitar el lugar más importante para ellos es un momento importante. Si además se es creyente, este lugar te transportará a una dimensión de superación y fe. Es decir, independiente de la condición que cada uno tenga, es obligatoria est visita",,5,"Madrid, España",,jul de 2024
Apoyar a los alrededores,"Me encanta que esta basílica es muy linda, lo mejor de todo es que puedes ver que la virgen sigue en su atrio y luce hermosa, lo único malo es que la zona no es muy linda, y es algo peligrosa, la iglesia debería de apoyar con dinero a las zonas aledañas .",,3,,,sept de 2023
"Virgen de Guadalupe, rogad por nosotros","La basílica es hermosa, aunque es grande y muchas personas entrando y saliendo, se siente un recogimiento y fervor a la Virgen. Al igual que en las iglesias que están a su alrededor en las cuales te van contando con anuncios las apariciones y milagros",,5,,,jul de 2024
A Spiritual Uplifting Place Surounded by History...,"This is a special Basilica demonstrating the history of the conversion of native American people to the Christian Faith.  There are hundreds of years of religous art and architecture here.  This is a top 5 pilgramige site for Catholics.  Like all Chistian Churches it is open to all and free of charge.  It is best to begin at the La Villa Subway station for a nice view of the enterance.  The day long journey and walking includes the Basilica, the Blessing Station, hourly services, the Baptistry, 6 large historic Chapels, a Convent, the hill climb to the spring, 1000's religous paintings and bronzes, two museums, the fountains procession, the garden, the story telling clock tower and the miracle reveal.  The outwall has the Jesus's stations of the cross like Jerusalem in the Holyland.",,5,"Coldfoot, AK",,jul de 2024
La Basílica de Santa María de Guadalupe,Beautiful Church to visit upon your arrival to Mexico City.  They have shops outside the church and little restaurants to eat from. You don’t see the time flying by when walking around and enjoying the scenery.,,5,,,jun de 2024
"Despues del Vaticano, Guadalupe.",Alli podemos ver la devocion de la gente por la patrona de Mexico. No se pierdan las estatuas donde se narra la historia de Juan Diego.,,5,"Montevideo, Uruguay",,may de 2024
Basilica provided English speaking tour arranged ahead of time,"Ahead of our first-time visit, I booked a private tour for our group of 3 couples via the Basilica's website. Ms. Gabriela can be reached at visitasguiadas@inbg.mx - she is an English-speaking volunteer for the Basilica - she requests a very modest financial gift   be made at the Basilica office at the beginning of the Tour.  It was really worth it to have Gabriela's guided visit of the entire complex. Note, there are elevations to climb (3 in our group opted not to climb to the top of the hill to see the Parish of the Indians) but it is totally worth the effort! We are all Catholics and after our tour attended 4pm Mass in the old Basilica.At the conclusion of the tour, Gabriela gave each couple a packet of additional information. Note, you can NOT be late to her assigned time, again, because she is a volunteer. And we also chose to generously tip Gabriela for her time and guidance. Note, we had a wonderful private driver that day bring our group from the Anthropology Museum to the Basilica entrance and wait for us. He speaks very good English and drove a large vehicle comfortable for our 6. See my review of Gran Hotel for his contact information.Also, give yourself more than 2 hours (we spent 3 and I wish I had more time!) to visit.Lastly, please, please, please dress in a MODEST way as this is a place of consecrated churches.",,5,"Houston, TX",,abr de 2024
A must stop for any and all Christians.,"It is a pilgrimage for Catholics and a testimony for the unbelievers. You will see the evidence of the actual miracle,… for the faithful.  For skeptics, may be it is time to reconsider and explore the history and revisit the knowledge. Read about the miracle and the importance of this basilica, before your visit especially if you are not accompanied by a reputable tour guide.",,5,Estados Unidos,,abr de 2024
FE muy fuerte,"Una iglesia muy bonita, y lo mejor de todo es que las misas son muy especiales y uncias, sin duda alguna se siente la fe de todos, y eso es algo muy lindo.",,5,,,may de 2023
Beautiful and Uplifting Experience,"We were nine family members, visiting the Basilica, including young children, teens and grandparents.  We all loved it.  Parking was easy in the garage.  As soon as we arrived Mass was being celebrated so we took the opportunity to participate (Mass is celebrated every half hour).  It was so very moving to celebrate Mass in front of the image of Our Lady of Guadalupe.  Once Mass ended we went and rode the moving platform underneath the image that allows one to see the image closer.  We then spent too much time in the gift shop that’s in the lower rear of the Basilica.  The shop is very crowed.  You are better off going to one of the other official stores located on the grounds of the Basilica because there will be less crowded.  Finally we, without the grandparents, climbed to the top of the hill where one of the original churches that housed the image of Our Lady is located.  The view was beautiful as are the gardens and statues on the way up and down.  Don’t miss them!  Seeing Our Lady of Guadalupe in person is a beautiful, moving and uplifting experience.",,5,Nueva Jersey,,abr de 2024
Una visita hermosa,De los mejores recintos para gente que ama a dios. Sin duda vayan a visitar a la Virgen. Lo mejor es que todo es muy limpio y venden cosas al respecto saliendo del lugar.,,5,,,ene de 2024
Sacred site worth visiting,"I was raised Catholic but no longer practice.  Still you needn't be religious to find that this site is worth the trip and an hour or two of your time.  It's really a huge complex.  The new basilica houses the image of the virgin, which is located behind the altar.  Visit all of the churches/chapels to get the complete picture and to enjoy the views of the city.",,4,"Boulder, CO",,feb de 2024
Un lugar para reconocerse,"Un lugar muy espiritual donde puedes reconocerte y aprender. No lo vean por la religión, en realidad es un lugar con mucha historia. Se los recomiendo.",,5,,,dic de 2023
Impressive Basilica with beautiful views!,"This place is so impressive. We got there at 730 am and was already a crowd building but we were able to walk about and see most before it got so crowded.. Make sure you take the time to walk to the top of the hill to the smaller church. It is a beautiful view and has great prices on souvenirs.  Its a climb  but worth it. Just take your time. The grounds are beautifully manicured. Everyone was so friendly. So glad we visited. (the Guadalupe ""cloth"" is inside below and behind the alter where Priests stand. There is a moving sidewalk so you can see it. The story behind it is a little whimiscal but ""to each his own"" beliefs. It is very pretty though.",,5,,,ene de 2024
Un lugar de espiritualidad,"Caminar por la antigua Basílica y admirar la moderna estructura de la Nueva Basílica fue como un viaje a través del tiempo y la fe. La Tilma de Juan Diego, expuesta con veneración, lleva consigo la historia de un milagro que ha perdurado a lo largo de los siglos.",,4,,,ene de 2024
Una experiencia súper buena recomendada,Exelente servicio y muy buena atención El tours fue súper me encantó la vista y su cultura volvería de nuevo dichosa mente,,5,,,ene de 2024
Basílica de Guadalupe soy de Colombia,"Super!!! Increíble el tour con Mexitours, una experiencia fabulosa atentos, recomendado 100% sus conductores y personal de trabajo.",,5,,,ene de 2024
Meravigliosa,"Buenos días pido amablemente intensas oraciones de liberación para mi alma gemela y para mí (mi nombre es Berardino Palma) a la maravillosa Virgen de Guadalupe. La oración más poderosa de todas, pero absolutamente hostil a Satanás (la más hostil a él), como también señalan los exorcistas, es que por el bien de los satanistas, los judíos y el anticristo (que puede convertirse porque Dios es 'todopoderoso e invito a todos orar por ello con tanta insistencia como lo hago yo aunque implique mucho sufrimiento.)Nunca he estado en Guadalupe pero es como si hubiera estado.Hice mi primera comunión en Lourdes y fui a Fátima.Muchas Gracias",,5,,,ene de 2024
No te pierdas la Basílica de la Virgen de Guadalupe,"Increíble vista para ver. Este es un destino de peregrinación muy importante que cambió el curso de la historia de México. Me encantó la misa en la Basílica, que es prácticamente cada hora, subiendo la colina del Tepeyac y las capillas. Lo más importante es que siempre quise ver la Tilma. La Santísima Madre imprimió la imagen icónica de ella misma en la tilma de Juan Diego en 1531, y milagrosamente todavía existe hoy. Muy feliz de haberlo visto y todos los lugares de interés aquí. Qué gran espectáculo ver en la Ciudad de México.No reparten mapas, así que toma una foto del mapa turístico en la vitrina al entrar para que puedas orientarte.",,5,"La Jolla, CA",,nov de 2023
Increíble y majestuoso ,"Todo increíble, todo cómodo con instalaciones, me gusta todo lo que se vive y se ve en el acuario michi ",,5,,,dic de 2023
Basílica.,"Espectacular basílica, redonda y diáfana, con capacidad para más de 40 000 personas. El acceso es gratuito. La Virgen de Guadalupe es la patrona de México y es una imagen muy venerada. Se alza, vestida con un manto verde y dorado, tras el altar. Hay misa cada hora. La parte posterior de la Antigua Basílica es ahora el Museo de la Basílica de Guadalupe.",,4,"Madrid, España",,oct de 2023
majestuosa," es un lugar enorme , la colina  , las dos construcciones coloniales  y la  basílica moderna que esta diseñada por y para  la virgen , el interior es majestuoso, uno puede estar en medio de un tour y escuchar misa al mismo tiempo , como consejo ir temprano a mi me falto tiempo  para disfrutarla  ",,5,"La Paz, Bolivia",,nov de 2023
Visita fascinante,"Dada la importancia de la Virgen de Gaudalupe, este es un sitio importante, aunque no seas religioso, tienes diferentes creencias.La admisión es gratis.El sudario se encuentra en la primera iglesia al entrar al recinto. Para verlo, te subes a una cinta transportadora. Como en el resto de la ciudad, la gente es muy educada. No empujar, etc. Puedes montar más de una vez si la primera vista no es suficiente.Hay dos o tres capillas más, para algunas de las cuales hay que subir muchos escalones. También hay una tienda de regalos a precios razonables en el lugar. En general, una visita maravillosa. Tiempo total de permanencia: 1 hora (visitamos todas las capillas).",,5,"Potomac, MD",,nov de 2023
Lugar asombroso ,"Nada mejor que ver a la morenita del Tepeyac, es una iglesia muy hermosa y cuando subes el cerro te das cuenta que es un lugar asombroso.",,4,,,nov de 2022
Increíbles edificios religiosos y jardín.,"Se puede acceder a la basílica con la línea 3 del metro. No se paga entrada. Hay algunas catedrales además de la basílica principal. El jardín es increíble y está bien cuidado.Adjunta al jardín, hay una plaza que vende adornos religiosos, refrigerios y recuerdos.",,5,Canadá,,oct de 2023
El mejor,La mejor experiencia que puedes tener en la basílica al entrar es como si te limpiaran el alma lloras de emoción la morena está ahí y te escuchará,,5,,,oct de 2023
