Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
An Oasis of calm.,"An oasis of calm within Frida’s home and studio. Showcasing her art and costumes. Plus where she painted, cooked and slept.",,4,"Newmarket, UK",,dic de 2024
un pedazo de historia,"la casa con una gran historia de los pintores, muy recomendable si te gusta el arte moderno, considera que el lugar tiene bastantes escaleras y no hay elevador la accesibilidad puede ser limitada para algunas personas, tiene una cafetería muy pequeña y con poca oferta considera salir a comer a otro lugar, la tiene de recuerdos poco surtida",,5,"Guadalajara, México",,mar de 2025
Graceland for Frida Fans.,"A must visit, bucket list, place for any fan of Frida, and to a lesser extent, Diego.It is extremely well managed and maintained. Although the number of visitors is managed (and quite rightly), some of it still feels very intimate.A beautiful place to spend a few hours, especially if you can just sit and enjoy some time in the peaceful garden area.Highly recommend and must see thing to do in Mexico City.",,5,"Wicklow, Irlanda",,mar de 2025
Book in advance,"Please book a timed ticket in advance as only way to visit the house where Frida Kahlo and Diego Rivera lived. Very authentic with some art works on display, but mainly how Frida lived. A very worthwhile visit",,4,"Wellington, Nueva Zelanda",,nov de 2024
Amazing !,"Really great museum! Even if you know Frida Khalo’s life and art, visiting her house is super valuable. It’s a beautiful place and very interesting to see how she lived. It’s very well kept and even if it’s always sold out it’s not too busy inside.It isn’t huge but it’s nice to be able to sit and take in the atmosphere in the gardens.I am disabled and was able to enter for free as per their policy. There are a lot of steps sadly but some ramps too.",,5,"Londres, UK",,mar de 2025
Tourist Trap. Skip it!,Don't waste your my time and money! Very few Frida artifacts. Mostly souvenir shops/refreshment vendors.  Learn more by watching the Frida documentary.,,2,,,feb de 2025
Amazing,Es un lugar que muestra más de lo que se espera! Tiene colecciones hermosas y cada rincón de la casa supera las expectativas.,,5,"Ciudad de México, México",,feb de 2025
Muy interesante,"“Es un lugar bonito y significativo que refleja la vida y obra de Frida Kahlo, además de mostrar aspectos importantes de su historia personal y artística. Sin embargo, no cuenta con algunas de sus pinturas más famosas, lo que podría decepcionar a ciertos visitantes.”",,4,"Bogotá, Colombia",,ene de 2025
Plan early.. but worth the trip,"Very enjoyable.  The house itself was so interesting to visit.. and walking through it, one really gets a sense of Frida Khalo as a a person and artist.",,5,"New Haven, CT",,dic de 2024
Afternoon in Coyoacan,Beautiful Museum!  Great insight into her life and her work.  Fun neighborhood to walk around.  We were there on a Saturday afternoon and there were many street vendors set up at the nearby Jardin Hidalgo and Jardin Centenario.,,5,,,dic de 2024
Impressed,"As an art lover and admirer of Frida it was the first place I visited in the city.  Definitely worth visiting.  I was expecting a crush of people and vendors but it was not like that. The flow of people was well organized , not crowded and the area was really nice and not at all commercialized.   We decided to get there early because the traffic is so heavy and enjoyed fresh juices at a sidewalk cafe while we waited. Must buy tickets in advance.",,5,"Cayo Ambergris, Belice",,dic de 2024
Arte que Inspira y Emociona,"En el barrio de Coyoacán, Ciudad de México, el Museo Frida Kahlo, conocido como La Casa Azul, es un espacio único donde la vida y obra de la icónica artista cobran vida. Sus pinturas, exhibidas con gran cuidado, destacan por su vibrante colorido, simbolismo y emotividad, convirtiéndose en el principal atractivo del lugar. Obras como Viva la Vida y sus autorretratos cautivan por su belleza y profundidad. Más que un museo, es una experiencia cultural que combina arte, historia y la esencia de México en cada rincón.",,4,"Lima, Perú",,ago de 2024
Fridas life? Sort of. Artwork? Less so.,"So if you’re a mega fan or a member of the Cult of Frida (which is a thing as far as I can tell) then this is a cool experience. You get to walk through the house where she lived most of her life with and without Diego.  But, if you’re just a mid range fan (which I admittedly am) you may feel a little short changed. There are a handful (a small handful at that) of Frida’s paintings. Like 4 or 5? So not much “art” when you think of a museum dedicated to a famous artist. But the other stuff - living quarters, her various medical recovery implements, even some of her clothes - are interesting enough. Just lot sure why this is the toughest museum ticket in CDMX. Take a pre tour - without it, the small museum would have been lest interesting.",,3,"Atlanta, GA",,nov de 2024
Very popular destination,"Don’t be late for your assigned time! Don’t let the long line concern you. Groups of ten are allowed in every few minutes. Since the entrance includes important info to read, it gets too crowded to read the material.  This s a design and flow error that needs correction to increase enjoyment and improve visitor experience.Once through that cluster, the situation improves. The compound has large, lush interior gardens open to the sky.  The rooms include original items and furnishings. It is wonderful to see Frida’s beautiful outfits, always long due to polio and a lower limb amputation after a serious accident.It is heartbreaking to see her surgical corsets and partial body casts, her wheelchair poised before her easel, and her leg brace.",,4,,,nov de 2024
Be sure to visit when in Mexico City,"Visiting the Frida Kahlo museum is a definite ""must do"" when visiting Mexico City. The house and compound themselves are breathtakingly beautiful. The content of the house is fascinating and so very interesting - an homage to an extraordinary woman and artist. Be sure to buy tickets in advance.",,5,"Boston, MA",,nov de 2024
Like traveling back in time,"This is an amazing place to visit. It is like traveling back in time and be part of her day to day life. The house is kept in its original condition and also features original Frida’s paintings. Due to it’s popularity all tickets get sold online and run out quickly, so, plan ahead.",,5,"Puerto Peñasco, México",,nov de 2024
"Museo Frida Kahlo, Mexico City in October","Book in advance! We turned up thinking we could stroll in on a Sunday in October but next available date was the Tuesday. Easy enough to book online though, you book a time , you get a 15 minute window if you are late, and once in courtyard you go through with your timed group where you can then go off at own pace. The museum was ok, but you need to be a big fan to appreciate everything. The gardens were relaxing to sit in, the gift shop was not very good, there was another gift shop stall by exit which had some other bits. Also by the exit was the dress museum which I found more interesting than the house.",,3,"Kent, UK",,oct de 2024
Great House Museum,"You come to this museum if you are interested in learning about the Great Mexican painter Frida Kalho and the world famous painter Diego Rivera her husband.  When Frida died her house that she shared with Diego for 25 years was opened  to the public.  A visit here requires advance purchased tickets and because the house rooms are small, timed entrances.   When you come you are directed through the rooms of her/their house and then into the gardens.  In a separate area there is another small exhibition area where Frida’s clothes are displayed.  There is also a small snack shop on the property.  As Frida and Diego spent so much time here and were international figures with many friends, the house reflects so much of their personality.  We spent 1.5 hours here.  The tickets you purchase (seniors get free entrance), also allow you to visit for free the Museo Anachuacalli.  Anachuacalli is a museum built by Diego and Frida to house his collection of Precolumbian Art.  The art collection is good but the museum architecture is the real reason for a visit.  Built like a temple building you might find at Teotihucan, it is quite unique and provides a view over Mexico City.   If you are staying in downtown Mexico City, keep in mind that the Khalo house (aka Casa Azul) is 25 minutes away in Coyacan and the Anachuacalli is 13 minutes by car further out of town.  So if you wish to do both, plan on doing so in one day.  Lastly, if you are a history buff don’t miss the Leon Trotsky house which is a few blocks away from the Khalo House.  Leon Trotsky was assassinated in his house and it can be visited.",,5,"Nipomo, CA",,sept de 2024
Nada que ver en este lugar.,"Caro y sin chiste. Frida era una muy mala artista pero le han dado un hype increíble e inmerecido. el lugar es pequeño, lo recorres en media hora y siempre esta atiborrado de extranjeros. un lugar caótico y caro.PD. mejor vayan al Museo Anahuacalli si quieren ver arte de verdad.",,1,,,oct de 2023
Museo original de Frida,Si visitan la Ciudad de México tienen que pasar absolutamente para el sur de la ciudad en Coyoacán a visitar la casa azul de Frida Kahlo,,5,"Playa del Carmen, México",,oct de 2023
Precioso lugar,Vale la pena visitarloc las pinturas de frida muy bonitas y sus cosas siguen en las habitaciones como ella las tenia. Mucha historia y los alrededores muy pintorescos.,,3,"Playa del Carmen, México",,ago de 2024
Tour privado con Maite en el Museo Frida Kahlo,"Nuestra Guía Maite hizo un trabajo maravilloso en el Museo Frida Kahlo. Ella era minuciosa, conocedora y articulada, así como amable. Disfrutamos mucho de nuestra visita.",,5,,,ago de 2024
Increíble museo,"Es un museo buenísimo, con mucha historia y encanto de una de las artistas más importantes para los mexicanos, está genial.",,5,,,jul de 2024
Lindísimo,"Lindísimo museo, está muy bonito, tiene una atmósfera distinta a cualquier otro museo al que haya ido, yo lo amé totalmente.",,5,,,jun de 2024
Gran museo,"Me encantó visitar el Museo Frida Kahlo, la verdad, he de decir, que el precio me pareció algo elevado, pero el museo en sí me gustó bastante.",,4,,,jul de 2024
maravilloso,"Me encanta el museo y también me encanta la zona en la que se encuentra, super recomendable de visitar cualquier día del año",,5,,,jun de 2024
Muy buena experiencia.,"Había pospuesto mi visita, pero me encantó venir aquí. Es un must visitar este museo para conocer más de la gran artista que fue Frida.  Vayan con tiempo, porque sí se llena el lugar.",,5,,,jun de 2024
Buena experiencia,"Me parece un lugar hermoso y que es mandatorio visitar, pero me parece que sus precios son demasiado elevados, :( no obstante, sí vale la pena",,4,"Ciudad de México, México",,may de 2024
Museo grandioso,El mejor museo en el que he estado en mi viaje por México. Tienen todo lo necesario para conocer más de Frida. Vayan con tiempo porque es grandioso.,,5,,,mar de 2024
"Vayan a verlo, vale la pena.","Muchos objetos que pertenecieron a la pintora, pero pocos cuadros. Uno ahi puede ver el caracter excepcional que tenia Frida, lo que sufrio durante su vida debido a la polio y al accidente.",,4,"Montevideo, Uruguay",,may de 2024
An eccentric Icon,"The museum demands pre.online ticket booking. On the spot tickets are impossible to get. Even with prior appointment, 15-30 minutes of wait is possible. It has lots of items: family photos, school progress reports, newspaper articles, beds, clothes and dresses, crutches and vessels. Amidst all these are just a few surreal paintings of real beauty. They speak for the talent of the artist, condone the stories of hysterics, malingerings and peculiarities. ",,4,"Mumbai (Bombay), India",,may de 2024
Vistas azules,Este lugar sí que es lindo y te cuenta todo de Frida. La verdad sí recomiendo que vayan. Sólo lleven con qué cubrirse porque hace mucho calor,,5,,,feb de 2024
"Bonito, pero muy lleno","Es un completo viacrucis sacar un boleto para asistir, pues el tiempo de espera es hasta de dos meses. Ya dentro es un museo espectacular.",,3,,,may de 2024
Worth every penny and every minute,"Beautifully done, wonderful presentation of Frida's story, her art, her home, and her life with Diego Rivera.  So glad I took the time to come here for a visit.",,5,"Ventura County Coast, CA",,abr de 2024
Mexican feminist is renowned artist,"Frida Kahlo (1907-1954) was eminent Mexican artist who married Diego Rivero, a famous painter. Frida Kahlo is known for her self-portraits and her paintings of natural Mexican subjects. Frida Kahlo is known for her unique beauty; she suffered from polio and accidents but emerged as one of the great feminist artists of the 20th Century. Many of her works are held in public collections in Mexico and overseas.",,5,"Essendon, Australia",,feb de 2024
Glad we went!,"Thought I new a lot about Frida, but I learned so much more.  The house is beautiful with lots of unfamiliar art and photos.",,4,"Kansas City, KS",,abr de 2024
El hogar de mi musa,"Este museo es grandioso, además de que fue el hogar de una de las mujeres que han inspirado mi vida. Todos deberían conocerlo.",,5,,,may de 2024
Freda Kahlo Museum,"I enjoyed reading the information and visiting the home they shared, but was happy the  price for admission was not expensive.  It takes about an hour to go thru and their gift shop is very small with little to interest any Kahlo follower.I enjoyed the mercado down the street more and enjoyed dinner at the market as well. Wonderful street food.",,3,"Houston, TX",,abr de 2024
Over rated and hard to schedule a visit for a group,"Over rated and hard to schedule a visit for a group. Their system only lets you get 5 tickets. And we were a group of 6. We had to buy tickets for two different times. And the website does not tell you can use the earlier ticket at the later time. We bought 5 tickets for 3:15 and we had to buy one for 3:45.   They would not let all 6 of us go in together as a group and wanted one of us to go at 3:45.  And the people working the line etc were acting all mighty about it. It is basically a system to control how many people are walking the place. Not a pleasant experience.  Maybe if you are a die hard artist you would have to go.  This was by a far for us a time not well spent.  There are more entertaining museums, parks and events. Waste of my money.They were letting other people just go in with the same issue but they were with a guide.  A rigged system.",,1,"Los Ángeles, CA",,abr de 2024
Quintessential Mexico City spot!,"Highly recommend taking a tour with this site, so you have some background context to the house and life of Frida Kahlo. Trust, it will impact the way you take in the house! Exhibits are well done and powerful. The location, in the neighborhood of Coyoacán, is spectacular. There’s a lot of food, artisans, and monuments to explore in this area - you could spend the whole day checking out various markets and sites!",,5,"Austin, TX",,abr de 2024
