Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
la comida es decente,"El servicio está bajando de otros años. No estoy seguro si no tienen tanta gente, o las que tienen ahora, simplemente no les importa. En 2020 les hubiera dado y 8/10. Ahora 4 / 10 . Fui 4 o 5 veces este año y encontré el mismo servicio cada vez.",,3,"Calgary, Canadá",,ene de 2022
Fantástica playa!,"Nos alojamos en el Riu Emerald Bay, así que pasamos un tiempo en Playa Brujas. Recomendaría agarrar una tabla de boogie o alquilar una tabla de surf. ¡Las olas son geniales! No hay algas en la playa y es muy grande, por lo que no está llena de gente. Muchos vendedores alrededor también.",,5,"Blackfalds, Canadá",,dic de 2021
Bonita playa para ir un rato corto,"La playa mas bonita de Mazatlan, es muy bella y tranquila de gente a comparación de la zona dorada, el único detalle es que si no estas hospedado en un hotel o condominio, no hay baños ni salvavidas y hay muy pocos lugares donde comer",,4,"Torreón, México",,jul de 2021
Playa Alejada del Bullicio.,Está playa es un respiro ya que está algo alejada de la zona dorada y el malecón.No es que no haya gente aquí pero el nivel de ruido y movimiento no se compara por lo que en nuestro caso disfrutamos un momento de tranquilidad cuando la visitamos.Lo playa es bonita pero nada del otro mundo y el mar es peligrosos aquí por lo que no se recomienda que entres a nadar.Está bien si tienes cómo moverte en Maz y quieres conocer otras zonas pero tampoco vale la pena si te tienes que esforzar mucho en llegar a ella.,,3,"Hermosillo, México",,may de 2021
"Bueno, pero no es lo mismo de años pasados.","La comida estaba bien, las bebidas eran buenas! Sin embargo, el servicio y la comida definitivamente no son de la misma calidad y porciones que en años anteriores. Va cuesta abajo. Triste pero cierto",,4,"Yukon, OK",,nov de 2019
Me encanta esta zona!,"Gran playa para caminar y simplemente colgar, especialmente en marea baja. Alrededor de 7 + lugares para comer y mariscos súper frescos, además de un Oxxo y algunos lugares de recuerdo. Me encantó Roy por el bistec y muchas gracias al Last Drop por estar abierto hasta tarde para poder ver hockey. Yo recomendaría esta área.",,5,"Vancouver, Canadá",,ene de 2020
La mejor playa y restaurante en Mazatlán,"Playa favorita en Mazatlán con el mejor restaurante. Al aire libre y buena comida. Abundantes cócteles y grandes ojos dulces! ! Surfers Yum! !He estado de vacaciones aquí por veinte años. Playa Brujas es un viaje de un día completo: desayuno, sol, masajes, siesta, caminata, cócteles, puesta de sol y cena. El tequila de café es algo que debes probar.",,5,,,mar de 2019
Puestas de sol tan tranquilas y hermosas,Nos alojamos en esta área y definitivamente lo preferimos a la zona más antigua o la Zona Dorada. Hay algunos hoteles y restaurantes y es muy tranquilo.,,5,"Winnipeg, Canadá",,ene de 2020
Muy bonita playa ... Ideal para surfear,"Esta área es básicamente el final de la playa si caminabas hacia el norte a lo largo de la playa desde la Bahía Riu Emerald.Las olas son típicamente grandes en esta área. Es una gran área para surfear. Aquí se encuentra el restaurante de mariscos.Sr. Lionso, que es muy popular. También hay pequeñas tiendas para ir de compras. Si tuviera que caminar un pococalle abajo, detrás del restaurante de mariscos, encontrará un área de centro comercial con bares, tiendas y restaurantes.usted encontrará",,4,"Edmonton, Canadá",,abr de 2019
Mira la corriente! Z,"Una hermosa playa con grandes olas, a los surfistas les encanta. La resaca es viciosa, por eso se llama Bruja, que significa entonces Playa de Brujas. Observamos a un surfista muerto sacado del agua en el mes de noviembre de 2019, y hubo otro incidente más tarde, pero no hubo muerte. CONOCE tus corrientes.",,5,"West Vancouver, Canadá",,nov de 2019
Playa agradable pero con oleaje ,Estuve hospedado en el hotel riu y caminando 10 minutos esta esta playa con olas moderadas no se puede una meter por las piedras y las corrientes es bonito caminar hay pequeños restaurantes a precios accesibles buena opción en la tarde para los atardeceres o mejor aún en la mañana gracias,,4,"Ciudad de México, México",,dic de 2019
Salir a cenar con la familia del señor Lionsa,"Me encanta este restaurante, siempre es divertido. Buena comida (camarones de coco y excelentes mariscos) 2 para una Marquita tampoco están mal. El ambiente es bueno con la banda, Clown hace animales con globos para todas las edades. Me encanta el tequila de café (compré una botella para llevar a la fiesta de cumpleaños de cuñado. ¡Ve todos los años allí!",,5,"Sherwood Park, Canadá",,nov de 2019
Buena playa,"Playa realmente fresca, grandes olas y mucho espacio para relajarse. Gran restaurante en el lado norte.",,5,"Kelowna, Canadá",,nov de 2019
Hermosa playa,"Gran lugar para pasar el día! Impresionante playa para surfear o caminar, especialmente en marea baja. Justo al lado de la playa, en la roca del norte, hay un restaurante y tiendas.",,5,"Edmonton, Canadá",,nov de 2019
No se puede nadar,"Oleaje demasiado fuerte sobre todo si vas con niños, no hay sombrillas ni sillas, el restaurante que está arriba caro hay mejores lugares",,3,,,jul de 2019
HOTEL RIU,"Este hotel me encanto , esta en el nuevo mazatlan , la playa esta muy bonita, en el hotel hay buenas habitaciones, limpieza y maneja todo incluida, la comida es rica. Definitivamente si volvería a alojarme en este hotel",,5,"Chihuahua, México",,ago de 2018
Me encanta la ubicación,Justo en la playa. 2 por 1 copas después de las 6 pm. La comida es suficiente para compartir. El personal es rápido y amable. Una parada para nosotros.,,4,"Lakebay, WA",,jun de 2019
Bonita para el atardecer ,"Me gustó esta playa para ver el atardecer en Mazatlán, carece de servicios pero es bonita para caminar y subir a las rocas que se encuentran entre la playa y elMar, está recomendable para ir unos 30 mins ",,4,"Ciudad de México, México",,jun de 2019
Cena y baile con amigos.,"La comida era excelente, la música de Famba, el tiempo estupendo, la vista al mar y el tequila con sabor gratuito (con sabor a almendra y café)",,5,Mazatlan,,feb de 2019
Para los que gustan del surf,Playa de fuerte oleaje y corrientes marinas no apta para bañistas que no sepan nadar o principiantes. Cuenta con buenos restaurantes y venta de artesanias alrededor.,,3,"Mazatlán, México",,abr de 2019
Guapa y mas tranquila,"Olas más grandes y más remotas que el malecón significa más surfistas y diversión para ver. Pero también hay más pelícanos y otras aves pescando para sus cenas antes del atardecer. Un lugar maravilloso para pasear, tomar el sol y cenar. ¡Recomendado!",,4,"Dubái, Emiratos Árabes Unidos",,mar de 2019
Los surfistas vienen aquí,Esto está en Cerritos. Obtendrás un montón de gente local para tratar de surfear las olas que hay. El acceso se ha mejorado desde la calle con un restaurante cercano.,,4,"Granbury, TX",,ene de 2019
Hermosa playa sin mucha hoteleria,"Es una playa muy amplia y natural, no esta taan invadida de hoteleria, si los hay pero no se ve como en zona dorada o malecon tan invadida, no es taan concurrida por lo que es muy tranquila y relajante, ala entrada hay un restaurant que siempre esta lleno, yo no eh tenido el gusto de ir aun, lo malo es que no hay baños, asi que o te mentalizas o corres al restaurant a veeeeeeer si de suerte se los prestan!!  ajjaja pero fuera de eso, es un lugar muy bello, al lado de ese restaurant hay como una zona rocosa . Se las recomiendo. Y recuerden siempre cargar con su bolsita para juntar la basura que hagan :) ",,5,"Torreón, México",,mar de 2018
Surf surf surf surf,Tuve un tiempo increíble surfeando en esta playa. Las olas eran de tamaño perfecto y muy consistentes. ¡Hermosa playa!,,5,"Abbotsford, Canadá",,ene de 2019
Playa Brujas,"Playa Brujas es el hogar de iionsos, el restaurante de fama internacional situado justo en la playa. Playa brujas es famosa por su playa blanca y blanca y sus olas altas, perfectas para la navegación por el viento y todos los deportes acuáticos. Los turistas deben tener cuidado al nadar aquí, hay fuertes corrientes marinas que lo llevarán más lejos de lo que pueda estar cómodo. Playa brujas está situada al norte de mazatlán y se llama Cerritos. Es deliciosamente virgen; Zona ideal para turistas que no les gusta el tráfico y la congestión. Hay un centro comercial cerca también en la playa que es muy encantador y ofrece restaurantes para todos los gustos.",,5,"Seattle, WA",,ene de 2019
Gran playa,Puedes caminar desde Playa Brujas hasta el final del resort Tories en una bonita playa de arena. Hay numerosas áreas de conchas para recoger y buscar ballenas y delfines.,,5,"Athol, ID",,nov de 2018
Cena y puesta de sol en un lugar muy agradable.,Hermosas vistas y una playa para nadar. Los surfistas no tienen. Restaurantes y tiendas. Fácil de tomar un autobús por solo 11 pesos desde cualquier parte de la ciudad o tomar un taxi o pulmonia. Digno de una tarde y cena viendo la puesta de sol.,,4,"Mazatlán, México",,nov de 2018
No me gustó.,"Sólo una opción para desayunar. Hay mejores playas, yo no perdería mi tiempo visitando ese lugar, donde no hay agua para enjuagarse los pies.",,3,"Saltillo, México",,jul de 2018
surf y sol,"al que le gustan los deportes extremos, lugar ideal para el surfeo, no apto para novatos, rodeado de restauirantes y comercios con artesanias, no tan tipicas de la region ",,4,,,jul de 2018
Bonita,"Un buen lugar para bañarse en el mar, si es lo que deseas!! la playa limpia, facil acceso, solo que tienes que llevar comida, bebida ya que no hay nada cerca",,5,"Tijuana, México",,may de 2018
No me gusto,"comi un pescado sarandeado y un platillo de camarones  guisados,  los ingredientes si son de calidad solo el sazon no fue el mejor, se me hicieron muy desabridos sin chiste y muy caros, el lugar es precioso pero   no tienen sabor .",,2,"Sonora, México",,jul de 2017
una vista hermosa,"si quieres unas buenas fotos y un lugar relajante lo encuentras en playa brujas, oleaje alto y hermoso.  esta es una playa hermosa que tienes que visitar. ",,5,"San Francisco del Rincón, México",,sept de 2017
Hermosa playa,"Una playa con pocas personas y muy limpia, el oleaje es fuerte pero vale la pena nadar.Hay algunos restaurantes.",,5,"Progreso, México",,feb de 2018
Playa muy buena,"La playa esta muy padre, las olas están un poco fuertes pero se disfruta bastante sobre todo si vas con tus amigos. Muy recomendable",,5,"Aguascalientes, México",,dic de 2017
"Playa bonita, gran restaurante y tiendas, lugar ideal para ver el surf","Estaba a un corto paseo del Riu Emerald Bay y fuimos varias veces a lo largo de nuestra semana allí. Se puede llegar a pie a la playa, o se puede ir por la carretera. Hay un autobús que le llevará cerca (a Cerritos) que es un 2 - 3 minutos a pie.Llegamos a ver un montón de surfers, Restaurante Sr. lionso (Nunca comimos allí, pero la comida era increíble y un montón de recomendaciones de genial recibido). Sr. Lionso tiene su propia tienda de regalos y luego hay también varias otras tiendas. Para las tiendas de regalos, no era tan buena como Cerritos, pero los precios eran mejores. Ya que son sólo una corta distancia aparte hicimos un montón de comparaciones antes de comprar. Si se aloja en el Riu Emerald Bay o algún otro lugar cercano (i. e. a poca distancia) es sin duda un digno de ver!",,4,"Winnipeg, Canadá",,ene de 2017
Todo muy bien.,"Todo fue excelente :servicio,limpieza ,comodidad.todo el personal fue muy amable.muy bonita alberca,excelente playa.",,4,"Los Ángeles, CA",,jul de 2017
PLAYA CON MUCHAS OLAS,"Si te gustan las olas fuertes este es un excelente lugar para visitar, pero por ser una playa publica haya que llevar todo lo que puedas para pasarla bien.",,4,"Apodaca, México",,jul de 2017
La mejor arena,"sin duda no es la mejor playa para nadar y menos para los niños.  El oleaje es muy alto.  Sin embargo, la playa es muy bonita y hay poca gente.  Muchos tipos de conchas y la comida en un restaurante que se encuentra ahi es deliciosa.",,5,"Cadereyta Jiménez, México",,ago de 2016
Excelente vista. Comida rica,El restaurant lionso de playa brujas es muy bueno.  El servicio es bueno y la vista es insuperables. Las porciones son grandes y en general yo voy a este lugar cuando quiero presumir de lo bonito que esta Mazatlan,,5,"Mazatlán, México",,jun de 2017
Playas más salvajes y divertidas,Para los amantes de las olas Playa Brujas está ideal. Un punto de encuentro para los surfistas con el aliciente de que en el entorno tienes la opción de poder darte un buen desayuno o comida.,,4,"Mazatlán, México",,mar de 2017
