Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Would not go back,Intended to spend day (from cruise ship).  Easy walk to shuttle boat $3 USD pp.  Stayed about an hour and left.  Not impressed whatsoever.  ,,5,"O'Fallon, MO",,sept de 2023
Celebrando cumpleaños de mi Esposo ,Tiene una playa muy Tranquila y unos restaurantes muy rica su comida y la gente muy amable el amb .,,5,,,ago de 2023
Isla de piedra,"Bonito paseo y estancia, se debe de ir preparado por ropa cómoda y bebidas. y buen clima pues el barco se mueve mucho.",,4,,,ago de 2023
Bonita playa con amplia oferta de restaurantes ,"La playa es muy tranquila y puedes nadar sin preocuparte por un oleaje fuerte, tiene muchos restaurantes para elegir y los precios creo son buenos, el sabor de la comida también es muy bueno. Les recomendó tomar una lancha desde el embarcadero 40 pesos viaje redondo. ",,5,"Santiago de Querétaro, México",,jul de 2023
Excelente lugar para nadar ,"La estadía  en la isla para apreciar su playa y disfrutar Del Mar es una experiencia bastante buena. Pero lo que no me gusto es que en el restaurante Puesta Del Sol te piden consumos mínimos dependiendo la zona donde se ubique la mesa.Contrate un tour que incluía transporte, recorrido en la bahía, comida y bebidas pero al llegar te condicionan al uso de las mesas, el guía te dice una cosa y los meseros te ponen tarifas.  Aunado a esto la comida muy racionada y las bebidas con alcohol deMuy mala calidad.  ",,5,,,jul de 2023
"Realidad vs facturación, no ha cambiado","Stone Island NO es una isla, es la punta de una península (con otras playas) a la que se puede llegar en coche. . . Los taxis van y vienen desde allí. . . tomamos un taxi de regreso a nuestro hotel, porque el viaje a la 'isla' no fue agradable (hija mareada). ¡NO hace falta tomar ningún barco para llegar a la 'isla'! Coge un taxi, es más barato y no te arriesgas a marearte antes de intentar comer en Stone Island.Si toma el bote grande, sale al Golfo de California (no estoy seguro de dónde comienza el Océano Pacífico oficial aquí) a una isla muy pequeña con foca (s), principalmente como relleno de tiempo, antes de regresar al opuesto. lado del canal desde donde cargó el barco, para descargar en 'Stone Island'. Usted desembarca del bote y se sube a un remolque agrícola con asientos de banco de madera, para ser arrastrado por un tractor hasta el área de la playa. . . por qué tenemos recuerdos duraderos de John Deere como vehículo de transporte.Me sorprendió descubrir que la misma farsa se perpetra contra los turistas incluso hoy en día.",,2,"Belmont, CA",,may de 2023
Un pueblo de playa mexicano.,"Nos alojamos aquí por una semana en Carmelitas. Es una posada y restaurante familiar. La larga y amplia playa de arena blanca estaba a unos pasos de distancia. Disfrutamos de generosos desayunos en el restaurante al aire libre con vistas a la playa. El personal de esperar fue muy atento. Nuestra habitación estaba rodeada por un jardín. Las camas eran cómodas. Hay una variedad de habitaciones disponibles. Nuestra semana fue justo lo que buscas de unas vacaciones en la playa, relajación y belleza. Buena natación y mucho sol en enero.",,4,"Tucson, AZ",,ene de 2023
No vale la pena,"No vale la pena, comida,servicio e instalaciones no son buenas, si quieren conocerla vallan mínimo una hora, hay mejores lugares que tienes que conocer, primera y última ves que vamos",,2,"Piedras Negras, México",,abr de 2023
parada de crucero,"Tuvimos una excursión a través de un crucero, y el complejo y la gente eran encantadores. El viaje al resort fue algo aterrador, pero en general pasamos un tiempo encantador en Mazatlán.",,4,"Maggie Valley, Carolina del Norte",,ene de 2023
Isla de la Piedra,El recorrido en bote fue genial alrededor de las islas de los pájaros. Stone Island es tranquila y relajante. Caminamos para siempre en la playa.,,5,,,mar de 2023
Excelente Tour,"Ctamarán, comida, banana, ricos alimentos, frescos y muy buen ambiente en la playa. Calido y buen servicio",,5,,,feb de 2023
Isla que no es isla,"No es una isla realmente. La comida regular, si quieren conocer vayan por su cuenta, no tomen paseos de los embarcaderos que solo te pasean 1 hora en donde mismo. Inviertan su tiempo en otra mejor en Mazatlán.",,2,"Guadalajara, México",,feb de 2023
Playa muy bonita - muy relajante,Embarcación muy económica para llegar a la Isla donde podrás relajarte en la playa. También puedes comer en la playa o simplemente tomar una copa. Me encantó la oportunidad de ver una iguana de cerca y tenerla en mi brazo (para una foto). También me encantó caminar por la playa y hay una colina a la que puedes subir (con cabras) para disfrutar de unas vistas estupendas.,,5,,,ene de 2023
Tiempo increíble,"Fue una autoexcursión genial a la isla. Investigamos este lugar en YouTube y obtuvimos excelentes ideas. Almorcé en Lety's, que es un placer absoluto. La comida era increíble, las bebidas eran increíbles y los precios eran más que aceptables. El servicio es un poco lento, pero estás en la hora de la isla. Alquiler de quads en playa, patrullados por autoridades. Los vendedores no son una molestia, pero están ahí.",,5,,,ene de 2023
MALA,"Tome un tour con el catamaran puesta de sol, el transporte es bueno , mas sin embargo no vale la pena la comida, ni la isla, demasiadas horas para estar en una playa que no vale la pena , si pueden evitar venir seria lo mejor no se pierden de nada bueno",,2,"Ciudad de México, México",,ene de 2023
¡Simplemente guau!,"Bueno, ¡fue una sorpresa maravillosa! ! Todavía virgen y hermosa. Tan cerca de la ciudad. Definitivamente regresaremos y pasaremos más tiempo relajándonos en Carmelitas.",,5,"Calgary, Canadá",,ene de 2023
"Eh, no tan bueno","Si alguno de ustedes, los estadounidenses, ha estado en el oeste y comienza a ver señales de Wall Drug en minutos, esto es lo que me recordó a Stone Island. Si hubiera conducido a Mazatlán desde los Estados Unidos, esperaría ver las señales de Stone Island en TX. Nada que ver realmente aquí gente. Tenía muchas ganas de algunas bebidas en el restaurante Molokay o Victors o Lety's. No encontré ninguno de ellos. encontramos bebidas y el lugar no estaba nada mal. Simplemente no tengo idea de cómo se llamaba. Entonces, a menos que vayas a jugar al 100 % en la playa y en el agua, encuentra algo mejor que hacer. La isla necesita más señales seguro.",,2,,,oct de 2022
Isla de la Piedra (Isla de las Piedras),"Estuve en la isla (en realidad una península) durante tres semanas, Julio's Adventure Tours me dio un recorrido y quería pasar un tiempo allí, así que me dejó en un hotel y regresó y me recogió 3 semanas más tarde para algunos otros tours que proporcionó.Muchos restaurantes para elegir, muchas personas amables y serviciales.La isla es tranquila y todo cierra alrededor de las 6:00 p. m., pero el viaje en bote a Mazatlán es un viaje de siete minutos para tomar un Uber e ir a donde quieras.",,5,,,oct de 2022
Calificaciones bajas,"El transporte fue bueno el lugar no tanto ya que la arena es negra la comida pésima el la palapa la estrella de mar nos mintieron . Pedí un cóctel campechano con camarón, pulpo callos y caracol y no le pusieron los caracoles y luego pedimos un pez zarandeado y nos dieron un pescado mal cocido ósea crudo y el pescado era lisa unos de los más malos en los sabores y para finalizar me cobraron la propina jajaja también los meseros muy cínicos me aseguraron que si tenía caracol y que el pescado era uno de los mejores …. Así que si van a ir allí sugiero que vallan comidos y la verdad no está tan bueno, es solo una playa  común para quedarse un rato pero no para pasarla bien haaaaa se me olvidaba tienes que pagar por los baños jajajaajjajaja Mis recomendaciones no hay de mi parte hay muchas cosas que mejorar feo ese lugar",,1,,,oct de 2022
Buena,Es buena la playa pero conviene ir por tu cuenta tomando una lancha al final del malecon. La comida no es mala pero tampoco rica. Tardas mucho en la fila de las bebidas. por eso sugiero que vayan por su cuenta y economicen,,3,,,oct de 2021
Fabulosa,"Es una playa hermosa,mar tranquilo apto para niños obvio con supervisión. Les recomiendo subirse al catamarán",,5,,,jul de 2022
Gran aventura en la isla,"Julio's Adventure Tours me llevó a la isla en un recorrido.Disfruté el día y decidí quedarme dos semanas. Me alojé en un apartamento frente al mar en Nara Apartments. Gran propietario y bonito apartamento y habitaciones en alquiler.Todas las mañanas iba al restaurante ""El Velero"" a desayunar y podía ver la pesca matutina del día para almorzar.Me gustó el estilo de vida relajado de los lugareños corriendo con chanclas en vehículos todo terreno.Y el viaje de 10 minutos en ferry a Mazatlán fue una gran experiencia. El barco es en realidad la forma en que los lugareños que viven en la isla y trabajan en Matalan van y vienen al trabajo, y los turistas pueden ir a la isla para hacer un recorrido.Tomé la visita guiada con Julio's Adventure Tours, por tierra es aproximadamente una hora en automóvil hasta la isla.",,5,"Brighton, MO",,ago de 2022
Bonito lugar para relajarse y muy barato para llegar allí.,Hermosa playa con agua tibia. Un montón de buenos chiringuitos en la playa. Letys no es uno de ellos. Prueba El Velero. Muy razonable y excelente servicio.,,4,"Puerto Vallarta, México",,ago de 2022
"Visita Obligada, pero lleva actitud de diversion","Hay 3 opciones para llegar, 1 por tierra un Uber te puede llevar, 2 en lancha acude al embarcadero y 3 los barquitos hay varios de tour que te encuentras en todos los lugares turísticos1 más rápido2 económico3 más costoso se arma ambiente dependiendo de la actitud de la tripulación, si te toca delfines que bueno, es obligada una vuelta a las rocas y luego te llevan a la playa en el barco todo es venta, gratis solo refresco, ahí te preguntan los alimentos que tomaras, luego te llevan a la playa y ahí es la barra libre tiene que ir a pedir cada que quieras bebidas de cóctel con y sin alcohol, calidad chafa y eso hace que tengas que comprar vasos de plástico más grandes si quieres evitarte la ida a la barra de manera continúa, las mesas y la sombrilla em la playa son de renta, el agua para enjuagarte la arena también, en general todos los chuchulucos o extras son de paga",,3,,,jul de 2022
HORRIBLE,"Ojalá hubiera visto las reseñas antes de ir. ¡Playa Sur fue horrible!Nos dijeron que enviarían a alguien para que nos recogiera y nos llevara de regreso. Nadie nos recogió ni nos llevó de regreso. Desde el momento en que subimos al barco hasta el momento en que regresamos, nadie sabía lo que estaba pasando.Aterrizamos en Stone Island, demasiada gente y poco transporte. Ellos un pequeño grupo de nosotros en una pequeña tienda durante más de una hora y media. ¡Sin comunicación, sin nada! ! Si las personas que conducían los tractores no hubieran regresado por el siguiente grupo, nunca nos hubiéramos ido del lugar.Cuando finalmente llegamos al restaurante, el tipo dice que lo siente pero que solo se encarga de la comida y nada más. Las personas que manejan el transporte básicamente no son su problema. Su responsabilidad es servirnos rápidamente. La comida que te sirven la puedes conseguir en cualquier parte, no es nada del otro mundo. Tomé mejores bebidas en mi vuelo que en Stone Island.Para resumir, nunca encontramos a las personas con las que queríamos hablar, y nos fuimos en el primer bote que regresó. No verifican nada, por lo que no saben quién va a dónde de todos modos. Estaba disgustado con la chica en el bote en el camino de regreso. Lo dijo en broma, pero dijo que si no lo pasábamos bien, ¡te tirarían del barco y no se lo dirían a nadie! ! Pero en su pequeño discurso mencionó cómo regresaron para ayudar a Playa Sur porque, sorprendentemente, Playa Sur contrató a demasiadas personas. . ¡YA PIENSAS! ! ! !Y alguien debería revisar esos caballos, se veían enfermos y desnutridos¡NUNCA MÁS! ! ! PLAYA SUR ESTABA HORRIBLE",,1,,,jul de 2022
terrible excursión,"Si no lee esta reseña completa, lea la siguiente oración: Este fue uno de los peores recorridos/excursiones que he experimentado. 1 ) . Esperamos una hora por el taxi acuático. Cuando finalmente llegó y abordamos, esperamos otros 30 minutos mientras la tripulación esperaba que llegara más gente y llenara el bote. Una vez que el barco estuvo lleno, uno de los tripulantes preguntó qué pasajeros eran de los EE. UU. Una vez que nos identificó a todos, nos pidió que bajáramos del bote y esperáramos a que viniera un segundo bote para llevarnos a la isla. Entonces, después de aproximadamente una hora y 45 minutos, finalmente llegamos a Stone Island. 2) El almuerzo fue horrible: el servicio y la comida. Primero, esperamos más de 15 minutos antes de tener que encontrar a alguien que tomara nuestro pedido. En segundo lugar, nadie nos dijo que solo podíamos elegir el almuerzo de artículos seleccionados. Entonces, después de que hice mi pedido y me lo llevaron a la cocina, la única razón por la que me enteré de que lo que pedí no estaba incluido fue porque seguí al niño a la cocina para agregar algo a mi pedido. En ese momento me dijeron que lo que pedí costaría más y no era parte del paquete. Y solo después de preguntar me dijeron lo que estaba incluido en el paquete del almuerzo, que era pechuga de pollo seca y pescado frito.El ""bar"" era realmente malo. . . solo tenían un tipo de cerveza mexicana que estaba incluida en el paquete; los ""cócteles"" eran horribles y solo podías elegir entre cuatro bebidas alcohólicas que estaban terriblemente hechas. 3) Cuando compramos la excursión, el vendedor dijo que el paquete incluía dos actividades que podíamos elegir de una lista. Solo elegimos una actividad porque era muy desorganizada y frustrante. Elegimos viajar en bote banana.El tipo que ""administraba"" la actividad no tenía ningún sistema para repartir chalecos salvavidas o asegurarse de que las personas subieran al bote en el orden en que llegaron. Monté el jabalí banana, pero mi amiga que vino conmigo no pudo montar porque dejaba que los grupos pasaran delante de ella. También había otro niño pequeño esperando con ella y tampoco pudo montar. Finalmente nos dimos por vencidos por la frustración después de que cuatro grupos se les adelantaran.Parece que la experiencia puede diferir mucho dependiendo de quién sea la compañía de viajes, pero manténgase alejado de la compañía de viajes de Playa Sur. ¡Eran terribles! EVITAR a toda costa!Fecha de la experiencia: julio de 2022",,1,"Sacramento, CA",,jul de 2022
"Te cobran demás en los restaurantes, son unos bandidos","La carta está impresa en una hoja blanca, no especifican precio del pescado que te venden ni el gramaje. Son unos bandidos, cobraron $500 MX el kg de pargo.",,1,,,jun de 2022
El mejor día de playa relajante,"Maravillosa área discreta con todo el sol, la arena y la playa que desea. Nada súper lujoso o lujoso, pero definitivamente vale la pena el viaje de un día. Fácil de llegar en autobús y luego a unos 10 minutos en barco a la isla. Vaya al restaurante Lety, el mejor lugar familiar y limpio para comer comida deliciosa y pasar todo el día en la playa.",,4,,,may de 2022
La peor excursión NUNCA,"¡La peor excursión en la que he estado! ! Aprendí mis lecciones, si suena demasiado bueno para ser verdad, ¡lo es! ! ¡Todo sobre esta excursión fue horrible! ! Llegue a las instalaciones que estaban asquerosas y sucias, la comida y las bebidas eran horribles. Traté de disfrutar de la playa y todo lo que había eran sillas de plástico baratas y ¡había que pagar $ 11 para usarlas! ! ¡Todos los trabajadores pidiendo propinas y sacudiendo jarras en la cara todo el tiempo y tanta gente tratando de venderte cosas que no son nada agradables! ! !",,1,,,mar de 2022
Isla de la piedra,"Hola ChicosYo viaje desde el hotel Playa Marina a la Isla de la piedra.Tome enfrente del hotel el camión Sábalo-centro el cual cobra $11 pesos por persona y me bajé hasta la terminal del camión que se encuentra entre el mirador y e faro, fui y conocí la terminal del Ferry y a un lado se encuentra EL EMBARCADERO SUR en el cual salen lanchas cada 5 minutos, el costo es de 30 pesos por persona ida y vuelta. Tarda aproximadamente 5 minutos en llegar a la isla. Puedes llevar refrescos, frituras o lo que gustes, hay muchos negocios de comida los precios varían desde $80 pesos hasta $400, los refrescos $25. Puedes durar todo el día con la mesa, sillas y sombrilla. Te dejan que tengas lo que tú hayas llevado de alimentos. Es un lugar de mucho turismo, pero es una playa muyyyyyy extensa de manera que puedes estar donde hay mucha gente o te pudes ir aun lugar apartado. La última lancha sale a las 7:00 de la noche de la isla hacia Mazatlán ",,3,monterrey,,dic de 2021
Lejos del mundanal ruido de Maz,"Una vez a la semana, mi esposo y yo damos un corto paseo en bote hasta Stone Island, donde pasamos unas horas caminando por la larga playa y almorzando en uno de los muchos restos frente al mar. Es tan tranquilo y pacífico allí, lejos del ajetreo y el bullicio de la ciudad.",,5,"Vancouver, Canadá",,feb de 2022
Desperdicio del día,"Esta gira fue básicamente una pérdida de nuestro día. Nos recogieron en un ""camión rojo"" y nos llevaron al muelle. Allí esperamos unos 30 minutos para sacar nuestros boletos y abordar el bote. En el barco, el anfitrión era bilingüe. El recorrido por la isla de caca de pájaro y la vista del león marino estuvo bien. Una vez que llegamos a la isla, ofrecieron muy poco en inglés. Nos señalaron el tractor donde nos llevaron al restaurante. El anfitrión solo habló en español. Cuando le indiqué que necesitaba instrucciones en inglés, me dijo ""no hablas español, muy mal"". Aunque esto fue dicho en broma, era casi la verdad. Señaló una mesa y dijo que se sentara. Después de sentarme por unos minutos, lo encontré y le indiqué que teníamos que hacer las actividades antes del almuerzo. Queríamos hacer el carro tirado por caballos y bucear. No se ofreció snorkel, así que optamos por una sola actividad. Nos dijeron que nos sentáramos que el carrito llegaría en unos minutos. Después de 30 minutos, encontré al anfitrión nuevamente y le pregunté sobre el carrito nuevamente. Nuevamente dijo que estaba en camino y sugirió que almorzáramos mientras esperábamos. Cuando le pregunté cuánto tiempo, dijo de 5 a 10 minutos ""hora mexicana"". Debido a las instrucciones anteriores, comimos un pequeño refrigerio y no queríamos comer tan pronto, simplemente queríamos hacer la actividad. Después de otros 30 a 45 minutos, volvimos a preguntar y el anfitrión dijo que ya casi había llegado y nos indicó que lo siguiéramos. Esperamos en la calle mientras él corría calle abajo y se perdía de vista. Unos 10 minutos después apareció en el carrito. El viaje por la ciudad estuvo bien, pero fue literalmente un viaje por la ciudad sin información sobre los edificios que pasamos. Una vez de vuelta en el restaurante, tuvimos un almuerzo mediocre. A estas alturas, teníamos menos de media hora para ""disfrutar"" de la playa. También vale la pena mencionar que todo el tiempo que estuvimos en la isla, con un carro tirado por un tractor y un restaurante, fuimos bombardeados por personas que vendían sus productos y ""ofrecían"" presentaciones de tiempo compartido. No podíamos tomar 2 bocados de comida sin tener que parar y decir no, gracias. Me di cuenta de que algunas de las personas que vendían artículos venían con un tipo de oferta y luego volvían con un tipo completamente diferente. Casi esperamos esto en las áreas públicas, pero permitirlos en el restaurante y en el carrito es un poco extremo. Cuando llegó el momento de partir, al igual que cuando llegamos, nada estaba en inglés. Aunque había varios otros grupos allí, notamos que varias personas de nuestro grupo se iban, así que los seguimos. De vuelta en el barco, el viaje de regreso a tierra firme estuvo bien. Nos empujaron a la parte trasera de otro camión rojo que tenía un total de 10 personas, sin incluir al conductor. Como dije antes, esto fue una pérdida total del día.",,2,"Alexis, Carolina del Norte",,feb de 2022
