Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
El viejo Mazatlan,les recomendamos primeramente visitar el centro de mazatlan y de ahy la catedral y a unas cortitas cuadras esta el mazatlan viejo,,5,"Mazatlán, México",,nov de 2022
Old Town Road,"Fantastic area of Mazatlán!  I enjoyed the historical buildings and the cobblestone streets.  There are a lot of gems in Old Town, you just have to wonder around and find them.  Wondering around in the evening is special as well, especially with the lighting, and rarely anyone on the streets.",,4,"Calgary, Canadá",,dic de 2022
Touring Viejo Mazatlán!,"We had a great time touring with Julio;-) Found him on Facebook and Julio provided us with a great Mazatlán Adventure;-) On our private tour, in an air conditioned van, we visited Viejo Mazatlán (translation ""Old Mazatlán). The Cathedral Basilica of the Immaculate Conception is an amazing structure. We learned why there are Stars of David in 28 of the  stained glass windows. Jewish supporters provided the money to complete it's construction - who woulda thunk it! Herman Melville's home, a bust of Albert Einstein in Plaza Machado, the fresh seafood market, and Mercado Municipal we're energizing. So much to do, see, eat, and experience! Thanks Julio!!",,5,,,ago de 2022
Historic district.,"Cool, safe place to wonder around with some fantastic bars and restaurants. We definitely want to return.  We will not be staying at the Best Western Freeman though. Great location but unhappy staff.   Our made was nice though. ",,5,"Puerto Vallarta, México",,ago de 2022
Stroll without a map.,"Every step is a new discovery. Every corner leads to what feels like a new, yet very historic neighbourhood. The dips, hills, sharp drops, old streets and businesses, as well as schools, churches, steps and pathways are welcoming, and, at times, can be challenging.",,5,"Murray, UT",,abr de 2022
Most beautiful at night,"The old town Mazatlan is particularly beautiful at night. Although it is pretty anytime of the day, but the lighting at night makes it truly magical and worth wandering the streets looking for a small restaurant to have dinner or a coffee house to have a pastry and a cup of coffee. All the restaurants in the area are quite good and none will truly disappoint. So lose yourself walking around the old town and imagine what it was like 100 years ago when Mazatlan was just a small Fishermans town.",,5,"Springfield, IL",,mar de 2022
Explore here for sure!!,"Delightful, true experience of historical Mazatlan. So much culture and beauty in the buildings, courtyards, hidden gems of restaurants and coffee shops, and the history behind all of it. ",,5,,,feb de 2022
Our fave part of Maz,"Hubby and I stayed for six fabulous weeks in Old Maz and loved every moment. The place oozes history out of every brick. We loved wandering the streets in Centro Historico at night. It was so pretty all lit up at night, especially around the plaza. ",,5,"Vancouver, Canadá",,feb de 2022
"El Mazatlán de antaño colonial, tropical y bien iluminado.","El viejo Mazatlán es para recorrerlo a pie, disfrutar esa arquitectura colonial del trópico expresada en casonas con altos techos, balcones, ventanales y algunos tonos  pastel.Disfruta de Viejo Mazatlán porque: ¡La VIDA...es un VIAJE!",,5,"Ciudad de México, México",,oct de 2021
great beach area,access was good to the beach. We stayed this time in Ocean View but previously stayed at Costa De Oro next door. great location.,,5,"Sergeant Bluff, IA",,ene de 2022
"31 de diciembre de 2021 al 7 de enero de 2022: visitó esta zona histórica una vez, desde nuestro resort","Este es un lugar increíble para visitar, ambiente español real, cafetería, edificios antiguos, un ámbito público agradable. A mi esposo y a mí nos encantaba ser arquitectos y urbanistas y diseñadores. Tomamos muchas fotos, edificios simples y coloridos, cafés, lugares de arte, bancos al aire libre, boutiques, etc.Seguramente volvería a ir a este lugar y pasaría más tiempo aquí explorando, es súper lindo y étnico.",,5,"Coquitlam, Canadá",,ene de 2022
Típico centro,"Tenia expectativas bajas porque no esperaba nada especial, pero me sorprendió que esta bien cuidado y arreglado. Es un área relativamente pequeña pero es muy agradable recorrer las calles y hay varios restaurantes y tiendas.Puede ser un buen complemento para ir después de conocer el faro.",,4,"Monterrey, México",,ene de 2021
debe hacer!,"Si buscas pasar una tarde o incluso un día entero haciendo algo, echa un vistazo al Viejo Mazatlán. Nuestro taxista nos dio un recorrido rápido de camino al aeropuerto. Estuvo muy interesante. Te da una mirada al México auténtico.",,5,"Blackfalds, Canadá",,dic de 2021
El recorrido personal es lo mejor.,"Esta es una visita obligada y experiencia. Es una experiencia completamente diferente a la del área de su hotel/motel.Me sentí totalmente seguro, bienvenido y amado cada minuto de mi caminata/caminata. Cualquier tipo de taxi al aire libre que vea le brindará, por una tarifa, un recorrido íntimo y personal. Eso es lo que elegí hacer. Le pregunté a mi servidor en el desayuno cuál era la mejor manera de completar el día. Compartió que su hermano estaría feliz de traer su taxi y mostrarme los aspectos más destacados.Que día. Solo hazlo.",,5,"Springfield, Oregón",,dic de 2021
La grandeza del Viejo Mazatlán,"El Viejo Mazatlán es muy agradable de visitar. Te da una idea de cómo vivía la gente, en particular las clases media y rica. La arquitectura es genial. La plaza es pequeña con muchos restaurantes.",,4,"Lombard, IL",,nov de 2021
Día de crucero,"Visitamos aquí en un crucero y habíamos considerado hacer una excursión organizada, pero decidimos caminar hasta el centro, dirigidos por los guías locales en azul. Estas personas son absolutamente increíbles y te dan una idea real del lugar, nada es demasiado problema y sus consejos sobre comidas y bebidas son acertados. Absolutamente volveríamos a visitar y estamos destrozados, no teníamos más tiempo.",,5,"Yorkshire Dales National Park, UK",,may de 2020
Muy Bonito Centro Histórico.,"El ""Viejo Mazatlán"" con su centro histórico y sus calles de al rededor valen mucho la pena visitarlo.Fue una gran sorpresa para nosotros lo limpio y bien que tienen esta zona. Normalmente esta escenografía la ves en el sur de México por lo que se siente bien visitar una ciudad del norte que te ofrezca estas vistas.Aquí puedes caminar y admirar los edificios antiguos  y comer o cenar en alguno de ellos convertidos en restaurantes.Fue la parte que más nos gustó de Mazatlán.",,5,"Hermosillo, México",,may de 2021
"cada que puedo voy a ese puerto a descansar y salir de la rutina en familia, nos encanta ir.","es ideal para pasear en familia, el clima y la gente son de lo mejor, muy bonito todo. les recomiendo visiten las playas de nuestro México y en especial Mazatlán",,5,"Municipio de Culiacán, México",,feb de 2021
comprando mariscos,"Fui al viejo Mazatlán a comprar mariscos y fui a un puesto en la esquina más alejada del marcado. El mahi mahi y las gambas estaban bien, ¡pero las ""vieiras"" eran absolutamente atroces! Cuando regresamos a nuestra habitación y los abrimos para prepararlos, estaban duros y no opacos, casi como si hubieran sido demasiado cocidos, pero se suponía que eran vieiras crudas. No satisfecho en absoluto. Tenga mucho cuidado al comprar pescados y mariscos y asegúrese de vigilar todo el tiempo que se embolsan o empaquetan.",,1,"Maple Valley, Washington, United States",,dic de 2020
El mexicano que hay en mí siempre me dice que me tome mi tiempo y que no tenga prisa.,"O simplemente estaba cansado de tanto caminar en este viaje a mi Patria. . No hice un recorrido porque ya dejé la docencia después de tantos años. . Realmente no quiero estar más en un horario más parecían caros. . y empezó temprano. . De todos modos. . Me impresionó cómo los lugareños están haciendo esfuerzos para reparar y restaurar mucho de esta área. . Seguro que muchas calles están cerradas, pero yo no conducía. . Esta área parece la escena típica de un antiguo pueblo mexicano con las coloridas tiendas y casas. . Los lugareños aquí fueron amables y dispuestos a ayudarme a llegar a mi destino como el Malecón. . y Museo Infante; ; realmente decepcionado tantos lugares estaban cerrados como una librería, algunos restaurantes",,4,"El Paso, TX",,nov de 2020
Charmfull !!!,El casco antiguo detrás de los hoteles de gran altura a lo largo de la playa es absolutamente encantador. La caminata matutina especialmente fue muy divertida.,,5,"Hollywood, California, USA",,sept de 2020
Sección decepcionante de la ciudad,"Hicimos un recorrido a pie por el Viejo Mazatlán con un guía local. Quedamos bastante decepcionados con la zona y su estado de conservación. Tal vez fue glamoroso hace muchos años, pero se veía bastante sombrío durante nuestra visita.",,1,"Ventura County Coast, CA",,dic de 2019
Comida,Buen trato y excelente servicio lo recomendaría a toda la familia y amigos.buen clima y bonitas playas,,2,"Mazatlán, México",,jun de 2020
Paseo por la ciudad,"Hice un recorrido por la ciudad y vi el casco antiguo de Mazatlán. Disfrutamos del paisaje, la gente, el ambiente amigable de esta área.¡Recomiende visitar esta gran área de México!",,4,"Vancouver, Canadá",,feb de 2020
Hermoso limpio y bien cuidado,"Es un lugar con construcciones antiguas  muy bonitas y biencuudadas con muchas galerias me encanto Nidart y enfrente hay una heladeria, cafeteria muy buena Helartesano probe el de mamey con vainilla delicioso",,5,"Ciudad de México, México",,mar de 2020
"Preciosa zona histórica, con una arquitectura impresionante.","Me encantó el centro histórico, hay muy buenos restaurantes, edificios encantadores y calles para pasear. No tantas compras como esperaba, sino algunas tiendas únicas.",,4,"Edmonton, Canadá",,feb de 2020
"No, ¿dónde mejor para un meandro de la calle en Mazatl n","A menos que esté ""atrapado"" en un hotel todo incluido o en algún otro barranco gringo, el Centro Histórico es probablemente el principal atractivo para los turistas en esta ciudad. Es la versión de Mazatl n del casco antiguo de Puerto Vallarta, y probablemente me guste más por la variedad de cosas para ver y hacer cerca (por ejemplo, Lighthouse Hill). Con un cuppa joe fresco y una barra de energía ""Search & Rescue"" de Loony Beans en la mano, un paseo por la Constitución de Olas Altas te llevará por plazuelas y coloridas casas coloniales. Los afluentes que se alimentan de este corredor principal se convierten rápidamente en un encantador laberinto con muchos lugares para comer y beber. Si eres un caminante poderoso, saldrás rápidamente del tranquilo ensueño de este íntimo remolino del Viejo Mazatlán para converger con una corriente completamente diferente: ¡la vorágine de la vida mexicana en el camino!",,5,"Victoria, Canadá",,feb de 2020
Tuvimos un gran día !,"Nuestro pequeño crucero llegó aquí temprano en el día. Nos recibieron los maravillosos y serviciales voluntarios de camisa azul. Hablamos con varios. Todos fueron agradables y muy ansiosos por ofrecer asistencia. Ofrecieron un folleto para un recorrido a pie por la ciudad vieja. Mi esposo y yo subimos al faro con vistas panorámicas de la ciudad, visitamos la Catedral Basicilia de la Inmaculada Concepción, el mercado y tuvimos un excelente almuerzo tardío en la plaza antes de regresar al barco. Nunca temas entrar a la ciudad o regresar al puerto. Solo sigue la línea azul.",,5,"Fair Oaks, CA",,feb de 2020
Un clásico,"Nos hemos alojado en varios de los hoteles de la zona. Es triste ver que algunas de las mejoras que se hicieron hace unos años no se mantuvieron. Pero siempre están tratando de mejorar algo. Sin embargo, hay algunos nuevos lugares para comer. Nos gusta caminar y ver todos los cambios. Puedes encontrar un buen tesoro.",,4,Minnesota,,feb de 2020
Vale la pena visitar o ir a comer.,Han hecho un trabajo maravilloso al restaurar esta área. Un buen lugar para pasar el rato o comer algo. Se llena un poco cuando hay algún evento especial.,,5,"Victoria, Canadá",,feb de 2020
Viejo Mazatlán y maravillosa ciudad rica en cultura,"Si vas a Mazatlán, asegúrate de tomarte el tiempo de hacer un recorrido por la parte antigua de la ciudad. Los recorridos que hemos realizado han sido narrados por guías bien informados que cuentan una historia sobre la ciudad que hace que ver la arquitectura más antigua sea más significativa.",,5,"Westfield, VT",,ene de 2020
Un montón de excelentes restaurantes y art gaggeris,"Gran caminata por la noche, muchos restaurantes, galerías e incluso teatro, músicos en vivo.Fui a la plaza al lado del teatro Opera, excelentes restaurantes y entretenimiento.",,5,"Bowser, Canadá",,ene de 2020
"Hicimos un recorrido por la ciudad y un recorrido al atardecer, desde Elias Lizarraga, en una pulmonia. ambos fueron asombrosos.",vi y escuché sobre el verdadero mazatlán en el recorrido por la ciudad; llegué a ver una hermosa puesta de sol durante el recorrido de la puesta de sol; subió las colinas del viejo mazatlán (en la pulmonia). me encantó.,,5,"Las Cruces, Nuevo Mexico",,nov de 2019
Edificios viejos,"Old Mazatl n tiene una bonita plaza con restaurantes al aire libre. Sube y baja por las calles para apreciar los viejos edificios. El mercado tiene muchas cosas buenas, frutas y verduras.",,5,"Edmonton, Canadá",,ene de 2020
Vale la pena ver,"Sin necesidad de una excursión, tomamos el autobús local por 11 pesos cada uno y caminamos a nuestro propio ritmo.Tan bellas e interesantes tiendas, mercado, etc.",,5,"Edmonton, Canadá",,ene de 2020
La mejor parte de nuestro recorrido por el Viejo Mazatlán,"Este es un gran lugar para visitar. Este mercado es grande, con muchas áreas para diferentes tipos de mercancías. Debido al límite de tiempo, solo visitamos el área de recuerdos y el área de refrigerios. Ambos ofrecen muchas ofertas, pero me gusta más la zona de aperitivos, porque las tiendas de recuerdos son principalmente para turistas y las tiendas de aperitivos son principalmente para locales. Compramos varios artículos. Más tarde nos arrepentimos: ¿por qué no compramos más? Este es el mercado más barato en todo nuestro recorrido por México.",,4,"Fairbanks, AK",,dic de 2019
Plaza Macado en Navidad,"Tuve una maravillosa cena con amigos en Casa 46 sobre la plaza, excelentes vistas de los árboles bien iluminados y decorados. Luego caminó para mirar todos los artículos hechos a mano para la venta.",,5,,,ene de 2020
Imperdible de noche ,El viejo Mazatlán está muy cuidado y lleno de vida calles iluminadas que dan un toque mágico y romántico digno para pasear por largo rato hay varias zonas con cafés bares y restaurantes donde pasar buenos momentos ,,5,"Guadalajara, México",,nov de 2019
Vacaciones increíbles,"Es una de las mejores playas su clima super agradable, su gente muy amable, su comida riquísima sobre todo los mariscos realmente deliciosos, una helada cerveza pacífico y los souvenirs padrísimos, unos hermosos amaneceres y atardeceres, sin olvidar el maravilloso malecón y sus tradicionales paseos en pulmonias un inolvidable viaje que no te puedes perder con la música tradicional de banda y la visita a la casa de Pedro Infante, el faro, el acuario todo para saber y conocer una parte más de las hermosas playas de nuestro MEXICO un lugar muy recomendado para disfrutar, relajarse y conocer no por nada es conocida como la perla del pacífico... 😊",,5,,,jul de 2019
 espectacular remodelación,El centro histórico de viejo Mazatlán es una de los lugares donde tienes que venir cuando piensas en Mazatlán piezas en playa pero el centro histórico vale la pena,,5,"Ciudad de México, México",,jul de 2019
