Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
GRAN PASEO A LA PLAYA,"Hermosa playa limpia y segura, tratamos de caminar todas las mañanas. Está a unos 90 minutos desde el final de Riu.",,5,"Edmonton, Canadá",,feb de 2020
La que más me gusta,Es una playa muy grande con varios hoteles y condominios. El mar es mar abierto. Pero así como hay días de oleaje tranquilo también hay días de oleaje más fuerte. La playa se ha conservado muy limpia y todavía podemos ver de vez en cuando como regresan las tortuguitas de sus nidos al mar,,5,"Ciudad de México, México",,ene de 2020
¡Bonita playa!,"Esta playa es amplia y larga, ideal para caminar. No hay muchos vendedores, ni muchas personas. Muy agradable.",,5,"Edmonton, Canadá",,ene de 2020
Playa muy chula,"Las playas del norte son menos frecuentadas, pero eso las hace más bonitas. Las olas pueden ser más grandes, pero en algunos días, el viento puede empujar las olas y la marea hacia los lados y luego es un fastidio. Los surfistas cuelgan en el extremo norte que ofrece olas más grandes. La playa es larga y hace un agradable paseo. Bancos tradicionales de músicos aficionados (tuba, trompetas, clarinete, baterista y más, junto con una obra de teatro en beneficio de la población mexicana). Uno puede tomar un paseo en paracaídas remolcado por un bote aquí, así como otras playas. Hay algunos restaurantes a lo largo de la playa, aunque nunca probé ninguno. Partes de la playa tienen afloramientos rocosos. . . . mientras uno camina desde el norte y se acerca a los grandes hoteles en la playa.",,5,,,ene de 2020
La tranquilidad que pense no encontrar,Todo mundo me decia quierez descansar no vayas a Mazatlán la Tambora vendedores no te dejan en paz y la verdad camine variad veces hadta esta area q compartire con fotos y me encanto muy tranquila hermosa arena hasta conchitas recogi olas bellas muy cerca de mi hotel riu,,5,"Monterrey, México",,oct de 2019
Una playa linda...,cuidado con los desniveles en el mar... ahí fuí con la mujer de mi vida. Tristemente personas tiran basura...  hay tambos cerca de la playa repletos de basura. Lugar inolvidable!!! Volveré con mi mujercita a ese bello lugar.,,4,,,sept de 2019
Tranquila!,"Es una playa pequeña, de oleaje medio, es de las más tranquilas de Mazatlán. Hay varios restaurantes, pero también puede uno traer sus propias cosas. ",,4,"Ciudad de México, México",,sept de 2019
me dio pena y asco .. mucha basura,visitamos esa playa y estaba atascada de basura flotando en las olas del mar . no me gusto para nada ..,,1,"Monterrey, México",,ago de 2019
de lo mejor en playas,"es una de las mejores playas que tiene mazatlan, sin duda para ir con niños es especial, y para ve peces que adnan en los pies.",,4,,,sept de 2018
paseo,"Un lugar muy tranquilo y típico de la zona, agradable sin tantas personas vendiendo que luego hacen cansado la estadía, y uno no puede disfrutar muy recomendable",,5,"León, México",,may de 2019
Hermosa playa,"Verdaderamente la playa más hermosa de todo Mazatlán. Surf muy rudo a veces y muchas veces riptides. Los nadadores deben tener cuidado y no nadar muy lejos si hay letreros de Riptide, use el sentido común y nade cuando sea seguro. Vivo en esta playa parte del año y te aseguro que es encantador, lugares para merendar y comido masajistas en la playa. Preciosos condominios",,5,"San Petersburgo, FL",,may de 2019
Una experiencia para no perderse.,Encontré esto en el último día. Gran paseo en el camión rojo con música.Me divertí comprando cosas pequeñas.Comimos en Roys - comida y personal maravillosa!,,5,"Bloomington, MN",,mar de 2019
Un gran paseo con excelentes restaurantes.,Muchas veces caminando por la playa hasta Marina El Cid - alrededor de 4. 5 millas de nada más que arena y olas. ¡Cielo en la tierra!,,5,"Langley City, Canadá",,nov de 2018
Punta Cerritos al atardecer.,Ir más allá de la fila de restaurantes y bajar a la playa al final de Cerritos. No es la playa de Sr Leonso. Pero más allá de Roy y The Last Drop.,,4,"Forest Grove, Oregón",,abr de 2019
Gran playa,Me encanta pasear por esta playa. Hay mucho que ver y vidrio de mar para recoger. Mat muchas personas caminando cada día. Y gran café a looney frijolesCafetería,,5,Sherwood Park,,feb de 2019
Sucio,"Obviamente nadie limpia las zonas de playa muy a menudo. Basura, algas marinas, otras cosas que ensucian la playa",,2,"Denver, CO",,feb de 2019
Agradable paseo pero no muy buena natación,"Bonita playa para pasear, pero tienes que tener cuidado con las rocas si vas a nadar en esta zona. Hay mucha roca de lava que te dará una erupción en la carretera si buceas y golpeas.",,4,"Granbury, TX",,feb de 2019
Lugar alejado y Tranquilo ,"El lugar está muy bien ubicado y está a unos 20 minutos de la Zona Dorada lo cual lo hace accesible llegar a este lugar vale la pena para visitarlo 1 día, hay poca gente y disfrutas más estadía, hay un oxxo cerca, hay lugares de comida, y vendedores locales lo cual lo hace muy atractivo ",,5,,,nov de 2018
Un pedacito de cielo !! ,"Un lugar espectacular particularmente para surfear, pero aunque no lo hagas vale mucho la pena ya que es más abierto y casi no hay gente, si debes llevar hielera, sombrilla y cosas para poder establecerte en la playa ",,5,"Ciudad de México, México",,nov de 2018
Pequeña playa donde se puede pescar.,"A unos 15 minutos en auto de la Zona Esmeralda se encuentra una pequeña playa que cuenta con un área de restaurantes bien establecidos a lo largo de la calle y pequeños locales a la orilla de la playa. Nosotros fuimos en un día nublado y con lluvia por lo que prácticamente no había gente, sin embargo había basura y botellas vacías. Dado que fuimos con toda la actitud de divertirnos un rato no me molestó recoger la basura, pero sería bueno que si bien el municipio no se preocupa por la limpia sí lo hicieran los mismos comerciantes para que los paseantes sigan asistiendo.",,3,México,,sept de 2018
Ya no es lo mismo de Antes,"Hace dos años fui a esta misma playa , volvi hace dos semanas y estaba sucia, las lanchas de la pesca sobre la playa y la gente poco espacio tenia para ponerser al sol. Realmente me dio tristeza verla tan sucia , al final nos fuimos ya no nos gusto",,2,"Ciudad de México, México",,ago de 2018
Las mejores ,"Las playas de cerritos son las mejores, tranquilas, sin tanta gente, hermosas olas, cocos y muchas conchas. ",,5,"Mazatlán, México",,ago de 2018
una linda playa para visitar,es una de las emblemáticas playas de mazatlán lugar hermoso oleaje perfecto mazatlan es bello como sus playas conoce mazatlan,,5,"San Francisco del Rincón, México",,ago de 2017
"no apta  para playa,solo vista.","playa muy ajetrada por las olas, no apta para nadar o esparcirse,(pequeña) playa brujas contigua, peligrosa por remolinos cerca a las rocas..",,3,"Guadalajara, México",,may de 2018
Tranquilidad garantizada,Playa tranquila sin muchos vendedores! Si realmente quieres alejarte un poco del bullicio de las playas mas concurridas es la mejor opcion. Los hoteles cercanos tienen buenas opciones para comer.. recomendada!,,4,"Ciudad de México, México",,may de 2018
"Ah, a ser joven de nuevo","Hermosa playa. Surfers hermoso. Desde esta playa se puede ver millas cuando km. de costa Mazatlán. Si estrechas tu visión puede que pienses que esto es lo que se veía como hace cien años. Pero hoy ves altos hoteles, sombrillas, y jóvenes, de color marrón, baile, bronceados surfistas sobre hielo, riéndose de los surfistas tratando de jugar con las olas a la victoria. Tome su tiempo. Recuerdo.",,3,"Hubbard, Oregón",,mar de 2018
Buen surf,"una de las playas mejores para surfear , buen oleaje y unos atardeceres padrisimos , corrientes fuertes asi que tener cuidado al llevar invitados",,5,,,mar de 2018
Playa tranquila y sin bullicio,"Es un lugar tranquilo para estar, no es muy concurrida como algunas otras que he visitado, por lo que no hay muchos vendedores u oferta de lugares. Ideal para traer tus propias cosas y acomodarte a tu gusto sobre la costa.",,4,"Ciudad de México, México",,ene de 2018
Playa muy apacible,"Playa ideal para caminar por las tardes y descansar en el dia, poca gente sin vendedores ambulantes.",,4,"Cuatitlán Izcalli, México",,nov de 2017
"La gente es muy accesible y amable, encuentras de todo a buen precio.","Super recomendable, puedes estar en playa todo el día y ahí mismo te llevan de todo. La gente de la ciudad es muy amable. ",,4,,,jul de 2017
"En la mejor zona comercial de Mazatlán, un montón de tiendas, restaurantes, playa, vendedores","Estaba a unos 20 minutos a pie del Riu Emerald Bay y vimos que los autobuses no ir allí. Desde Riu Emerald Bay también se puede caminar por la playa a Playa Bruja y luego camine hacia la calle de bruja a Cerritos. Cafetería, bar de deportes, un montón de tiendas. Brujas (2 - 3 minutos a pie) también tiene algunas tiendas, como precios de selección no genial, pero mejor así que es muy fácil de hacer algunas comparaciones. También hay una playa. La Playa parece un poco más agitada y tiene mucho más gente, así que es parece un poco más agitada desde ese aspecto. Un montón de conchas rotas y vidrio y mierda de pájaros, así que asegúrate de que tienes sandalias o zapatos de la piscina. Compramos la mayoría de nuestros recuerdos de aquí y unos de Brujas. Compré una pequeña escultura de piedra de leones marinos que parece vidrio, mi esposa compró una bolsa de Mazatlán, compramos camisetas de colores cambiantes, etc. Hay mucho donde elegir.",,3,"Winnipeg, Canadá",,ene de 2017
"semi virgen, hermosa","Es una playa semivirgen, como era CanCun antes, no tiene el hermoso Azul de alla, pero nos topamos con peces grandes, y tuvimos la experiencia de que nos pasaran por los pies una mantaraya pequeña, fue espectacular. ",,5,"puebla, Mexico",,jul de 2017
Tranquilidad y belleza ,Perfecta opción para parejas y niños ya que la marea es baja. Es muy fácil llegar incluso hay transporte público que te cobra 10 pesos y lo puedes tomar en cualquier parte del malecón o zona dorada. ,,4,,,jul de 2017
buen lugar para descansar,"sin duda de las mejores playas de mexico, ideales para descansar y pasar un rato agradable con familia y amigos",,5,torreon coahuila,,sept de 2016
"Buen lugar para ir a nadar, pero el agua es fría en la unión MZT .- no tan cálido como el Caribe ir cuando hace calor afuera.",No vayas cuando es un día frío! Gente de ir aquí y ten cuidado con los ladrones caminando por tomar tus cosas cuando estás en el agua. Pero como en nosotros! Nadar smart!,,4,colorado springs,,oct de 2016
Excelente ,Si desean una opción rica para comer productos recién pescados esta es una magnífica opción. Pueden comer en los pequeños lugares cerca de la playa. Especialidad langosta con unas buenas cervezas. De verdad a 30 minutos del centro. Hay bus que los llevan. No dejen de ir,,4,"Mexico City, Distrito Federal, Mexico",,mar de 2017
Zona tranquila,"Nos gusta alojarnos en la zona de Playa Cerritos de vez en cuando sólo para escapar de la Zona Dorada. Este hermoso tramo de playa tiene muchos apartamentos y casas para alquilar con unos pocos hoteles espolvoreado por el camino. No hay muchos restaurantes en la zona, pero a un corto viaje en autobús puede llegar a la marina, la Zona Dorada o varias otras zonas para comer.",,5,"The Villages, FL",,feb de 2017
Buenos restaurantes,Tuve una experiencia gastronomica muy buena en esta playa ademas que luego de comer el andar caminado por la orilla del mar con una cerveza bien fria no tiene rival,,5,"León, México",,mar de 2016
Perfect beach!,"Este lugar es perfecto para los amantes de la playa, me encanto, mi hotel estaba frente a ella y en la tarde el paisaje es indescriptible...",,5,,,feb de 2017
Tranquila y hermosa,"Después de que están cansados de la agitación en la Zona Dorada (que es imprescindible), venga a Playa Cerritos. Algunos buenos restaurantes de playa, muy pocos vendedores ambulantes y el increíble caza shell!",,5,"Portland, Oregón",,ene de 2017
