Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Pensé que habría más,"Fuimos en familia el día de Navidad. Estuvo bien. Estaba execpting más de lo que nos dieron. La isla era hermosa. Estaba ocupado con los lugareños. No había suficientes sillas para todos. Tienes un viaje en el bote banana, solo hay 2 o 3 kayaks para usar. Éramos un grupo de 38 personas. Snorkeling, no hay mucho que ver. El almuerzo fue un almuerzo típico mexicano. ¡Nuestro guía fue increíble!",,3,"London, Canadá",,dic de 2021
Disfrutamos del kayak,"Esta excursión estuvo bien. Tomó mucho tiempo abordar el autobús desde el crucero Carnival, pero obtuvimos un buen recorrido mientras avanzábamos por la ciudad de Mazatlán. El barco en el que nos subimos era genial y pude comprar una funda impermeable antes de salir del hotel al que fuimos. Kayak fue genial. Es un kayak para dos personas. Me sentí muy seguro mientras hacíamos kayak porque había botes de seguridad. El almuerzo fue regular. La única queja que tengo es que si vienes de un crucero, no te dejan en el crucero. Te dejan en el centro comercial porque mucha gente quiere comprar drogas en la farmacia. Yo no quería y mucha gente tampoco, pero esta es su rutina, así que tienes que subirte a un carrito de golf y volver al barco. En general, estaba agradecido por la oportunidad de navegar en kayak en el océano.¡ASEGURE SU TELÉFONO EN EL BARCO! ! Dos personas perdieron sus teléfonos celulares en el océano porque no estaba asegurado. Te digo que hay una tiendita en la plaza donde esperas a subir a la lancha para ir al kayak, que vende las fundas impermeables para celular con la cuerda al cuello a $10.",,3,"Charlotte, Carolina del Norte",,dic de 2021
Falta de servicios turísticos ,"La isla es bonita, el problema es que no hay sanitarios. La atención del personal donde rentamos la lancha para que nos llevará excelente. (Hotel Royal)",,3,"Ciudad de México, México",,nov de 2021
Visita casi indispensable.,"El tour inicia desde el hotel, salen la lanchas en la playa, a media mañana y regresan con horario a convenir o hasta las 5 pm, como la isla está muy cerca de la zona dorada de Mazatlán y sale de la playa el traslado dura pocos minutos. El oleaje es calmado en la playa de la isla, rocas lisas y pequeñas esporádicamente en la arena y en el mar. Pueden rentar sillas con sombrillas (vale la pena los 250 pesos). Ahí venden pescado o mariscos que preparan al momento. Es muy relajante estar en la playa, viendo de frente la playa de Mazatlán y viendo esporádicamente que saltan cardumen de peces (quizás porque huyen de otros peces más grandes). Hay actividades acuáticas opcionales con costo adicional. Un paseo casi obligado al visitar Mazatlán.",,5,"Monterrey, México",,sept de 2021
Sensation Catamarán nos la pasamos increíble,"Nosotros tomamos un tour en Marina MazatlánTodo incluído, anclamos en isla VenadosNos ofrecieron actividades acuáticas Barra libre nuestras cervezas bien heladasY dj en vivoFue una mega experiencia Recomiendo Sensation Catamarán Nos la pasamos increíble",,5,,,jun de 2021
Vacaciones en Familia,"Para contratar el tour a la isla los venados fuimos a un costado del Holiday Inn donde allí nos ofrecieron el tour lalito el cual nos cobró 450 por persona ida y vuelta con actividades y comida tambien nos ofrecían ida y vuelta por 150 pesos sin actividades y sin comida que yo creo uviera estado mejor porque solo havia un restaurante con pésimo servicio desde que llegamos pedimos cerveza y 1 hora más tarde la trajieron y la comida tardaron lo doble y todavía les faltó un plato lo cual tardó todavia más tiempo en entregarnos, yo recomendaría pagar solo transporte y llevar su propia comida ya que unos tostitos cuestan 30 pesos ,el agua del mar estaba fria y bien ventoso tuvimos frío todo el tiempo",,1,"Reynosa, México",,mar de 2021
viaje en catamaran,"no sólo mazatlan kayak megalodon son los unicos proveedores de servicio de traslado. nos acercamos a donde ellos se encontraban ubicados y me abordaron otros proveedores, donde el costo del servicio para 4 personas fue menor al de megalodon en un 50%. ",,5,,,ago de 2020
Bonito lugar pero sin el servicio que uno requiere,Una playa que aún le falta mucha infraestructura y mercadería para ser una buena opción. No se cuenta con nada para disfruta y el equipo que te rentan es muy viejo y la gente que visita deje todo sucio,,2,"Monterrey, México",,feb de 2020
Bonito,"La isla hermosísima, para estar con tu pareja, amigos o familia, prácticamente una alberca gigante, muy limpia, por el tiempo no subimos al cerro,lo malo el traslado muy caro para el recorrido, pero tal vez es por eso que no se llena tanto, y quiénes nos llevaron nos dijeron que máximo podrían ir por nosotros a las 3 PM y pierdes mucho tiempo de la visita por está cuestion, recomiendo llegar lo más temprano posible para disfrutar todo el día en la isla, saludos.",,3,"Ciudad de México, México",,feb de 2020
¡Cielo en la tierra!,"¡Cada aspecto de este viaje fue increíble! Preciosas vistas camino a la isla, bebidas y música. Lo que hace que esta sea una gran excursión es que cuando llegas a la isla puedes hacer snorkel, kayak, dar un paseo en banana, relajarte en la playa, jugar al voleibol, salir a caminar o lo que quieras y básicamente puedes hacer tu propio día. También incluye bebidas y un buen almuerzo. Fuimos a dar un paseo en bote banana y buceamos, lo que fue genial, aguas poco profundas y claras para que puedas ver muchos peces. En general, un viaje perfecto y definitivamente volvería otra vez",,5,"Cumberland, Canadá",,ene de 2020
hermosa ilsa venados,"esta hermosa la isla venados, recomendable acudir temprano y disfrutar mas tiempo toda la isla, tiene gran vista muy limpio.",,5,"Monterrey, México",,feb de 2019
Isla de los ciervos,"¡Haz el viaje en kyak, no te arrepentirás! caminata moderada a la cima de la isla. Use zapatos no sandles. El esnórquel está bien, pero no muy claro.",,4,,,dic de 2019
¡Que vista!,"¡Lo vimos desde nuestro balcón en el piso 14 en El Cid O Moro! ¡Que vista! En nuestro Sun Set Tour, ¡realmente vimos la Isla Deer! Pero, no hay ciervos!Pero",,5,"Cameron Park, CA",,nov de 2019
Mazatlán playa isla venados,"Hermoso lugar, mar tranquilo sin tanto oleaje, muy seguroHay lugares para que puedas comer Las lanchas muy segurasGente muy amable Lugar tranquilo para disfrutar con la familia",,5,"Chihuahua, México",,oct de 2019
Deer Island - un buen viaje,"Decidimos, después de ir a Mazatlán durante años y años, hacer un recorrido por Deer Island.Mi impresión del viaje puede no ser algo sobre lo que escribir. Salimos alrededor de las 10:00 y entendí que regresaríamos - saliendo de la isla - alrededor de las 2:00 pm.Estaba equivocado.Comenzamos con un breve recorrido por la bahía y luego nos dirigimos a Deer Island. El viaje fue agradable y se sirvieron bebidas. Llegamos a la isla y procedí a mirar alrededor. Había varias personas en la playa. Comencé una conversación con una señora de Estonia. Ella y sus hijos tomaron un bote desde Mazatlán, le costó $ 12. 00 US y sus hijos viajaron gratis. Pensé que era una oferta bastante buena ya que nuestro recorrido se facturó a $ 65 dólares, que incluía el almuerzo.El almuerzo no era nada del otro mundo. La fruta era excelente, y esa fue la mejor parte del almuerzo. No valía la pena escribir sobre el resto.Entonces, después del almuerzo, pensé en visitar la playa, etc. Pensé que tenía mucho tiempo para explorar, así que bajé hasta el final de la playa. Bueno, casi me perdí el bote. Alrededor de la 1:30, las personas en el recorrido fueron detenidas y regresaron al bote. Como estaba en la playa, alguien tuvo que ir detrás de mí para traerme de regreso.En mi opinión, guarde sus $ 65, omita el recorrido, y solo haga que uno de los barcos lo lleve a la isla con su propio almuerzo.",,2,Edmonton,,oct de 2019
Isla de los ciervos,Descubrimos que el agua estaba muy nublada por la arena y no podía bucear con visibilidad. Realmente no hay nada más que hacer que nadar y uno puede hacerlo en su propio resort. También había una fuerte corriente que dificultaba caminar en el agua.,,2,Port Orchard,,oct de 2019
Relax,"Ideal para relajarse y meterse al marCruzamos a la isla por medio de unas lanchas que nos proporcionaron una cubeta y sombrilla para estar en la isla.En la isla rentan sillas, sombrillas y venden cocos.",,5,"Ciudad de México, México",,may de 2019
Alquile un yate y coome a esta isla,El yate es de aproximadamente $ 400 solo por 6 horas y vale la pena si vas con amigos y compartes el costo. Esto está más allá de las palabras,,5,"Cardiff, UK",,mar de 2019
El snorkeling no es tan bueno,"Tomamos una panga a través del agua desde la playa de Mazatlán hasta Deer Island por una o dos horas de snorkeling. El agua era agradable pero completamente turbia. La única ventaja era que con las aguas poco profundas cerca de las rocas, los peces eran relativamente fáciles de ver. No es un destino de snorkel, pero estuvo bien para una visita corta.",,2,San Diego,,abr de 2019
Un dia muy agradable,"Mi esposo y yo tomamos un pequeño bote desde el continente por $ 200. Vuelven los pesos. Alquilamos una palapa y 4 sillas por poco dinero (no recuerdo cuánto, tal vez $ 100. Pesos. Alquile un kayak para 2 personas por $ 250. Pesos por 3 horas. La playa tuvo una caída abrupta pero no olas, muy agradable para nadar. En general, un buen descanso de las olas. Traiga su propia comida y bebidas.",,4,Saskatoon,,abr de 2019
Día de diversión en la playa pero ...,"Realmente nos gustó esta pequeña isla, el agua es cristalina, pero me hubiera gustado haber tomado nuestra propia nevera con bocadillos, teníamos la impresión de que había una especie de tienda o algo así, pero era un tipo en una ""choza"" con Cocos, cerveza y ceviche. Si tienes hijos, querrás más que eso. ¡Toma mucho bloqueador solar, agua, toallas y definitivamente necesitas alquilar una sombrilla! Creo que el lugar más seguro para los niños está en el lado izquierdo de la isla, frente a la choza.",,5,"Houston, TX",,abr de 2019
Bueno,"En el camino hacia la isla de los venados, se pasa por un islote donde puedes observar muy cerca a los lobos marinos, se puede llegar a la isla nadando y se presta el mar para smorquel",,4,"Ciudad de México, México",,dic de 2018
Buen lugar para disfrutar con amigos,"En esta ocasión acudimos un grupo de 15 personas, cruzamos a la isla por medio de unas lanchas la cual se llama Mazatlan Patomar el costo fue menor a $200 por persona, recomiendo mucho llegar entre 8-9 am con lo que gustes consumir tanto en bebidas como alimentos, Patomar incluyó el Snorkel, Kayak y camara Go pro, las fotografías la suben días después a su página, si te gusta la aventura te recomiendo subir la isla. todo con su debida precaución y sin estar bajo influjo de alcohol y siempre acompañado de minimo 2 personas más, la vista hacia la Zona Dorada es excelente, el mar es mucho más tranquilo en esa zona, lo recomiendo bastante.",,5,"Monterrey, México",,feb de 2019
¡Hermoso!,"La playa no es la más hermosa, las playas del continente son mejores. La caminata hacia la vista fue hermosa y muy divertida, un poco en la última sección, asegúrese de tener un buen calzado. Después de practicar el esnórquel, vi muchos peces de diferentes tamaños, una raya y una posible anguila. La visibilidad no fue la mejor, pero aún así fue muy agradable. Tomamos un catamarán por 200 pesos cada uno que salía de las villas reales.",,5,"Abbotsford, Canadá",,ene de 2019
MARAVILLOSA,"Es de los lugares que debes visitar, la  playa super limpia  incluso parece alberca, el oleaje es muy tenue, puedes esnorquelear,  nadar sin problema y  el silencio es maravilloso  nadie te molesta.... la lanchataxi te cobra $200 por persona para cruzar y  tu les llamas cuando quieras que regresen por ti... esta excelelente... eso si,  no olvides llevar tus bebidas y alimento pues no hay nada que te vendan",,5,"Culiacán, México",,nov de 2018
Día de diversión bajo el sol!,"Mientras visitábamos Mazatlán en octubre, queríamos probar una nueva aventura. Deer Island fue un día divertido donde nadamos, nadamos y exploramos la playa. Los baños eran bonitos y la playa era hermosa!",,5,"Whitefish, MT",,oct de 2018
enfrente de la zona dorada,"Zona ecológica puedes visitarla pagado para que te crucen y mojarte un poco los pies para desembarcar, recomiendo llevar para disfrutar en el lugar pero recogiendo y limpiando todo para cuidar el lugar, para nadar un lugar tranquilo",,4,"cuernavaca, Mexico",,sept de 2018
Increíble experiencia visitar isla venados en el Sensation Catamaran,"No te lo puedes perder, catamarán nuevo, impecable , baños limpios, tuvimos una atención desmedida, DJ en vivo, cervezas de lata, piñas coladas nuestro barman particular y ceviche, nos proporcionaron kajak y snorkel, un maravilloso tour, lo tomamos en marina Mazatlán por solamente 600 pesos vale la pena",,5,"Cabo San Lucas, México",,sept de 2018
tranquilo,"esta isla esta para descansar porque es casi privada ,, aunque para mi gusto sumamente austera  buena idea seria implemtar ",,4,"Monterrey, México",,ago de 2018
Pésimas instalaciones.,"El lugar es agradable y el agua clara pero no hay nada de servicios ni mucho menos amenidades. No estoy exagerando, no hay baño ni agua dulce. Te rentan muy caro las mesas y los toldos. Pagamos 950 pesos por un toldo donde pusieron  2 mesas y como 20 sillas. Solo hay 2 puestos que venden comida que preparan en condiciones muy deplorables. Si se animan pueden tomar en la playa del Holliday Inn la lancha que te lleva y recoge de vuelta, dependiendo del número de personas es el cobro, va de 170 para arriba. Es mejor que lleves tus tentempies y bebidas, sin olvidar bloqueadores.",,2,"Saltillo, México",,ago de 2018
La mejor playa en Mazatlan,"Toma una lancha en el Hotel Holiday inn y lánzate a la isla de los venados.El costo es de 200 por persona ida y vuelta.En la isla no hay servicios, salvo una pequeña palapa que vende pecados, aguas, cocos y cervezas.La playa es excepcional, la tranquilidad de el lugar lo es igual.Recomiendo ir lo mas temprano que puedas para que disfrutes la grandiosidad de el lugar prácticamente solo para ti, ya que como a las 13 hrs llega un paquete de viajeros ymuchas mas lanchas. nosotros alquilamos un velero como a las 10:00 y le pedimos fuera por nosotros a las 13:00 y estuvo perfecto, cuando regresábamos, empezaba a llegar la gente a la isla.",,5,"Ciudad de México, México",,may de 2018
To,"Tomé un tour en el catamarán Sensation a las 10 de la mañana, en marina Mazatlán, y nos la pasamos fabuloso, barra libre, ceviche y nos proporcionaron snorkel y kayak, lo recomiendo mi mejor experiencia en Mazatlán",,5,"Cabo San Lucas, México",,may de 2018
La isla del medio,"Es algo que uno no puede dejar pasar al venir a Mazatlan, fuimos en el catamarán sensation y no pudimos ir en mejor tour.",,5,"Mazatlán, México",,abr de 2018
Otra alternativa diferente a isla de la piedra,"En mi 3er visita a Mazatlan quería visitar una playa diferente ya que el tour mas vendido es el de la isla de piedra el cual ya había hecho las 2 ocasiones anteriores así que nos decidimos por Isla los venados y la verdad nos gustó mucho, el color del agua azul y con oleaje bastante tranquilo. Para llegar a ella solo dirígete a al hotel holiday inn y de ahí salen lanchas o veleros que te cobran entre 150 o 200 por persona por llevarte y traerte y puedes llevar tu hielera con cervezas y alimentos y pasar alla un buen rato, también los mismos que te llevan en lancha te pueden rentar sombrillas para el sol.",,5,,,nov de 2017
Preciosa vista del malecón,"Es una isla pequeña y muy tranquila, con una inigualable vista hacia el malecón , zona dorada y sus alrededores ",,5,"Monterrey, México",,feb de 2018
Trimaran sevaluk,Muy buen paseo por la bahia exelente embarcación cuenta  con kayaks abordo y equipos de esnorkel muy limpio todo. puedes disfrutar de la tranquilidad que te da el mar con un paseo con velas restaurador de vida lejos del estres y lo cotidiano las focas y los delfines que te hacen que tu dia sea uno de los mejores. ,,5,,,jul de 2017
Un rinconcito precioso de Mazatlan,"Me encanto!! La isla esta súper pequeña , no hay nada alrededor pero eso también la vuelve única, te desconectas por un momento de todo y puedes apreciar la belleza del agua, perfecto para los niños porque no hay olas ",,5,"Tijuana, México",,ago de 2017
Me encantó!!!,"Las aguas son cristalinas y muy calmadas, son perfectas para nadar, recomiendo llevar sombrilla, agua y comida.  ",,5,,,ago de 2017
Excelente lugar ," Ideal para descansar, nadar, hacer kayak, pasar un excelente rato en familia, pareja y amigos. No hay olas y el agua de distintos tonos da una imagen muy buena al paisaje. ",,4,"León, México",,ago de 2017
