Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
lee esto antes de ir al ''acuario'' de cancun.,"sinceramente quede decepcionado, cancun es muy lindo, cancun es de los mejores centros vacacionales de mexico y tener un acuario tan FEO, no es justo. Lo único bueno por el precio es el show de delfines (eso es con el pago del acuario y show) nada mas, sinceramente no lo recomiendo.",Familia,2,Jordi S,18 de marzo de 2025,mar de 2025
Aquário en centro comercial La Isla Cancún zona hotelera,"Variedad de especies de peces , delfines en vivo, rayas, ajolotes ,tortugas  y tiburones es lo que podrás encontrar Es más para ir con pequeños y se diviertan , la entrada fue de 20 dólares , creo que está bien pagado pero no volvería ir , es como que vas para conocer y ya .Está dentro de un centro comercial llamado La Isla muy lindo lugar !!! La música del espectáculo es demasiado fuerte así que si tienes un niño que autismo llevar audífonos ya que podría ponerlo nervioso ese volumen.",Amigos,4,"Lima, Perú",16 de marzo de 2025,mar de 2025
Excursion sin presupuesto!!!,"Wow! ¡Simplemente increíble! Mi marido y yo visitamos Marzo 2025 ¡Solo cuesta unos 16 USD cada uno! ¡Una gran experiencia para un presupuesto! Vimos a los delfines interactuar y montar pequeños espectáculos! ¡Nadando y saltando en sincronía! ¡Mi marido nunca estuvo cerca de los delfines y estaba completamente sorprendido de su talento! Luego comimos en el restaurante en el lugar con vistas a las piscinas de delfines! La comida fue el mejor tacos de pollo que hemos probado! Y las margaritas de mango y las coronas eran fantásticas y refrescantes! Nuestro servidor era genial! No recuerdo su nombre... ¡toda la experiencia es imprescindible! ¡Si puedes permitirte nadar con ellos al menos ve a ver los espectáculos! ¡Los vimos paseando un gran lobo marino por el paseo del gato! ¡Qué guay! Y vemos todos los acuarios, peces diferentes! ¡El pescado con las manos era increíble! ¡La salamandra no recuerda el nombre de la especie! La zona exterior del acuario es impresionante también, con un montón de compras sin problemas y algunas tiendas de alta gama! Gucci y cocodrilos. Me encantó esta experiencia",Pareja,5,"Fredericton, Canadá",6 de marzo de 2025,mar de 2025
Aquarium,"Delfines y axolotl donde increíble para ver. Pequeño pero increíble acuario. Mi familia realmente lo disfrutó, y no podemos ver que donde vivimos",Familia,4,Kim D,4 de marzo de 2025,feb de 2025
Gran experiencia. Fotos caras. Debo hacerlo.,"Pagamos por el paquete premium. Creo que fue $ 40 extra por persona. Recomiendo encarecidamente este paquete. Teníamos un solo instructor y delfín dedicados a nosotros dos. Mucha interacción con nuestra delfina, Kiara (insegura de la ortografía), que hizo nuestra experiencia. Los paquetes más baratos parecían llenos, 10 personas por delfín. Nuestro paquete también incluía el empuje del pie con dos delfines y el trekking del acuario submarino. Definitivamente aprovechan de subir los precios de las fotos para la experiencia única como se mencionó en otras reseñas. Muy buena calidad de imagen. Si bien es bueno apoyar las instalaciones creo que los precios de las fotos eran excesivos. Aparte de eso tuvimos un gran viaje y el personal era muy educado.",Pareja,5,Oregón,15 de febrero de 2025,feb de 2025
Experiencia arruinada por estafa fotográfica,"Qué pena que hayamos dejado el acuario totalmente destripado. Reservamos la experiencia premium de delfines y caminata submarina, y disfrutamos de las actividades proporcionadas. Todo lo que necesitábamos era una foto de la experiencia que nos ayudara a recordar el viaje, pero Dios mío... $275 US por las fotos es absurdo. No terminamos comprando las fotos por principio, y ahora no tenemos una sola foto para recordar una experiencia bastante rara. He leído las críticas y respuestas del acuario afirmando que las fotos son un precio similar a otras experiencias en la zona, pero vamos chicos, estás estafando a la gente arruinando lo que debería ser una pequeña experiencia genial. Esto ha cambiado toda nuestra experiencia de grande a pobre. A la gente no le importa pagar una prima por las actividades turísticas, pero no reaccionan bien al ser estafados.",Familia,2,Phil H,16 de enero de 2025,ene de 2025
Buena experiencia pero fotografía sobrepreciosa,"Tomamos el paquete Ride que incluía 30 minutos para nuestra familia compartido con otras 6 personas. En este tiempo pudimos tocar con salpicaduras y jugar con el delfín. Esto también está incluido en el paquete básico Splash. Además de esto el paquete Ride también incluye un paseo con el delfín. Te aferras a la aleta dorsal y ella nada a través del agua. Todas estas actividades son factibles incluso si no sabes nadar, ya que proporcionan chalecos salvavidas. Sin embargo, mi marido y yo dimos nuestros paseos a nuestros hijos para que pudieran hacer un viaje extra cada uno. La decepción fue que la fotografía no estaba permitida. La única manera de capturar tus recuerdos es comprando las fotografías de la tienda después de la experiencia. Esto costó 250 dólares para 4 de nosotros. La falta de transparencia en este costo fue muy decepcionante, aunque los organizadores afirman que el costo es comparable a otras actividades de este tipo. Otra cosa en retrospectiva era que no había ningún hecho compartido que sucedió. Uno esperaría que con los niños compartieran más detalles y datos divertidos",Familia,3,"Portland, Oregón",1 de diciembre de 2024,dic de 2024
Estafar en imágenes,"Estafa completa en imágenes. Mientras que la experiencia es agradable. Cotizan $ 250 - $ 294 para fotos. Si vas con una familia y como no puedes tomar tus propias fotos, saben que te tienen. No lo descontarán. Así que técnicamente usted 2 - 3 veces el precio del boleto de entrada.",Familia,3,1 aporte,30 de noviembre de 2024,dic de 2024
Acuario bueno,"Precioso acuario en el centro comercial. Puede caminar alrededor de una hora, pero tiene una buena zona de contacto para tocar las rayas y estrellas de mar buena zona de observación para observar los delfines con la oportunidad de nadar con los delfines a un costo adicional. La comida es buena en el restaurante.",Familia,4,"Bristol, UK",24 de noviembre de 2024,nov de 2024
"Un poco corto, pero vale la pena para los delfines (y morsas)","Consigue 4 debido a los delfines, de lo contrario fue un poco decepcionante. Es un pequeño acuario. Esperaba que se pareciera más al Sealife Centre del Reino Unido, pero sería una experiencia muy corta si no fuera por el elemento de los delfines. El espectáculo con los delfines, con la gente nadando con ellos (gente que paga extra) es bastante entretenido, y el personal también sacó una morsa para caminar detrás de nosotros - miramos alrededor y allí estaba en un momento, así que eso fue divertido! Almorzamos en el restaurante y continuamos, y nos dimos cuenta de que era básicamente todo después de eso, solo unos tanques más y es el final. Pero vale la pena, si necesitas algo con lo que llenar una tarde. A las familias con niños les encantará. Los animales parecían bien cuidados y felices, como puedo decir. El personal parecía amable y atento.",Pareja,4,JohnR,22 de noviembre de 2024,nov de 2024
Ian y Carlos los mejores anfitriones gracias,Es una experiencia increíble para familia el lugar muy interactivo y educativo la experiencia con nado con delfines hermosa sobretodo las atenciones y servicio en todo momento de Ian y Carlos de foto y video que realizaron un buen trabajo. También a GO MAJESTIC por esta recomendación,Familia,5,Veudy Alexander G,12 de noviembre de 2024,nov de 2024
Aquadivertido,"Experiencia bonita e informativa, había tenido malos comentarios al respecto pero aún así quise ir a verlo. Fui con mi familia, a todos nos gustó, además por el precio a locales, está muy bien.",Familia,4,"Cancún, México",6 de noviembre de 2024,nov de 2024
Gran manera de pasar una hora de lluvia o 2!,"¡Lindo acuario que permite a los niños pequeños correr en su mayoría en interiores / cubiertos durante una hora más o menos! Lo hicimos en una mañana lluviosa después del desayuno. Pudimos ver a otras personas interactuar con los delfines con el precio de la entrada general. ¡Vale $15 USD para cambiarlo por una pequeña parte del día! También cabe añadir que nos alojamos en el Westin al otro lado de la calle, así que fue solo un paseo rápido.",Familia,4,Jessica P,18 de octubre de 2024,oct de 2024
Este comentario va especialmente para el joven Edimir sosa Cervantes.. nunca cambies,"Todo es hermoso sobre todo la gente que trabaja en ese lugar muy agradables ,,🤍Sin duda lo volvería a visitar Gracias a un joven que trabaja en ese lugar pode encontrar algo personal y el me lo busco y me lo regreso",Pareja,4,"Ciudad de México, México",6 de septiembre de 2024,sept de 2024
¡Los delfines eran agradables!,"Era el cumpleaños de mis maridos, y a él le encantan los delfines, así que había reservado el paseo de los delfines y chapotear con paquete de trekking acuario para mi familia de 5. Primero no nos dieron nuestros trajes de neopreno, pero luego les dije que dice en el correo electrónico que incluyeron con la caminata, así que luego nos dieron. Hicimos la interacción de delfines primero, que fue una buena experiencia, sin embargo me dio pena por los delfines, preguntándome si deben estar cansándose de hacer las mismas cosas una y otra vez al día, especialmente posando para fotos! Luego hicimos la excursión al acuario, que no recomendaría. Se perdió demasiado tiempo haciendo fotos por los 2 buzos en lugar de dejarnos disfrutar de los peces. Este tanque es muy pequeño y es mejor disfrutar de los peces desde fuera. Ahora, las fotos se nos mostraron al final, que sin duda fueron muy agradables, pero nos citaron $ 250! Ahora, en broma preguntamos si obtendríamos más descuento, pero el fotógrafo se volvió grosero con nosotros, él era como si hubieras pagado por la experiencia, ¿verdad? ¡Entonces por qué no puedes pagar por las fotos! ¡Y estábamos como exactamente! ¡Pagamos más de $ 550 por la experiencia y ahora quieres que perdonemos $ 250! ¡Su comportamiento nos aplazó si no habríamos considerado comprar las fotos! de todos modos creo que la forma ética de ofrecer fotos sería decirnos antes de que empiecen a hacer clic que este sería el cargo , por lo que podemos optar por él u optar por no. eso no sólo ahorraría nuestro tiempo sino también , minimizar el estrés a los delfines. o deberían hacer paquetes establecidos.",Familia,4,"Leicester, UK",31 de agosto de 2024,jul de 2024
Actuación con los delfines,Es bastante pequeño pero su atractivo principal son los delfines y sus actuaciones. Creo que es algo que hay que visitar aunque el precio es bastante elevado comparando con otros Aquarius que hemos visitado,Familia,4,"Arizkun, España",19 de agosto de 2024,ago de 2024
Robo en Acuario de Cancun,No te pueden cobrar 2 entradas al nado con delfines 280 dolares y 10 fotos de mala calidad 290 dólares. Son unos delincuentes.,Solitario,1,"San Martín de los Andes, Argentina",27 de julio de 2024,jul de 2024
Sé consciente de ser estafado por las fotos,"La experiencia es buena, pero ten en cuenta las fotos caras. No te permiten usar tu teléfono para capturar momentos de interacciones con los delfines y los fotógrafos vienen a tomar fotos sin revelar ningún precio. Resultó ser al menos $ 200 si quieres fotos para llevar a casa. Creo que eso es injusto y no transparente. Creo que debería comunicarse previamente. Haría esto en el parque Xcaret para al menos poder tomar fotos o se incluirán en el paquete de fotos.",Familia,3,"Starkville, MS",18 de julio de 2024,jul de 2024
Hermosa,"Hermoso lugar! Hice el trekking submarino y la experiencia de los delfines! Tenía miedo al principio, pero el personal era paciente y amable y me divertí mucho!",Solitario,5,Kelsey T,21 de junio de 2024,may de 2024
Interacción con delfines en el Acuario La Isla Mall,"3 adultos y 3 niños de 4 a 11 años hicieron la experiencia con los delfines y se lo pasaron de maravilla. Todo el personal y los entrenadores fueron fantásticos, al igual que el personal en línea cuando tuvimos que cambiar las reservas. Gran respeto mostrado por todos los animales. Toneladas de excelente información. Unos 45 minutos en la piscina con los delfines. Instalaciones y equipos muy limpios. Bien vale la pena el costo y un 30 % de descuento si reserva en línea. Acuario pequeño pero bonito. El espectáculo nocturno es genial. Recomendable altamente.",Familia,5,Chuck B,20 de junio de 2024,jun de 2024
Formidable experiencia.,"Una experiencia formidable. Mi hijo de 4 años es fanático del mundo marino. Aprovechamos no solamente que observara los pescados en las peceras y tocara a las mantarrayas, si no también la experiencia con delfines; por su edad, solamente nos recomendaron que lo tocara y lo disfrutamos al máximo.Gracias a Óscar por ser un excelente instructor y amigo de los delfines y por su atención y recomendaciones.",Familia,5,"Mérida, México",10 de junio de 2024,jun de 2024
Una parada obligatoria,"Fue toda una experiencia, sin duda.El show de los delfines, ver a las medusas, nadar con los peces fueron de las cosas que más me gustaron de mi visita.",Pareja,5,Camilo A,7 de junio de 2024,jun de 2024
Muy buena experiencia pero...,"Fui con mi familia y somos locales, al mencionarlo se nos ofreció el precio preferencial, queríamos la entrada con el show de delfines, pero el siguiente era hasta las 7 de la tarde. HACEN FALTA ESPECIES!!!! recuerdo que años anteriores había diferentes tiburones y en el principal se encontraba un buzo hablando con las personas, eso fue un golpe de nostalgia y tristeza. Algo en lo que me gustaría que mejorarán es en la información que brinde el staff sobre las especies y más en las de interacción y no es por falta de personal porque en la entrada había 4 empleados sin hacer nada y solo riéndose. Otro punto que no me agradó en lo absoluto fue el baño, tenía un olor DE-TES-TA-BLE olía como a caño cosa que no tiene en lo demás del lugar.",Familia,4,Vale B,7 de junio de 2024,may de 2024
Interactivo con delfines muy bueno,Excelente paseo... Faltaría un poco mas de explicación sobre los delfines antes de hacer la actividad interactiva... El acuario es pequeño...Los pack de fotos y la tienda de regalos a un precio muy elevado... Sale mas caro el paquete de fotos que la entrada interactiva con los delfines,Familia,5,"Cafayate, Argentina",6 de junio de 2024,may de 2024
¡Una experiencia costosa pero increíble!,"¡Nadar con los delfines fue una experiencia inolvidable! Estar de cerca y en persona con estas majestuosas criaturas fue realmente mágico. La oportunidad de besarlos fue lo más destacado, creando recuerdos preciados. Se lo recomiendo a cualquiera que busque una aventura única. Sin embargo, es importante tener en cuenta que no permiten fotografías personales, optando en su lugar por un servicio profesional. Los paquetes de fotos son caros, 50 $ por 1 foto y 150 $ por todas. Intentó negociar, pero al final no bajó de 100 $.",Pareja,4,Camden U,8 de mayo de 2024,may de 2024
Un pequeño y agradable evento paralelo mientras camina por La Isla.,Paré aquí mientras paseaba por La Isla. Hice la entrada general por ~ $ 17 USD y tuvo una buena relación calidad-precio. Súper limpio y bien mantenido por dentro con paneles electrónicos informativos en todas partes. Bonita pasarela/puente donde puedes observar a los entrenadores con delfines y ver a las personas que pagaron $$$$ para meterse en el agua con ellos.,Pareja,3,danaere,5 de mayo de 2024,may de 2024
Excelente experiencia,"La interacción con los delfines estuvo increíble, mi peque y yo lo disfrutamos mucho. La entrenadora muy atenta y profesional, en general todos los que laboran ahí, atentos y respetuosos. Hay que ir con tiempo para darte un regaderazo antes de ingresar, puedes llevar tu ropa de cambio, ya que te dan acceso a in locker y también a las regaderas. Lo único que no vi conveniente es que el paquete fotográfico (desde el más económico, casi 2 milpesos), cueste lo mismo o más que la propia experiencia, de ahí en fuera todo excelente!",Familia,5,Bere T,15 de abril de 2024,abr de 2024
Interesante si estás en el centro comercial.,"Es un acuario de centro comercial. Es bastante pequeño a pesar de tener delfines. Sin embargo, me gustaron los ajolotes. Tiene un par de tanques de contacto, algunos peces tropicales y un tanque grande con algunos peces fugu geniales. También puede estar bastante concurrido.",Pareja,3,"Juneau, AK",27 de marzo de 2024,mar de 2024
Experiencia divertida en La Isla,"Como lo indica el título, si estás en La Isla, también puedes echarle un vistazo. Hay una gran diferencia de precios entre los diferentes ""niveles"" de su experiencia, pensamos que nadar con delfines era demasiado caro, así que no nos molestamos. Sin embargo, la tarifa de entrada estándar que optamos por caminar y pasar tiempo con las rayas y las tortugas marinas fue bastante divertida. Si estás con niños pequeños, definitivamente vale la pena.",Familia,4,"Buenos Aires, Argentina",27 de marzo de 2024,mar de 2024
Genial para niños,"Los delfines son su principal atractivo. Es decente. También hay una piscina de mantarrayas donde puedes acariciarlas.En general, vale la pena si tienes niños a los que necesitas entretener.",Familia,4,"Toronto, Canadá",11 de febrero de 2024,feb de 2024
No pierdas tu tiempo,"Leímos que sería una parada estupenda para una familia con niños pequeños (tenemos un niño de 2 años). Fue la mayor pérdida de dinero. No hay nada interactivo más que un tanque de rayas y un tanque de estrellas de mar. El acuario tiene como 20 peceras adentro y eso es todo. Si no compras los extras (encuentros con delfines, fotografía de leones marinos, etc.), el recorrido cuesta literalmente entre 15 y 20 minutos por $ 30 USD por persona.",Familia,1,Nathalie M,10 de febrero de 2024,feb de 2024
¡Pescado limpio!,"El acuario en sí estaba parcialmente en renovación: no se observaron peces en el acuario más grande.Disfrutamos la oportunidad de acariciar las rayas, tocar las estrellas de mar y ver la parte inferior de algunos tiburones nodriza.En general, es un poco caro para lo que es, pero es probable que se vendan cupones en la plaza general para reducir costos.¡Una actividad divertida para hacer si tienes un pequeño al que le encanta todo lo relacionado con el océano!",Familia,4,Jle,9 de febrero de 2024,feb de 2024
Visita rápida.,"Me encantó el lugar. Es pequeño pero cumple con lo necesario. El acuario muy bonito. Y la experiencia con delfines está al top. Todos muy amables, pendientes de que recibas la experiencia que solicitas, me encantó que dan toallas, lockers y hay agua caliente para la ducha después de bañarse.  La actividad es un ahora y el lugar está en el centro de la zona hotelera por lo que es de fácil acceso y todo dura unas 2 horas y media. Eso me encantó porque se pueden hacer cosas el resto del dia.",Solitario,5,"Cancún, México",3 de febrero de 2024,feb de 2024
Bonito pero muy caro,Realmente muy caro para lo que es. Haces el recorrido en unos minutos.Es especialmente interesante para aquellos que quieran nadar o acariciar delfines.Estábamos con 2 niños. No estábamos interesados en la actividad con los delfines.,Familia,4,St Martin,7 de enero de 2024,ene de 2024
FOTOGRAFÍAS MUY CARAS,"Todo estuvo bien, a excepción del costo de FOTOS exageradamente costoso, poder interactuar con las Estrella de mar, las mantarayas y ver peces fue muy bueno. El acuario es pequeño, pero vale la pena",Familia,4,"Ciudad de México, México",3 de enero de 2024,dic de 2023
Pack de fotos impagable!!!,"Hoy fui con mis dos hijos pequeños, de 5 y 9 años a visitar el Acuario y realizar el nado Ride con delfines. El acuario es sumamente pequeño, y no tiene muchos especies. El nado con delfines fue una linda experiencia pero no la recomiendo para niños muy pequeños. El agua está realmente helada. La interacción con el delfín es muy poca por el precio que se paga.Lo peor y más decepcionante de todo fue el exorbitante precio que te cobran por las fotos! Realmente se aprovechan de los visitantes. Ofrecen tres packs. El más económico solo incluye 10 fotos digitales y tiene un valor de usd 203. El segundo pack incluye todas las fotos digitales más un video por usd 252. Y el más caro además ofrece un álbum con cuatro fotos impresas. Este tiene un valor de casi usd 300. Me pareció realmente una exageración. Al final pagás usd 600 por una experiencia limitada de 30 minutos. No lo recomiendo en absoluto!!! Hay lugares más lindos en Cancún, como Isla Mujeres.",Familia,1,Stefania,29 de diciembre de 2023,dic de 2023
"Tanques acuáticos muy pequeños, no buenos.","Los tanques en los que se mantienen los animales son muy pequeños e inhumanos. Las investigaciones muestran que los animales marinos tienen la capacidad mental de niños de 5 a 6 años. Nunca haría que un niño viviera en un armario, y eso son los tanques. No quisiera volver a apoyar esto nunca más, es maltrato animal.",Familia,1,Canadá,11 de diciembre de 2023,dic de 2023
Fotos pésimas y caras,"Puedes ir, pero las fotos son de pésima calidad no lo recomiendo y el precio excesivo, tiene mejor cámara mi teléfono celular",Familia,1,Diana Araya,8 de noviembre de 2023,nov de 2023
Atracción de 30 minutos,"Es muy pequeño el lugar para la relación lugar precio, lo interactivo con la entrada estándar es tocar las estrellas del mar y unos peces. El lugar si no se paga por nadar con los delfines que es considerablemente alto el precio, en media hora ya se terminó la experiencia.",Familia,2,Angie F,5 de noviembre de 2023,nov de 2023
¡Tiempo increíble!,Esta fue una gran experiencia. Los delfines eran hermosos y muy inteligentes. El tiempo de interacción fue una cantidad perfecta. ¡Nos encantó cada minuto de ello! !,Familia,5,Stacey,26 de septiembre de 2023,sept de 2023
"Gran experiencia, no es barata pero vale la pena.","Fuimos aquí para celebrar el cumpleaños de mi esposa e hicimos la natación con delfines y la caminata submarina, aunque no es barata, ambas experiencias valieron cada centavo.Nadar con delfines es algo que siempre quisimos hacer y no nos decepcionó. La caminata submarina por el mar no se parece a nada que haya experimentado antes y una vez que superaste la aprensión de la física y el casco grande, también fue increíble, pudimos tocar una raya fuerte, un pez puffa, una estrella de mar y muchos otros durante nuestro tiempo. en el agua con muchos otros peces de colores nadando cerca de nosotros.Los paquetes fotográficos son caros, pero hay un poco de negociación disponible, pero creo que vale la pena por los recuerdos de un día tan maravilloso.",Familia,5,"Gloucester, UK",25 de agosto de 2023,ago de 2023
"Pequeño acuario, no vale la pena para adultos","En lo que respecta a los acuarios, esta experiencia careció de brillo y se habría sentido como una pérdida de dinero si no fuera por usar nuestro Go City para ingresar. El Acuario era pequeño y no ofrecía muchas exhibiciones.El acuario general ofrecía peceras más pequeñas y un par de tanques interactivos. Todo lo demás era extra y no parecía valer el precio. No estoy seguro del tamaño real de los tanques, pero los delfines no parecían tener mucho espacio para moverse (con la esperanza de que hubiera un tanque separado donde viven).*El personal fue amableViajes seguros,mi",Pareja,2,"Weehawken, Nueva Jersey",22 de agosto de 2023,ago de 2023
Hostigado por vendedora agresiva.,"Fui hostigado e insultado por una trabajadora de su stand en Plaza La Isla, por el simple hecho de decirle que no estaba interesado, me insulto y amenazo con llamar a seguridad. Fue un momento desagradable para mi y mi familia.",Familia,1,1 aporte,18 de agosto de 2023,ago de 2023
Lo justo,"Pocas especies en exhibición. Las rayas y mantas se ven ""cansadas"" de soportar turistas. Bien el hecho de dejar ver show de los delfines con la entrada general el cual no es largo pero me parce correcto para que no sea agotador para los delfines.",Pareja,4,"San Salvador, El Salvador",2 de agosto de 2023,ago de 2023
Acuario encantador,"La visita al acuario estuvo muy bien, pudimos tocar las estrellas de mar, la raya, y ver el show de los delfines.  Recomiendo mucho la visita, el lugar increible, diversidad marina muy hermosa. Pero los precios muy estimados de los souvenirs",Familia,4,Ricardo W,31 de julio de 2023,jul de 2023
"No hagas caso a las malas críticas, ¡reserva ahora!","Este lugar fue increíble. Me alegro de no haber escuchado las malas críticas. Si buscas diversión en el acuario, no vayas porque no hay mucho. PERO... si vas por la actividad de delfines y caminatas, ¡definitivamente deberías reservar! ! ! Se proporcionan toallas, duchas limpias y casilleros.Tanta interacción con los delfines es increíble y un gran recuerdo para tener.La inmersión de Trek en el tanque también fue genial. Los guías fueron pacientes con mi hija de 8 años que al principio tenía un poco de miedo cuando le pusieron la máscara de oxígeno y empezó a descender.En mi opinión, el paquete de imágenes al final fue demasiado caro ($ 275 tanto para la caminata como para las imágenes de delfines) y tratamos de disuadirlos como otros dijeron que lo hicieron, pero no funcionó. JajajaAfortunadamente, mi esposo, que no participó en ninguna actividad, obtuvo excelentes fotografías para nuestro libro de recuerdos.",Familia,5,"Buford, GA",7 de julio de 2023,jul de 2023
