Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
No vale la pena la visita,"Si está esperando algo cerca de los centros comerciales como en los EE. UU., no pierda el tiempo. Hay algunas tiendas, pero el stock que manejan es muy antiguo o hay tallas muy limitadas. Los precios eran más altos de lo que esperaba de un centro comercial.",Pareja,2,Departure62490838289,8 de mayo de 2023,may de 2023
Las ofertas no son tal como dicen,Las ofertas no son tal como dicen y el 90% de los locales no aceptan pagar en otra moneda que no sea pesos mexicanos,Pareja,2,"Córdoba, Argentina",7 de abril de 2023,mar de 2023
Buen lugar,"Es un buen lugar para ir de compras. Toda mi familia la pasó muy bien aquí, es amigable y tan increíble, muy agradable.",Amigos,5,Grace C,21 de enero de 2023,ene de 2023
Día de compras,"La verdad es una plaza muy bonita tiene las mejores marcas y tiene muy buenas ofertas, la verdad si compre una que otra cosa",,4,"Santo Domingo, República Dominicana",21 de noviembre de 2022,nov de 2022
No habia muchos locales,"De mi interes habia,oshkoss,Adidas, Zingara.Tambien habia una departamental,con ropa de diferentes marcas, zapatos y zapatillas, carteras,todo a buen precio.",,3,"Berisso, Argentina",14 de noviembre de 2022,nov de 2022
Excelente visita. Cancún,"La playa, el trato de las personas. Volvería 1000 veces. Muy rica la comida. Si te gusta el.ambiente de playa y sol te encantará. Hay turismo para poco presupuesto y para bastante. Cualquiera puede ir, si sabes administrar tu dinero y eso me encantó.",Pareja,5,Aly Gámez,21 de septiembre de 2022,sept de 2022
Buenos precios.,"Vale la pena ir si querés hacer algunas compras.Se pierde un poco el tiempo para llegar desde la Iba hotelera se Cancún hasta allí, pero el regreso es rápido ya que cualquier colectivo rojo que se toma a pocas cuadras de w regresa a tu hotel.",Familia,4,"Mar del Plata, Argentina",25 de julio de 2022,jul de 2022
Muy mal por la plaza y pobre de la gente que trabaja ahi  mal,"La atencion en la mayoria de la tiendas es buena sin embargo tienen muchos locales sin aire, el personal comenta que no es de cada marca el problema, si no de la plaza. Es muy malo eso, no entras a gusto a los locales a medirte oh ver ya que el calor es insoportable y mueres de calor. Me hubiera gustado quedarme mas tiempo, y medirme calzado y ropa pero no s epuede y nos retiramos muy rapidoMuy mal por la plaza y pobre de la gente que trabaja ahi mal",,1,1 aporte,15 de julio de 2022,jul de 2022
Pocos negocios,"El outlet tiene pocos negocios, los precios son más accesibles que en el mall, vale la pena visitarlo. Por el lugar que esta ubicado nos recomendaron ir durante el día.",,4,"Distrito Capital Federal, Argentina",10 de abril de 2022,mar de 2022
no te molestes,"Muy decepcionante, no hay muchas tiendas y los precios no son particularmente baratos, además el taxi desde la zona hotelera cuesta bastante. No vale la pena preocuparse.",Pareja,2,"Bozburun, Turquía",8 de marzo de 2022,mar de 2022
Conviene,"Los precios son bastante buenos, igual nunca compararse con EEUU, son más costosos, Vans las zapatillas de temporada USD 40, las casas son todas de marca, para los precios que se manejan en Argentina son menos costosos",Pareja,4,"Provincia de Entre Ríos, Argentina",8 de marzo de 2022,mar de 2022
Puede ser mejor,No hay tanta variedad en la ropa como esperaba. Por otra parte los precios en la tienda Nike fueron lo más destacado del outlet.,Pareja,3,"Chiclayo, Perú",1 de marzo de 2022,feb de 2022
Centro Comercial Abierto Marcas Americanas,"Esta es una tienda promedio llena de marcas estadounidenses. Es un lugar para ir de compras, pero tiene interesantes restaurantes y cafés. Abierto y libre si necesitas un descanso",,3,"Calgary, Canadá",16 de febrero de 2022,dic de 2021
Buenas compras,"Plaza comercial con almacenes de grandes marcas, es uno de los más importantes y mejor ubicados, con zona de comidas, parqueaderos y venta de boletos turísticos, es cómodo, tranquilo y seguro.",,4,"Medellín, Colombia",7 de febrero de 2022,nov de 2021
pesima,no puedo creer que permitan que su gerente de plaza luis humille y les falte al respeto a todo el personal ya se han quejado varios empleados de hai y no hacen nada al respeto cuando se encontraban la gerente cristel nada de eso pasaba,Amigos,1,1 aporte,3 de febrero de 2022,feb de 2022
Mala atención en Deportes Marti de  Plaza Outlet Cancún.,Pésima actitud por parte del  gerente de Marti outlet Jesús Rodríguez al hacer una reclamación en una prenda. Cero empatía con el cliente.,Pareja,1,lucy h,18 de diciembre de 2021,dic de 2021
Visita agradable de Shopping,"Vale la pena comprar en ADIDAS, SKETCHERS, VANS, tiendas con buenos descuentos, paseo de un par de horas para comprar ropa deportiva, tenis, accesorios y ahí mismo hay para comer zona de fast food y restaurante.",Familia,5,"Ciudad de México, México",7 de diciembre de 2021,dic de 2021
centro comercial outlet de estilo americano,Tenían todas las típicas tiendas de centro comercial estilo estadounidense. El distanciamiento social y el desinfectante de manos estaban en todas partes. El área estaba limpia y segura.,Pareja,4,"Kansas City, MO",23 de septiembre de 2021,sept de 2021
Bonito paseo,"Es un centro comercial pequeño, no hay tantas tiendas pero los precios son buenos. Es fácil llegar en auto con gps. Lo bueno es que es un lugar seguro, tranquilo, tiene locales de comida y por lo menos el día que fuimos andaba poca gente.",,3,"Illapel, Chile",5 de febrero de 2021,ene de 2021
No compren en Lacoste pues los engañan,"Mi esposa vino en el día de ayer y me compro unas Chanclas y pregunto a la vendedora si tenían garantía o cambio pues era un regalo para mi y yo no andaba con ella,pues resulta que me quedaron pequeñas y acabo de dirigirme a la tienda a hacer un Cambio y no hay el número mio nisiquiera en ese u otro modelo,es decir no tienen chanclas de mi número,y la señora de la tienda me dice q no puede devolverme el dinero que escoja otra pieza o sea me voy a poner una playera de Chanclas o que espere 30 días haber si entra mi número jaja bueno tendré q andar descalzo..NO COMPREN EN OUTLET NO VALE LA PENA PUES LO BARATO SALE CARO..!!",Pareja,1,"Houston, TX",9 de noviembre de 2020,nov de 2020
Buena experiencia,"Es un lindo centro comercial abierto donde hay opciones de restaurantes, cine, cafés, tiendas de ropa y un gimnasio. Vivíamos muy cerca y lo utilizamos mucho, es un lindo paseo pero si estás alojándote en la zona hotelera no vale la pena que vayas hasta ahí",Solitario,3,"Montevideo, Uruguay",5 de marzo de 2020,sept de 2019
No tan outlet!,"El lugar es agradable... un poco alejado de la zona hotelera... varias tiendas internacionales y otras mexicanas, con sitio para comer, cine... sin embargo los precios no son de outlet... si bien es un poco más económico no merece la pena ir hasta allá por ello... no recomiendo!",,3,"Concepción, Chile",3 de marzo de 2020,feb de 2020
Buenos precios. zona marginal,La zona es muy peligrosa. Llegue en el R2 desde cancun zona hotelera. Entré directamente dado que los alrededores eran bastante duros.,,3,"Provincia de Buenos Aires, Argentina",18 de febrero de 2020,ene de 2020
Buenos precios en algunas tiendas,"Es un outlet pequeño pero interesante. Encontramos buenos precios en Calvin Klein y Under Amour, las demás tiendas no ofrecian descuentos interesantes. Tiene un Starbucks para merendar y algunas actividades para los más pequeños. Si t rebuscas encuentras buenas ofertas y las tiendas tienen devolución de impuestos.",Familia,3,"Asuncion, Paraguay",16 de febrero de 2020,feb de 2020
Nada en especial,No me parecio ni bueno ni malo... ni los precios eran tan especiales. No volveria a ir. Hay locales que solo aceptan pesos mexicanos.,,3,"Buenos Aires, Argentina",6 de febrero de 2020,ene de 2020
Recomendado,"Excelentes Precios en calzado y ropa , Cancún aparte de sus hermosas playas hay que aprovechar de este Outlet y sus excelentes precios. Recomendado!!",Amigos,5,"Alajuela, Costa Rica",29 de enero de 2020,ene de 2020
Buenas ofertas,"Es una de las plazas en las que si quieres encontrar calidad, es el lugar correcto,encuentras de todo hay ofertas todo el tiempo y un lugar muy bueno para ir con la familia",,4,Liliana c,28 de enero de 2020,ene de 2020
Oulet,"Realmente pensamos que era otra cosa tanto en variedad de tiendas como calidad, no lo recomiendo si queres calidad.",Familia,2,Uruguay,25 de enero de 2020,ene de 2020
Gran surtido de mercado en esta plaza,"Esta plaza cuenta con muy buena promocion de productos, cine y lugar de alimentos. Un ambiente para toda la familia y para compras de pánico.",Solitario,5,"Cancún, México",13 de diciembre de 2019,dic de 2019
Vale la pena,"Normalito, hay muchos descuentos. OJO en muchos locales no te aceptan dolares. Y cuando te los aceptan hacen la conversión a pesos mexicanos y no es conveniente. Recomendaión: llevá pesos mexicanos a los shoppings.",,3,Gus C,13 de diciembre de 2019,nov de 2019
Precios altos,Tienen artesanías de todo tipo bonitas y feas. Los precios nos parecieron muy altos. Compre un bolso de playa muy bonito que fue lo unico que me parecio de muy buena calidad y a buen precio.,Familia,3,"Medellín, Colombia",9 de diciembre de 2019,dic de 2019
Las plazas,"Pocss ofertas , solamente Nike store tiene algunas ofertas, en general es para un paseo rápido, muy alejado de la zona hotelera",Familia,3,1 aporte,6 de diciembre de 2019,dic de 2019
Compras,"Exelente en Nike sobre todo tiene unos precios increíbles en ropa y en calzado! Hay promociones de championes a mitad de precio si llevas 2,4,6 y en ropa lo mismo tienes que tener una cuenta, en mi caso personal no la tenia me la hicieron ahí en el mismo momento y compramos muy barato! Hay otra casa en la punta del oulet muy grande con ropa de Niño mujer y caballero que la ropa polo es muy barata y muy buenos precios!! Los baños limpios y muy buenos, lo único malo que no hay casa de cambio solo a unas 3 cuadras y no aceptan Dolares!",Familia,5,"Juan Lacaze, Uruguay",29 de noviembre de 2019,nov de 2019
Mucha variedad de ropa en oferta y pocos lugares para comer,"Diversas tiendas ofrecen descuentos del 30% al 70% de su precio comercial de venta en Cancún.Esto se traduce en que el precio real ya con descuento sólo alcanza un 40% a un 50% de ahorro.Lo positivo es que la plaza es que 3s un corredor a cielo abierto muy grande donde distintos comercios ofrecen ropa deportiva, casual, de fiesta, formal, tipo hindú, infantil, trajes de baño, ropa interior y calzado en rebaja. También hay tienda de accesorios y chucherías de belleza (de baja calidad).Mucha ropa es de confección china. Las tallas no corresponden a las reales. Por ejemplo una talla que ellos señalan como 10 en realidad es talla 32 mexicana Su talla 6 es en realidad talla 28 mexicana Recomendable llegar en transporte colectivo (rutas 6 y 10) porque cada hora de estacionamiento vale 20 pesos. En promedio la gente pasaba tres horas viendo y probando ropa. Hay un cine que ofrece horarios matutinos, vespertinos y nocturnos. Los precios de los refrescos son exagerados. Por ejemplo una Coca-Cola vale 52 pesos cuando en el supermercado vale 10 pesos mexicanos. Al caer el sol ya no hay vigilancia y en la noche falta iluminación para caminar por dentro de la plaza.Los sanitarios están limpios, aunque les hace falta mantenimiento correctivo a las puertas. Acerca de los lugares para comer está una heladería muy recomendable con precios justos.Hay varias franquicias de cafetería y restaurantes. Solo un restaurante es local que ofrece menú de comida completa (sopa, guisado, agua y postre) por 70 pesos frente a la tienda Promoda.",Solitario,4,Marina C,15 de noviembre de 2019,nov de 2019
De compras,Algunos precios buenos. Buenas opciones y marcas.Es fácil llegar en taxi desde la terminal de ADO si no estás alojado en Cancún.,Solitario,3,Julieta C,27 de octubre de 2019,oct de 2019
Plaza al aire libre,"Plaza al aire libre, tiene salas de cine y muchas tiendas, pocas de ellas son outlet’s, pero si de verdad quieres hacer shopping, vale la pena darte una vuelta.",,4,"Ciudad de México, México",15 de octubre de 2019,oct de 2019
NO hay grandes descuentos,"Si bien el cambio no favorece a argentinos, no hay grandes descuentos o promociones; fui por el Nike store, pero el desc era solo del 30% en determinados productos y no había mucho para elegir, sumado a que queda alejado, es preferible ir a Plaza Americas que queda más cerca de la ruta hotelera....",,3,"Rosario, Argentina",15 de octubre de 2019,oct de 2019
es mas centro comercial que Outlet,"en cuanto a la cantidad de locales esta muy bien distribuido, cuenta con muchos locales, pero sus precios no parecen tanto de Outlet, se consiguen pocas ofertas y en realidad no son muchas las ofertas de colecciones pasadas,",,5,Camilo G,9 de octubre de 2019,oct de 2019
LIndo lugar,"Lindo lugar de compras con algunas opciones buenas de marcas como Nike, Calvin Klein, DG entre otras.",,4,Gabriela A,26 de septiembre de 2019,sept de 2019
"No es en estricto sentido un outlet, pero encuentras de todo","Es un centro comercial completo. Se encuentra de todo, hay facilidad de parqueo. No es en estricto sentido un outlet, pero puedes encontrar los productos y servicios normalmente requeridos en un viaje",,5,"Bogotá, Colombia",11 de agosto de 2019,ago de 2019
Amplio pero no tiene todas las marcas,"El lugar es amplio tiene una zona de comida y varias marcas. Es al aire libre y en julio hace realmente mucho calor, ir temprano o tarde.El estacionamiento es económico o simple de llegar en transporte público.",Pareja,4,"Buenos Aires, Argentina",8 de agosto de 2019,ago de 2019
Hermoso!!,"Estuve en mayo 2019, este Outlet es precioso, abierto, luminoso, encontrás todas las marcas y a buenos precios comparados con la Argentina.",,5,"Distrito Capital Federal, Argentina",2 de julio de 2019,may de 2019
POCOS BUENOS PRECIOS,"No sentí muchas ofertas atractivas tratándose de un outlet, además el lugar es pequeño en comparación a Ls Américas o La Isla.",Pareja,3,"Lima, Perú",12 de junio de 2019,jun de 2019
Buenos precios,"Se  conseguí ropa, calzado y accesorios de marca   a buen precio (hay rebajas del 30, 40 y hasta 50 por ciento)",Familia,5,"Bahia Blanca, Argentina",26 de mayo de 2019,may de 2019
Bueno para conocer,Los precios no son de Outlet pero está relajado el lugar y no hay mucha gente por lo que podemos caminar a gusto,Pareja,3,Ignacio A,24 de mayo de 2019,may de 2019
Tranquilo pero no hay mucho que ver,"Es buena plaza para ir al cine o al gimnasio, aunque los precios realmente no son bajos como uno lo esperaría de un outlet, aún así está bien para pasear un rato y ver, pero la ropa tampoco es tan bonita, el ambiente es agradable",Familia,4,Braulio C,30 de abril de 2019,abr de 2019
MUY BUEN SHOPPING,"Es realmente un lugar que vale la pena ir , Muchos comercios, muy buenos precios , un  lugar muy agradable para ir a cenar o solo para pasar el rato. Muy bien detallado los planos con la ubicación de los comercios y muy amable la gente que atiende los mismos o que indica cualquier necesidad que el turista tenga. Muy bueno también el servicios de taxis en la entrada, muy serio",Pareja,5,Gustavo F,11 de abril de 2019,mar de 2019
RECOMENDADO ARGENTINOS,"La verdad muy barato! si bien no es regalado, la ropa esta al 50 o 60 % menos de lo que sale en nuestro pais!",Pareja,5,"Santa Fe, Argentina",11 de abril de 2019,mar de 2019
Normal,"La verdad es una plaza que no tiene relevancia es pequeña y no tiene ni lugares de comida, aparte las tiendas no tienen precios de outlet.",Pareja,3,"Culiacán, México",20 de marzo de 2019,feb de 2019
Mucha expectativa,Es lindo y al aire libre. Pequeño. Encontré que para ser una plaza de outlets los precios no son tan baratos y como que le faltan opciones. Pero es buen paseo.,Amigos,3,"Santo Domingo, República Dominicana",17 de marzo de 2019,mar de 2019
Visita a Las Plazas Outlet,"En mi opinion, los precios no parecian muy de Outlet, hay muy poca diferencia con respecto a un shopping normal",,3,jonathan a,27 de febrero de 2019,feb de 2019
Buscando ropa,"Me encantó la plaza Hay muchos establecimientos con opciones para comprar con tarjeta o cash, reciben dólares pero aconsejo cambiar pesos antes de ir. Hay pocoy lugares para comer los mejores son italianis y Toks.",Amigos,4,"Cancún, México",21 de febrero de 2019,feb de 2019
Buen paseo,"Si bien los locales, poseen liquidaciones de ofertas, no son las ofertas que a uno lo harian trasladarse hasta ese lugar...no volveríamos.",,3,Juan,17 de febrero de 2019,feb de 2019
No vale la pena,"Este centro comercial se encuentra alejado de la zona hotelera, para llegar tardamos muchísimo debido al tráfico en el Boulevard. Los negocios no tienen buenos precios tal como uno espera en un outlet. No es lindo el lugar, es al aire libre por lo que no hay aire acondicionado. No recomiendo ir.",Familia,1,"Mendoza, Argentina",5 de febrero de 2019,nov de 2018
Un buen paseo y mejor lugar para comprar en Cancún,"Si bien queda algo retirado de la zona hotelera, en el bus R1 o R2 puedes llegar hasta cierto lugar y desde allí caminar unos 10 minutos hasta el Shopping. Es realmente el lugar donde obtuvimos los mejores precios de Cancún. Hay tiendas como HM, Hang Ten, Zara, y otras internacionales. También lugares para comer o tomar un buen helado o café.",Familia,4,"Santa Fe, Argentina",23 de enero de 2019,ene de 2019
NORMAL PARA UN OULET,"El oulet en medio dia lo recorres , no es una locura de precios pero si un poco mas baratos. No hay marcas premium, Nike y Calvin por ejemplo tenian remeras muy baratas",,3,"Buenos Aires, Argentina",16 de enero de 2019,ene de 2019
No ir !!! No vale la pena,"Como amante del shopping outlet debo decir a todos aquellos q se sientan tentados a ir q no lo hagan !! No tiene nada pero nada los precios no son baratos no hay nada de variedad y lo poco q hay es feo, tampoco es lindo el lugar se puede llegar en colectivo desde la zona Hotelera pero la verdad ni vale la pena",Familia,1,"Adrogue, Argentina",11 de diciembre de 2018,dic de 2018
Pobre..,No se si por el dia que fui...poquisima gente. No encontre los articulos que queria Las zapatillas precio casi igual al de Buenos Aires y aqui los pagamos en cuotas,,3,"San Pedro, Argentina",4 de diciembre de 2018,nov de 2018
"No vale realmente la pena, salvo por cosas muy puntuales.","En los dias de vacaciones que estuve en Cancun me toco visitarlo 2 veces, y en ambas ocasiones no pude encontrar nada interesante. Lo cierto es que en uno de esos dias fue durante la celebracion de lo que se conoce como Buen Fin donde existieron algunos descuentos pero la mercaderia existente no era lo mejor. El Nike factory si tiene buenos precios, pero todas zapatillas deportivas y nada de nada de vestir. En el buenfin la promocion era que llevabas dos pares y te quedaban al 50 %, por eso se lleno de gente. Tambien hay un local de Quicksilver que tenia buenos precios con importantes rebajas al igual que el de Vans.Si pude comprar barato en el local Calvin Klein que existe, tambien se encuentran marcas como Tommy, Oakley, Under Armour (puede haber algo puntual interesante). Debo destacar que casi al final hay un gran local llamado promoda que es una especie de Marshall o Ross americano, con muchas marcas en percheros donde hay que buscar y revolver. También la visite en 2 oportunidades y pude comprar cosas muy puntuales, pues generalmente son cosas fuera de temporada y para un publico mas adulto.En general seran unas pocas marcas pero salvo aspectos puntuales existen precios capaz un poco mas elevado en los malls pero con mayor variedad y calidad en la ropa.",,2,"Mar del Plata, Argentina",28 de noviembre de 2018,nov de 2018
No es outlett,"Fui a la plaza outlett misma tienda que en plaza las americas y el producto que queria comprar, tenia el mismo precio. No es OUTLETT . Ejemplo reciente tienda Cross.",Solitario,1,1 aporte,14 de noviembre de 2018,nov de 2018
UN BUEN PASEO,Cancún cuenta con esta bella y tranquila plaza para disfrutar de tus vacaciones solo con familia o amigos,Amigos,5,"Culiacán, México",6 de noviembre de 2018,sept de 2018
Marcas variadas pero pocas ofertas,"Fuimos con mucha espectativa al centro comercial Las Plazas Outlet, efectivamente hay muchísimas tiendas de diversas marcas y hay descuentos, pero digamos que no me parecieron tan representativos, a comparación con otros outlets. Buscando se pueden encontrar buenos descuentos.",Pareja,4,"Bucaramanga, Colombia",6 de noviembre de 2018,mar de 2018
