Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Todo un Tour esta avenida,Las cosas más emblemáticas de Cancún están sobre este Boulevard .Hay que cruzar de lado a lado para que. Veas la variedad de atracciones que ofrece.,,5,"Gómez Palacio, México",,oct de 2020
Mis vacaciones a Cancún,Quede impresionada del colorido y la belleza de todos los hoteles que están a lo largo de toda la avenida Kukulkan .Se puede divisar el mar con sus preciosas aguas azules de un lado y de otro lago la laguna .Mucho tráfico carros que van y vienen .Pero muy divertido el conductor nos fue dando cada detalle de lo que veíamos en esa avenida .,,4,Estados Unidos,,sept de 2020
Excelente avenida,"Calle muy bonita, muy cuidada sin baches y con los mejores restaurantes y áreas de compras en Cancún",,5,"Ciudad Juárez, México",,sept de 2020
Única avenida en zona hotelera,"Es la única avenida para entrar y salir de la zona hotelera, salvó algunos escasos camellones cuidados, no hay mucho atractivo como tal. Además como el calor es poco factible la caminata o bicicleta por tramos largos, así que si te planeas desplazar por largos trayectos lo mejor es tomar el autobús ($12) que pasa constantemente las 24 hrs. Los Uber no toman pedidos desde la zona hotelera por el tema de los taxistas malandros que quieren cobrar tarifas exorbitantes, pero también eso permite que si te ven esperando Uber se te acerquen y terminen aceptado en viaje hasta por la mitad de precio que hubiera sido en Uber jeje ",,3,"Ciudad de México, México",,sept de 2020
"Muy bonita experiencia, algo de calor pero es propio de un lugar a nivel del mar.","Excelente sus condiciones; apto de un puerto vacacional. Muy limpio y muy bonita avenida, con muchas palmeras, sus cocos no sé por qué no los cortan para comercio.",,5,"Monterrey, México",,jul de 2020
Traslado,"Av principal en de Zona Hotelera con 27 km de longitud que conecta a la ciudad y al aeropuerto internacional de Cancun, en esta avenida podrás encontrar trasporte publicó autobús que podrás tomar afuera de tu hotel para trasladarte a los principales centros comerciales y playas del destino. ",,4,"Cancún, México",,jun de 2020
Caminata,Salimos a caminar por el Boulevard y Es muy limpio y verde podes sacarte muchas fotos andar el bici caminata correr muy lindo ,,5,"San Luis, Argentina",,mar de 2020
Agradable,"Esta avenida te invita a que disfrutes y ames caminar por ella, es muy ameno el trayecto para llegar a donde uno se hospeda.Me encantó",,5,,,mar de 2020
Facil,"Es una avenida que conecta toda la zona hoteler con el centro de cancun. Pasan loa colectivos R1 R2, una vans pequeñas que te van llevando al centro de cancun. Paran en todos los hoteles. Solo hay que decirle al chofer. Es un sistema economico para ir a playa del carmen o a tulum.",,4,"Santa Fe, Argentina",,mar de 2020
Hermosa Avenida,"Una avenida que permite disfrutar de la naturaleza unida al avance de la ciudad. Hoteles y lugares para disfrutar la comida y sus espacios. Permite ir a pie, en bici, en auto.",,5,Colombia,,feb de 2020
peligrosa,"Es la principal de la zona hotelera. Por mas que te cobran un impuesto de limpieza se ve que no llega hasta acá. tiene veredas muy angostas y el  trafico en Cancún es malisimo, no respetan nada...  Sueles encontrarte con alguna que otra lagartija por ahi",,3,"Buenos Aires, Argentina",,feb de 2020
Avenida principal eje hotelero y comercial,"La avenida principal de la zona hotelera , la gran mayoría de los hoteles están en ella , hay 2 mall y gran cantidad de restaurant. Es caminable pero larga , se puede tomar locomoción o taxis   , en su punto central ( centro de la zona hotelera) están la mayoría de las atracciones. Permite poder ubicarse muy fácil. ",,4,"Santiago, Chile",,feb de 2020
Policía cazaturistas,"Aquí es donde la policía de tránsito te pide dinero, su mordidaUna verguenza de la gen Te qué debería cuidar al turista, se abusanNo dejes que te quiten tu licencia, diles que vayan a la comisaría, no te dejes coimear resiste!!",,1,"Córdoba, Argentina",,feb de 2020
Avenida muy sola,"La avenida esta muy sola y los camiones manejan muy brusco en la zona hotelera pues yo viaje con mi esposa y mi hijo menor y no te dan oportunidad de bajarte, se arrancan de inmediato",,3,,,feb de 2020
Recorrido en bicicleta,"Acostumbro ir al menos una ves al mes a pasear en bicicleta en esta avenida, ya que reúne todas las condiciones de seguridad y tranquilidad que busco.Cuenta con una pista para bicicletas y para aquellos que gustan de ejercitarse y otra específica pata peatones. La mayor parte del recorrido está cubierto de frondosa vegetación, donde además se pueden apreciar ocasionalmente animales autóctonos, como iguanas y garzas.La avenida recorre toda la zona hotelera, por lo que es bastante concurrida en algunos sectores, se pueden encontrar en ella tiendas de conveniencia, farmacias, restaurantes y atracciones turísticas.Muy recomendable para ir en familia o hacer ejercicio",,5,"Cancún, México",,feb de 2020
Paseo en Bicicleta,"Excelente para ir con la bicicleta y recorrer tranquilo y sin prisa esta avenida, puedes pararte en alguna entrada a las playas y apreciarlas. Tener cuidado cuando llegas al hotel Grand Fiesta Americana Coral Beach ya que debes cruzar la calle y se pierde un poco la ciclopista.",,4,"Ciudad de México, México",,nov de 2019
Un paseo muy agradable y seguro,En cuanto ala seguridad no hay ningún a observación lo único que se notó fue un poco de olor a caño de restó es una zona muy tranquila.,,5,,,ene de 2020
"Hermosa, limpia y gigante Avenida","Esta avenida bordea toda la zona hotelera. Lo que más me impresionó es su limpieza. También son bonitas las muchas palmeras , de diversas especies, que adornan en todo su recorrido. Además impresionan las tremendas edificaciones de blancos hoteles. Las plazas (malls) son un atractivo aparte, especialmente, aquella que tiene un delfinario. La actividad nocturna en la parte bohemia de esta avenida es toda una invitación a la diversión y al trasnoche. Se puede recorrer la avenida en Turibus o en un bus local. Además, hay una laguna de un profundo color verde, casas de personajes famosos,  ...",,5,"San Antonio, Chile",,feb de 2020
Mejora Continua,"En repavimentacion por lo que esta mejorando, poco a poco pero sustancialmente, ya que en la zona del centro comercial La Isla ya había demasiados baches, pero esta en mejores condiciones ahora. ",,5,"Cancún, México",,feb de 2020
Bonito pero insuficiente,"Es la unica arteria para llegar a la zona hotelera, por lo que actualmente se congestiona sobre todo a los horas pico y es muy lenta en la zona de los bares; ojala la ciudad haga algo para buscar una solucion y que haya una via rapida y otra lenta o construir un paso a desnivel o un puente a traves de la laguna.",,4,"San Diego, CA",,ago de 2019
CALLES ZONA HOTELERA,"calles en excelente estado muy bien señalizadas y con zonas verdes muy bien cuidadas, rutas de buses con paso constante, a un precio muy bajo y favorable, buses en excelente estado, conductores con excelente presentacion personal y con una gran cordialidad.",,5,,,oct de 2019
"visita hermosa,","Un lugar bellisimo , esta avenida te lleva a la ciudad y a otros hoteles ubicados en ella, casino, la casa del Chavo , en donde vive Florinda, su esposa, playas excelentes, playade los delfines, todo un lugar paradisíaco, para conocer y disfrutar sin desperdicios",,5,"La Plata, Argentina",,sept de 2019
Vias en buen estado,"No se pueden perder solo dos caminos, uno de ida y otro de vielta. Los autos andan hight speed pero respetan cuándo ven pedrestians. ",,4,,,ene de 2020
Esta avenida es Cancun,Hay que recorrerla al menos una vez para decir que conociste cancun. El colectivo  R 1 la recorre completa y se pueden ver las playas públicas y los hoteles situados a ambos lados de la avenida,,3,"Buenos Aires, Argentina",,ene de 2020
Larga y amena para caminar,"Muy segura y aseada es placentero caminar por aquí tanto de día, como de  noche. Es cómodo para ir con coche de bebé ",,4,"Bogotá, Colombia",,ene de 2020
"Avenida segura, limpia y vistosa","El transporte público es frecuente, limpio y a buen precio ( $ 12.00 MXN por viaje). Encuentras muchas tiendas para adquirir víveres, botanas, alimentos, recuerdos y restaurantes para todos los bolsillos.",,4,,,ene de 2020
Hermoso Boulevard ,Muy linda avenida. Muy cuidada y limpia. Ideal para caminar o salir a correr un poco. Se extiende por toda la zona hotelera. ,,4,"Houston, TX",,ene de 2020
Espectacular,"Av principal de la zona hotelera de Cancún con vistas fabulosas, desde el mirador en playa delfines, sus restaurantes, centros comerciales y hasta la densa vegetación, recomendable caminarla un buen rato",,5,"Ciudad de México, México",,dic de 2019
