Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
Un bonito centro comercial al aire libre... en su mayor parte.,"Bonito centro comercial al aire libre con una buena selección de tiendas. La seguridad es muy visible. Fuimos en la Ferris Wheel y comimos en Johnny Rockets y tomamos café en Starbucks. Solo un vendedor nos gritó para intentar vendernos algo. En general, una buena experiencia. Lo único negativo que tengo que decir del centro comercial es la asquerosa experiencia de los delfines que tienen en su acuario. Realmente necesitan unirse al siglo XXI y prohibir esa basura.",Amigos,3,"Northbrook, IL",22 de marzo de 2025,mar de 2025
Bonito complejo comercial,"1 visita a pie de calle a este complejo, una gran selección de tiendas de muy alta gama a más de las tiendas diarias. Muy limpio y se sentía muy seguro, con seguridad patrullando el complejo. Varios lugares para comer / beber y un acuario y una rueda grande de feria. Vale la pena un viaje.",Pareja,5,"Essex, UK",20 de marzo de 2025,mar de 2025
La isla muy buen shopping,"Tiene marcas como HYM, BERSKA, PULL & BEAR, Nike, ADIDAS,CROCS tienen buenas promociones y se puede pagar con dólares o tarjetas de débito o crédito",Familia,4,"Buenos Aires, Argentina",1 de marzo de 2025,feb de 2025
Hermoso,"Hermoso shopping que armoniza espacios de diversión , compras y muy buenos restaurantes, de variadas comidas. Hermosa la fuente y el puente. La limpieza excepcional",Amigos,5,Pamela L,25 de enero de 2025,ene de 2025
Scooter en silla de ruedas y cochecito muy limitados accesibles,Acceso en silla de ruedas siempre y problema y cochecitos 3 veces en 1. 5 años siempre tienen un problema con uno de los ascensores por lo que no se puede acceder a La Isla 1 a La Isla 2 ... probar otro centro comercial para la accesibilidad,Familia,1,"Montreal, Canadá",16 de enero de 2025,ene de 2025
"Compras, entretenimiento, restaurantes, bares, Skywheel y mucho más","Miércoles 30 de octubre y tomamos el bus local desde nuestro Hotel Riu Palace Los Americas hasta el extenso pueblo comercial La Isla Cancún. La tarifa del autobús era de 12 pesos (aproximadamente cincuenta peniques). Se encuentra en la Zona Hotelera, a lo largo de la laguna Nichupte y Bojórquez. No diría que visitamos aquí, fue más una expedición y no solo una entrada y salida rápida. Empezamos en La Botique Palacio, sin duda fue un shopping de alta gama con tiendas como Louis Vuitton, Bottega Veneta, Balenciaga, Marc Jacobs, Giorgio Armani, Gucci y muchas otras. Había guardias armados de servicio en este sector, de hecho, cuando estábamos aquí, había más guardias que compradores. Había otras marcas conocidas como Abercrombie & Fitch, Prada, Lacoste y muchas más. No todas las tiendas son de alta gama y de marca, hay numerosas tiendas de recuerdos y otros puntos de venta para visitar. Hay una amplia variedad de restaurantes, bares, cafeterías y otros restaurantes. El bar y restaurante Senor Frogs, McDonald's y Starbucks son algunos de los muchos puntos de venta de comida y bebida. Hay patios comedores interiores y exteriores. Existían una serie de puentes que atravesaban vías fluviales que unían varias secciones del complejo. A lo largo de uno de los canales había un faro de rayas azules y blancas, en realidad es un restaurante. Caminamos a lo largo del Paseo de Color (revisado por separado) que une dos áreas del complejo. En todo el complejo hay una serie de características y fuentes, incluyendo la Fuente de la Bailarina y La Isla Circle Hay muchas otras atracciones que visitar aquí, incluyendo el acuario, con sus tanques táctiles interactivos y más de mil especies en exhibición. También es el hogar del Museo de Cera de Cancún con sus exposiciones de los ricos y famosos. Ripley's Lo creas o no también está aquí con cientos de artefactos increíbles pero verdaderos, juegos interactivos e historias. También hay un casino La Skywheel con sus treinta y cinco góndolas es una característica sobresaliente y a setenta metros de altura domina el horizonte y es visible desde cierta distancia. La tarifa es de alrededor de $ 15 (EE.UU.).",Pareja,5,"Devon, UK",16 de enero de 2025,oct de 2024
Todo genial,Todo excelente Increíble experiencia La Sra Patrica del área de luxury fue muy atenta y con mucha pasiencia me explicó y me sacó de todas mis dudas,Familia,5,1 aporte,12 de enero de 2025,dic de 2024
Tiene lo que necesitábamos,"Este era el centro de nuestras actividades fuera de nuestro complejo. Cuenta con múltiples secciones como lujo, moda, entretenimiento y gastronomía. Con guardias de seguridad armados patrullando nos sentimos muy seguros aquí. Lo que hizo este centro comercial especial para nosotros fue la cantidad y variedad de restaurantes. Comimos a la una casi todas las noches de nuestro viaje.",Pareja,4,"Chesterfield, MO",13 de diciembre de 2024,dic de 2024
mall 5 estrellas,"Hermoso centro comercial, tiene las marcas más exclusivas del mercado y muchas más …Moderno, amplio y limpio. Excelente lugar para recorrer y hacer compras en el tiempo libre.",Pareja,5,"Villa Carlos Paz, Argentina",8 de diciembre de 2024,nov de 2024
"No se que tiene de atractivo , no tienen sillas o lugares para sentarse, negocios extremadamente caros vendedores  incisivos par","Lugar para visitar una sola ves en la vida, no tienen sillas o sillones, exceso de vendedores parece tianguis muy mal.  Parecen extorsionadores",Amigos,1,"Chihuahua, México",6 de septiembre de 2024,sept de 2024
Ampliado y muy divertido.,"Mi esposa y yo hemos estado allí muchas veces en los últimos ~ 10 años. Está justo en el centro de la zona hotelera tan listo para los turistas. Las tiendas y restaurantes suelen ser excelentes. ¡Todavía extrañamos a LaMadonna! Las Compras son de alta gama con muchas boutiques disponibles. Hay varios restaurantes en la laguna que son excelentes también. Desde 2020 , se ha producido una importante expansión del centro comercial. Honestamente es un gran lugar para Compras y Restaurantes.",Pareja,5,"Ponce Inlet, FL",15 de agosto de 2024,ago de 2024
"Centro comercial con tiendas, restaurantes y actividades (junio 2023)","Este centro comercial fue un placer especial durante su estancia en The Westin Lagunamar. Podríamos caminar al otro lado de la calle para ponerse suave - servir helado de McDonald's o mejores golosinas de otras tiendas. Los restaurantes aquí ofrecen excelente comida mexicana e italiana. Las tiendas ofrecían muchas cosas para recuerdos. Nuestra familia estaba ocupada con actividades de un cine, Ripley Lo creas o no, una Ferris Wheel y el acuario interactivo.",Familia,4,"Roosevelt, UT",11 de agosto de 2024,ago de 2024
Bonita excursión.,"Salimos de nuestro Complejo turístico desde Playa Mujeres para experimentar la energía de Cancún y el Centro Compras LA Isla no decepcionó. Nos recogieron en Cancún - Cab Co. ($ 45 por trayecto para 2 personas). Había algo de tráfico, pero llegó alrededor de la 1 pm. Un montón de bonitas tiendas y salir. Solo un ligero negativo: Cancún es famoso por los tiburones que intentan que veas una presentación Multipropiedad. Mi esposa compró un vestido de H&M de $35 a la venta por $200 mil millones de pesos ($10 . 20 ) . Robo del año. Se puso tan caliente que paramos para Häagen - Dazs muy agradable. Recuerdos abundantes pero muy agradables. Gritar a Marco desde Cancún - Taxi. Excelente servicio. El vehículo era viejo, pero no nos importaba. Marco se aseguró de que nos dejaran y nos recogieran sin problemas. Me divertí mucho. Cancún es muy hermoso no puede esperar a volver.",Pareja,5,"Bloomfield, Nueva Jersey",30 de julio de 2024,jul de 2024
Paseo por Cancún,"Paramos en el Crown Paradise, muy recomendable. El agua hermosa, transparente, pero en la playa del hotel no hay nada de sombra, casi que no se podía estar de tanto sol, calcinante. Porque hace calor todo el tiempo. Las olas son un poco fuertes a veces, así que tampoco podés estar siempre en el agua. La ciudad de Cancún es sencilla, no es un balneario. Es linda, pero no tiene mucho atractivo. Conocimos Isla mujeres (bellísima), Xcaret (sólo los ríos subterráneos recomendables), varios Cenotes (impresionantes, muy recomendables), Playa del Carmen (lindo balneario, pero la playa no estaba linda), Valladolid (hermoso) y Chichen Itzá (impresionante). Nos faltó conocer otras playas y otras ruinas, yo hubiera preferido parar en un hotel sólo con desayuno y pasear por otras playas. Para otra vez!!!",Familia,4,"La Plata, Argentina",21 de julio de 2024,jul de 2024
Lugar encantador,"Bonito lugar para caminar y disfrutar y comprar, por supuesto! Limpio y era fácil llegar a pie desde nuestro hotel, ya que hay aceras en todo el camino.",Familia,5,"Montreal, Canadá",4 de julio de 2024,jul de 2024
Muy buen lugar para comprar,"Excelente lugar para hacer compras, la rueda es muy segura y los precios son muy accesibles, los baños son limpios y la gente amable",Pareja,5,"Medellín, Colombia",29 de junio de 2024,jun de 2024
Muy Bonita,"Muy padre el Lugar para comprar ropa por si se te olvido algo para tus vacaciones, en mínimo compro gel antibacterial cuitas tijeritas algodón y corta uñas cosas que se me olvidaron para viajar y contenedores y bolsas para maletas. La ropa la compré en H&M. Si tu presupuesto es grande ahí puedes encontrar bolsas y zapatos de muy buena marca.También esta Victoria Secret.",Familia,5,Gloria D,24 de junio de 2024,jun de 2024
Agradable paseo al aire libre,"Es un mall agradable para recorrer al aire libre con variados sitios para comer, un poco más caro que los del centro pero muy amigable .hay varias locales de productos de marca  los precios más elevados que el promedio de cancun",Pareja,3,"Montevideo, Uruguay",22 de junio de 2024,jun de 2024
lindo para hacer compras,"muyy lindo shopping y grande ya q se distribuye en islas es amplio poara recorrer, tiene opciones de comidas y de casas de cambio, las tiendas muy lindas y surtidas",Familia,5,BUENOS AIRES,13 de junio de 2024,jun de 2024
Al estilo de los de Orlando,"Como si fuera un pequeño pueblo, este mall tiene muchos comercios interesantes. Tambien tiene un acuario y esta muy cerca de la rueda gigante.Cuidado con los precios....the prices ...jajjajajajjajajja Todo muy caro, mas o menos el doble de los que se encuentran en CDMX.",Familia,4,"Montevideo, Uruguay",29 de mayo de 2024,may de 2024
Oaps outing,"Sobreprecio, no vale la pena el uber allí @ taxi de vueltaSin embargo, buen bar / comedor con vistas al agua - addidas, stechhers, tienda libre de impuestos todo pequeño y desprovisto.",Pareja,1,denise r,13 de mayo de 2024,abr de 2024
Si no tienes nada que hacer,"No hay mucha tienda local. Fácil de aparcar y pagar.Si está buscando comprar algo que le falta, esto podría resolver su necesidad. Pero para hacer un buen trato - no",Pareja,3,"Estocolmo, Suecia",2 de mayo de 2024,abr de 2024
Bonito lugar para gastar dinero!,"Bonito lugar para visitar y comprar. Tiene todas las tiendas de gama alta. Nos encantó nuestro helado Häagen Dazs. No hay gangas aquí - los precios son los mismos que en Nueva York, Miami, Los Ángeles, San Francisco, Chicago, etc.",Pareja,5,Suiza,2 de mayo de 2024,abr de 2024
Un recorrido por la Isla,"Es una plaza con una temática interesante, parece una mini ciudad con los colores que tienen los locales de la parte céntrica. Además, cuenta con un increíble carrito de golf (totalmente gratuito) que te lleva de un lado a otro si lo necesitas, fue de gran ayuda para mí mamá que iba en silla de ruedas porque viajo cómodamente por la plaza, nos dió un pequeño tour y luego me llevó al estacionamiento. Tiene espacios bonitos para llevarte una buena foto de recuerdo.",Familia,4,1 aporte,25 de abril de 2024,abr de 2024
Centro comercial para todos!!,"El mejor centro comercial de Cancún y muy cerca del hotel donde nos hospedamos. Fácil acceso en autobús o a pie. Todos podrían encontrar algo interesante. Hay muchos tipos de tiendas diferentes, desde H&M, Zara, Massimo Duty, Armani Exchange, hasta Jaime Ibiza (auténtica marca mexicana), y mi favorita, Victoria Secret,… Starbucks, Häagen - Dazs, para tomar un respiro.",Familia,5,Monsters,13 de abril de 2024,abr de 2024
Paseo imperdible!!,"Elegante centro comercial con tiendas de primer nivel mundial y precios estratosféricos,  ideal para pasear y consumir en algunos en sus comercios gastronómicos sus precios son variados, cuenta con una vuelta al mundo para apreciar la excelente vista del lago que bordea la avenida principal, también un canal y puentes dentro del predio una mini réplica de ""Venecia"".",Pareja,4,"Buenos Aires, Argentina",4 de abril de 2024,mar de 2024
Algo que hacer,Es fácil llegar tomando un autobús R 2 o R 2 por 12 pedos en zona hotelera. Precios más altos que en Canadá en la mayoría de las tiendas. Los baños están muy limpios.,Familia,4,"Winnipeg, Canadá",1 de abril de 2024,mar de 2024
Clasistas y discriminadores,"Caminando por la isla: hay una chica en un carrito que regala aguas a los visitantes, nos acercamos (mi esposo y yo) a pedirle una y sin dudarlo nos miró de arriba abajo y dudo en darnos el agua, nos dijo: ¿ustedes están visitando la ISLA?: Llevábamos bolsas de compras. era evidente que si. Habíamos observado que se sentía más cómoda ofreciendo aguas gratis a los blancos extranjeros, y evidentemente nosotros no somos así. Disfrute mucho tomando mi agua gratis que la señorita con mucho asco me regalo, porque me da gusto que nuestra presencia le haya recordado que el trato debe ser igual para todos: morenos y blancos.",Pareja,1,1 aporte,31 de marzo de 2024,abr de 2024
Atardecer y compras en La Isla Cancún,Excelente lugar para hacer tus compras y disfrutar del atardecer. No dejes de visitar este lugar tan maravilloso. Disfruta de una excelente tarde-noche.,Familia,5,Alfredo A,30 de marzo de 2024,mar de 2024
¡Buenas compras!,"¡Impresionantes compras y una gran selección de tiendas, desde moda rápida hasta alta gama! ¡Altamente recomendado! H&M, Zara, Mango a LV, Gucci, etc…",Pareja,5,Marie-France H,28 de marzo de 2024,mar de 2024
Compras exclusivas,"Si está buscando un centro comercial exclusivo, este es el lugar. Pudimos conseguir medicamentos y recuerdos aquí en una mañana sombría. Fácil de llegar tomando el autobús. Si tienes suerte, también verás un caimán al cruzar el puente del pediatra.",Familia,3,"Kalamazoo, MI",28 de marzo de 2024,mar de 2024
Bonitas tiendas de alta gama.,"Estuvo allí hace algunos meses. Siendo de Argentina, vi algunas tiendas muy bonitas de alta gama que normalmente no vemos aquí. Los precios justos en su mayor parte, realmente dependían de la tienda en la que aterrizara, pero algunas tenían buenas ofertas.Compré en Bershka, Calvin Klein, Nike y algunos otros. El acuario también fue un pequeño punto destacado, quizás un poco caro, especialmente para la parte de nadar con delfines, pero no está mal para caminar un poco. Compruébalo si estás cerca del lugar y tienes disponible ese viaje en autobús de $ 1 USD.",Solitario,4,"Buenos Aires, Argentina",27 de marzo de 2024,nov de 2023
"Lindo centro de compras, aunque no para visitarlo en horas de calor","Parando en Playa del Carmen decidimos ir a pasar el día en Cancún, ya que en este viaje no haríamos base allí. En el paseo incluimos algunas playas y La Isla. A este centro de compras lo habíamos visitado en otro viaje hace algunos años y nos encantó, pero esta vez encontramos gran parte en reformas y solo pudimos recorrer las zonas con acceso, los cuales, al llegar cerca del mediodía con mucho calor y un sol abrasador, fue incómodo porque no contaba con sectores con sombra ni asientos disponibles para descansar.  Ofrece estacionamiento en el mismo predio y tiene tiendas diversas, locales de esparcimiento y gastronomía, aunque varios estaban cerrados. Igual, dimos unas vueltas y pudimos ver las novedades y refacciones. La ambientación es agradable con canales de agua y puentecitos.Creo que lo ideal hubiera sido ir por la tarde, para poder disfrutar relajados sin el calor agobiante.",Familia,3,"Córdoba, Argentina",24 de marzo de 2024,oct de 2023
La isla “El corazón de la zona hotelera”.,"La isla es un lugar muy divertido. Un día te encuentras una fiesta, otro día un personaje en moto. Pero definitivamente es el corazón de la zona hotelera.",Familia,3,"Cancún, México",12 de marzo de 2024,mar de 2024
Atardecer en el lago del shipping!,"Recomiendo ir a la tarde, ver el atardecer ahí, es hermoso realmente. Los precios y variedad excelentes a pesar de estar en reforma. Se llega en el bus directo desde cualquier hotel. Recomiendo el paseo!! Tienen allí mismo un tax free para ir a llevar sus comprobantes en cuanto terminan de comprar para comenzar el trámite de devolución 9% de su compra. Queda dentro de una perfumería. Tienen marcas como adidas, Nike, hym, pull and bear, Calvin k. Entre otras.",Familia,4,"Buenos Aires, Argentina",9 de marzo de 2024,mar de 2024
No te molestes,No te molestes. Las mismas tiendas que puedes encontrar en cualquier centro comercial de EE. UU. Definitivamente no encontré ninguna experiencia mexicana auténtica. Nos quedamos solo 15 minutos.,Familia,1,"Brooklyn, Estado de Nueva York",9 de marzo de 2024,feb de 2024
"Buen centro comercial para caminar, ir de compras y comprar helados.","Buen centro comercial al aire libre. Tiene varias tiendas, en su mayoría de mujer, gafas de sol, farmacia y souvenirs. Hay 2 buenos restaurantes y varios restaurantes de gama media con una amplia variedad de comida. También hay un acuario para niños pequeños.",Pareja,5,"Cancún, México",7 de marzo de 2024,abr de 2023
¡No te vayas!,"No vayas: La Isla está en construcción y cometí el error de llevar a mi familia visitante a ver el atardecer y cenar. Nos perdimos la puesta del sol porque el ascensor de la plataforma de estacionamiento no funcionó, tuvimos que llevar a los visitantes por el carril inferior de la plataforma. Finalmente, alrededor del frente se encuentra el acceso para sillas de ruedas a la zona comercial. ¿Me perdí la puesta de sol? Quería conseguir dinero en efectivo para el gran saxofonista después de la cena, ¡excepto que todos los cajeros automáticos en La Isla NO estaban funcionando!Después de la cena regresó a cubierta para vivir otra pesadilla. Después de separar a la familia y alguien que subió a la cubierta en busca de un automóvil, descubrimos que la máquina de pago de boletos también estaba rota. Después de recoger a los visitantes en silla de ruedas de la acera, nos acercamos al estacionamiento. ¡Nos retuvieron durante 20 minutos porque la máquina de pago era efectivo solo debido a que la máquina estaba rota! No teníamos mucho efectivo entre nosotros. Después de solicitar un supervisor, nadie llega durante 20 minutos, por lo que un visitante preguntó si podían transferir dinero al empleado y le pagaron. Sí, y después de enviar dinero al empleado pudimos irnos. Definitivamente publicaré esto en TripAdvisor porque nadie más debería experimentar esto en el paraíso.La administración no debería cobrar por el estacionamiento cuando los ascensores y el quiosco de pago de boletos no funcionan y hay barreras y materiales de construcción en el estacionamiento. ¡Me parecía codicia!",Pareja,1,"Cancún, México",5 de marzo de 2024,mar de 2024
Simplemente no lo hagas.,Lo primero que te recibe es el olor del pozo negro abierto que fluye por el centro comercial. La mitad de los escaparates están tapiados. Todo lo que queda son los quioscos con gente acosándote para excursiones y tiempos compartidos.,Pareja,1,"Hinckley, MN",24 de febrero de 2024,feb de 2024
Paseo de compras y buena vista,Se encuentra en refacción el lugar pero se puede recorrer mayormente todo el predio.  Es muy completo y tiene muchas marcas reconocidas.  La vista desde ahí es muy linda también y hay opciones para tomar algo y heladerías,Familia,4,1 aporte,21 de febrero de 2024,feb de 2024
Simple plaza comercial,"La plaza esta OK, es un lugar que esta bien recorrer como parte de conocer  Cancun, pero nada fuera de lo normal es un simple centro comercial, eso si con precios algo elevados.",Pareja,3,"Monterrey, México",11 de enero de 2024,feb de 2023
Estupendas vacaciones sin sargazo ni frío.,"Canal muy descuidado. Taxis caros, mucho mejor y más barato el bus $12 pesos por persona. Excelente ubicación. Muchas tiendas con buenos precios de todas las marcas reconocidas. Definitivamente es la mejor plaza comercial en Cancún.",Familia,4,"Durango, México",30 de diciembre de 2023,dic de 2023
Visita a la Isla,"Me encantó visitar La Isla Cancún, excelente servicio y atención! Se los recomiendo la alimentación, hospedaje, limpieza, atención excelente.",Negocios,5,1 aporte,4 de diciembre de 2023,nov de 2023
Muy mala,Tuve un accidente ahí no hubo atención médica por parte de la plaza solo seguridad fue a preguntar lo ocurrido. Pésima atención en esoTuve que buscar durante dos horas ima Clínica particular. Soy turista me voy decepcipnsda de esa plaza y del servicio medico de Cancún,Familia,1,1 aporte,20 de noviembre de 2023,nov de 2023
Rueda del cielo,¡Gran paseo en la rueda del cielo! ! ! Fuimos por la tarde. Hermosas luces sobre la laguna. Esta fue una experiencia agradable.,Pareja,5,"Albemarle, Carolina del Norte",13 de noviembre de 2023,nov de 2023
La isla Cancún,Buen lugar para pasar el ratoVarias cosas por hacer Museo de ceraRippley Y la.rueda son una de esas cosas Me quedo a deber rippley siento que le faltan más cosa pero bueno En realidad en general es una plaza como cualquier otra pero al.aire libre y con paisajes muy bonitos,Pareja,5,"Cancún, México",6 de noviembre de 2023,nov de 2023
Valor muy alto en relacion a mi pais y eso que estaban con descuento,"El doble de caro a comparación con Chile y eso que los productos estaban con descuento, no compre nada.",Familia,2,"Santiago, Chile",5 de noviembre de 2023,nov de 2023
Centro comercial limpio,"Centro comercial muy limpio y tranquilo, no demasiado concurrido pero caro. Buen lugar para visitar si quieres un lugar para salir de tu hotel. Tienen Starbucks y McDonalds. El acuario es una visita obligada con los delfines.",Pareja,3,"Grace Bay, Providenciales",6 de octubre de 2023,oct de 2023
Para entretener un rato en un centro comercial,"Como cualquier centro comercial, solo q estás en Cancún, tiendas y demás restaurantes, típicos de un recinto semejante",Familia,4,"Ciudad de México, México",9 de septiembre de 2023,may de 2023
Hermosa experiencia,Hermoso lugar para recorrer visitar tomar helado y admirar todos los locales imperdibleEl acuario digno de visitar la vista a la laguna y los lugares para comer hay muchas opciones para elegir,,5,"Buenos Aires, Argentina",24 de agosto de 2023,ago de 2023
A matar el tiempo,Buen lugar para matar el tiempo si no vas en plan de compras y con mucho dinero para hacerlo. Algo sumamente incómodo solo los cientos de vendedores de tours qué no te dejan ni caminar y se quieren pasar de graciosos.,Pareja,4,"San Salvador, El Salvador",1 de agosto de 2023,ago de 2023
Buen Paseo para el final del dia,"Ente CC tiene de todo y para todos los gustos! Buenas tienes, el área nueva es muy buena.Solo dos detalles. Ante el gran calor que hay no existen áreas comunes cerradas ( Solo Tiendas ). Adicional el servicio de taxis el precio es una Locura, de hecho no solo allí, en todos lados es carisimo.",Familia,4,"Caracas, Venezuela",22 de julio de 2023,jul de 2023
Hay mejores opciones de shopping,"Me gustó su estructura con puentes y agua, pero los locales muy alejados, muchos vacíos. Se pierde mucho tiempo caminando de un lado al otro al ser tan extenso.",,3,Argentina,27 de junio de 2023,jun de 2023
buen centro comercial,"una plaza con mucha variedad, pero sobre todo extrovertida, le hace falta un poco más de limpieza en el lugar y cuidado en algunas zonas que se ven antiguas.",,4,Daniel W,7 de junio de 2023,jun de 2023
"Ve al acuario si estás aburrido. De lo contrario, ahorre su dinero de taxi.","No estoy seguro de quiénes son estas personas que dicen que el centro comercial es increíble. Mano a Dios, es solo meh. Honestamente deseé haber ahorrado el dinero del taxi y haberme quedado en el resort.Un par de tiendas decentes, pero 1/3 de los espacios parecen vacíos. Fui alrededor de las 11 am con mi esposa y dos niños pequeños. El acuario estaba bien. Después del acuario, solo nos quedamos unos 15 o 20 minutos más porque no había mucho que ver.",Familia,3,"Prosper, TX",7 de junio de 2023,abr de 2023
Mala experiencia,No me gustan los vendedores agresivos. También estaba tratando de mirar los restaurantes y diferentes empleados de diferentes restaurantes salían y arrojaban menús en nuestra mano y peleaban por nuestro negocio. Muy intimidante para mi prometido que nunca había experimentado algo así cuando solo estábamos tratando de tener una buena comida en vacaciones.,,1,Adam,6 de junio de 2023,jun de 2023
Hermoso,"Me encantó este shopping! Es super lindo. Fui varias veces, y si vuelvo a Cancun, volvería a ir nuevamente.",Pareja,5,"Santiago, Chile",13 de mayo de 2023,may de 2023
Compras,Visitar con mucho tiempo es grande y muy confuso su recorrido ya que es fácil perderse por tantos pasajes y puentes para cruzar.Esta buena y variada las marcas,Pareja,4,"Buenos Aires, Argentina",8 de marzo de 2023,mar de 2023
