Titulo,Review,TipoViaje,Calificacion,OrigenAutor,FechaOpinion,FechaEstadia
¡Músico muy grosero!,"El ferry es agradable y eficiente, el personal es educado, sin embargo, anoche, había un músico tocando música tan fuerte que la gente se tapaba los oídos y se quejaba, él ignoraba a todos, y cuando finalmente se detuvo, nos acercamos educadamente para decir que su música era agradable pero demasiado alta, se molestó tanto y respondió agresivamente. Nos dijo que bajáramos donde no había música porque no le importaba que la gente se quejara. Se llama Ivan. Realmente arruinó la experiencia. Luego pidió propinas a todos, ¡el descaro!",,3,,,
Horarios poco fiables,No creas en el horario de una hora por trayecto entre Tortugas y Isla MujeresNo son confiables. Tienen un horario separado en el puerto real,,1,,,mar de 2025
Excelente en todo,Increíble servicio y la señorita Vanessa es una increíble colaboradora de ustedes!!! Les doy 10 por la calidad humana y operativa que tienen,,5,,,feb de 2025
"HUYE, NO LOS USES!!!","¡¡HUYAN!! Cinco de nosotros esperamos más de dos horas para subir al ferry, luego nos dijeron que se rompió y tuvimos que conducir al centro para tomar un barco diferente. No tuvimos tiempo de hacerlo, así que tratamos de recuperar nuestro dinero, pero se negaron. Ahora estoy disputando el cargo de $ 150 usd con Visa. ¡NO USE el ferry Ultramar!",,1,"Madison, WI",,feb de 2025
¡No confíes en Ultramar para llegar a tu destino!,"Reservamos un viaje de regreso de Playa Caracoles a Isla Mujeres, el viaje de ida estaba bien, pero en el regreso nos vimos obligados a bajar del ferry en la primera parada y nos dijeron que el ferry no iba a nuestra parada. Culparon a las condiciones del mar, pero como ya habíamos cruzado la parte más difícil y el resto estaba a lo largo de la costa, esto obviamente no era cierto. Asumimos que como éramos solo 6 de nosotros sintieron que no valía la pena llevarnos. Tuvimos que pagar por un taxi de regreso a nuestros hoteles - Simplemente no les importaba! ¡Entiendo que no es la primera vez que esto sucede!",,2,"South Wales, UK",,ene de 2025
¡No reserve esto a través de Trip Advisor!,No recomendamos reservar este ferry a través de trip advisor. A pesar de que aparecimos media hora antes de las 9: 00 a.m. ferry - la compañía de viajes no obtuvo confirmación de Trip Advisor o la compañía Ultra March Ferry no recibió confirmación de Trip Advisor ... a pesar de que no nos dejaron subir y perdimos una hora de nuestro tiempo en Isla Mujeres. Aunque ligeramente más barato en Trip Advisor - tuvimos que toser la carga ambiental en la terminal Ultra March de todos modos. En última instancia - Cero ahorros y mucho más molestias con la asistencia CERO de Trip Advisor cuando está en este aprieto. Reserva en la terminal de ferry!,,1,,,ene de 2025
Excelente servicio,"Excelente atención y aclaración de dudas que me surgieron, gracias a Jeferson muy amable y atento, conoce perfectamente esta empresa",,5,,,nov de 2024
QUEJA,"Llegamos muy temprano para poder cruzar temprano eran las 8.30 de la mañana , nos formamos para comprar los boletos ya que yo soy Cancunese y mi amiga turista.  Empezó a hacerse la cola muy larga porque solo había una sola cajera y esta estaba vendiendo paquetes para el parque  garrafón.  Si van a vender paquetes que lo hagan fuera del lugar en donde se compran los boletos.... varios le dijimos que no vendiera los boletos para garrafón, ese no es el objetivo de la oficina, o pongan un kiosco  fuera y vendan y promocionen lo que quieran pero no en la taquilla donde se venden los boletos .   Habemos personas que preferimos comprar de manera personal y no en la máquina.   La cola se hizo muy larga y la señorita seguía vendiendo paquetes de la isla.",,1,,,ene de 2025
"Barco fresco, tiempos convenientes, personal mediocre y terrible atención al cliente","Barco fresco, tiempos de navegación convenientes. Un miembro del personal MUY grosero que literalmente me GRITÓ delante de todos ""bolsas en la parte de atrás"". ¿EH? No hay señales, no hay información y traté de contactar a esta compañía varias veces con una pregunta sobre cómo usar mi boleto y nunca me respondieron. No muy profesionalmente dirigido.",,4,"Corona, CA",,dic de 2024
Genial e impresionante,Gran hombre que ayudó a mi amigo y yo navegar a nuestro ferry! ¡No podríamos haberlo hecho sin él! Gracias amigo Apolonio Martinez,,5,,,dic de 2024
"Fue muy buena la experiencia, los accesos fueron rápidos y no tuvimos que esperar para trasladarnos.","Fue una gran experiencia, Obed Martínez nos ayudó mucho para comprar paquetes en los parques de Isla mujeres y eso nos facilitó el viaje",,5,,,dic de 2024
Personal muy cordial y servicial.,"Pedimos informes sobre las actividades con el trabajador de Ultramar Obed Martínez, su trato siempre fue muy cordial y muy atento. Quedamos muy complacidos con su servicio.",,5,,,dic de 2024
Cancún a Isla Murejes,"Montar fue genial. Estábamos viajando con mi madre mayor y se aseguraron de que todos estuviéramos abajo, ya que hacía tanto calor en esa época del año. El viaje fue suave, AC fue fantástico.",,5,"Meridian, ID",,ago de 2024
Muy buena atención,"Excelente trato!!! Me llevé una grata sorpresa, yo tenía boletos para otra compañía y nos dieron mal el horario y perdimos  el último ferry de esa compañía y el trabajador de nombre Emmanuel Alejandro aunque no tenía boletos de su compañía me orientó de la mejor forma y me explico cómo llegar a mi destino y terminé comprando boletos con ultramar muy buen servicio y excelente trato del chico 👍🏻👍🏻",,5,,,dic de 2024
Cancún a Isla Mujeres y Playa Del Carmen a Cozumel,"Tuvimos una excelente experiencia con el ferry Ultramar viajando de Cancún a Isla Mujeres. Todo el proceso fue fluido y bien organizado. El personal de la taquilla era excepcional, especialmente la señora que nos ayudó. Ella fue más allá al proporcionarnos un boleto que podríamos utilizar más tarde durante nuestro viaje para otra ruta (Playa del Carmen a Cozumel), que fue increíblemente útil. En general, fue una experiencia fantástica, y recomendamos Ultramar para cualquiera que viaje entre estos destinos.",,5,"Kingston upon Thames, UK",,nov de 2024
Queja,Tengo 1 queja grande en contra de la sra teresa de jesus en la entrada la sra despues de pasar el primer filtro me piden que pase a la fila 5 de isla mujeres a puerto juares porsterior mi esposa me dice la sra te llama y me pide k le mustrw mi boleta y se los muestro y le digo ud disculpe me mandaron a la fila 5 y me dice a y ud muy chingon se pasa le comento a la sra disculpe ?? Eso fue lo k dijo el muchacho  y ud muy chingon se pasa nuevamente  esas son formas pregunto???,,5,,,dic de 2024
Viaje a isla mujeres,"Queríamos cruzar a isla mujeres y conocer su playa, nos atendió jeferson, y nos dio varias recomendaciones de que hacer en isla mujeres, tambien nos explicó bien como funcionaba el horario del ferry. Sus recomendaciones fueron de gran ayuda.",,5,"Ciudad de México, México",,nov de 2024
¡Lo tengo caro!,"Sus barcos siempre están llenos, y los precios de sus boletos se han disparado a $ 30 por persona. Los precios de las entradas son solo como $ 4 o $ 6 para los locales.",,3,,,nov de 2024
A+ Seguridad y servicio,"Viajé ida y vuelta desde el ferry Ultramar Puerto Juárez a Isla Mujeres y a mi regreso a Puerto Juárez, mi equipaje fue llevado por otra persona antes de que pudiera llegar a los portaequipajes. Estaba devastado, pensando que había sido robado y estaba perdido para siempre. Pero cada empleado de Ultramar fue tan servicial y compasivo y tan rápido para responder. El equipo de seguridad accedió rápidamente al video, encontró a la persona que (accidentalmente) tomó mi equipaje y rastreó al conductor y me devolvió el equipaje en pocas horas. Se mantuvieron en contacto conmigo y me pusieron al día, ya que tenía que salir para un vuelo y organizaron guardar mi equipaje hasta que un amigo pudiera recuperarlo para mí. Grite a los increíbles empleados y personal, especialmente David, que fueron tan servicial y servicial durante un momento muy estresante. Servicio de primera categoría y servicio al cliente!",,5,"Earth, TX",,nov de 2024
Ultramar excelente,"Jeferson florez, recomendado por si requieres guía dentro de alguno de los servicios, planes, costos que brinda la empresa, un profesional en todo el sentido de la palabra",,5,,,nov de 2024
Excelente servicio,Excelente servicio de su personal en especial Jefferson Flores quien te atiende muy bien y atento hacía el cliente 👍🏼,,5,,,nov de 2024
"Gran servicio de ferry, pero no apreciamos los extras","Reservamos nuestros boletos de regreso en línea para viajar de Playa Caracol a Isla Mujeres. El billete estuvo abierto durante seis meses, así que una vez reservado se trataba de presentarse en el Puerto el día que queríamos viajar, treinta minutos antes de la navegación. El lunes 28 de octubre nos presentamos en Playa Caracol esperando coger el 10. 45 ferry. Sin embargo, como el muelle fue dañado el ferry no pudo salir de Playa Caracol. Nosotros junto con otros pasajeros tuvimos que tomar el autobús local para abordar el ferry desde Playa Tortugas. Se puso un poco confuso, aquellos pasajeros que habían reservado sus boletos desde el quiosco en el Puerto, la compañía pagó su tarifa de autobús. Como habíamos reservado en línea tuvimos que pagar nuestra propia tarifa, solo 12 pesos, aproximadamente 50 peniques, para el viaje de quince minutos. Al llegar a Playa Tortugas abordamos un ferry bastante completo, nos subimos y nos sentamos en la cubierta superior, así que no te preocupes. El ferry se deslizó suavemente lejos del muelle a las 10. 50 . Fue una travesía tranquila a la Isla donde llegamos a las 11. 20 , 30 minutos de navegación. Nuestro regreso debía partir a las 14. 15 , hubo un ligero retraso y partimos 14 . 25 llegando a Playa Tortugas a las 14. 55 La tarifa total de regreso para nosotros dos fue de $ 60. 44 dólares estadounidenses (aproximadamente 47 libras esterlinas), esto incluía los impuestos de los derechos de saneamiento ambiental y la asistencia en el extranjero. En general, el servicio era eficiente, sin problemas y los transbordadores estaban limpios, modernos y bien mantenidos. Sin embargo, hubo algunos problemas que quitaron el brillo de las cosas. Había una señora caminando arriba y abajo de la cubierta vendiendo bocadillos y bebidas frías. Pensaba que $ 10 USD por una lata de cerveza y un paquete de patatas fritas (patatas fritas) era bastante caro. Mientras caminábamos por el embarcadero, había una vieja rueda de barco, donde los pasajeros podían posar y tomar una fotografía oficial. Dos damas intentaron vender las fotos, durante la navegación, estas fueron de $ 8 USD cada una. Durante la navegación el era un tipo cantando en la cubierta superior, no era muy bueno y luego esperaba una propina. Afortunadamente no hubo canto en el viaje de regreso. Encontré que los extras eran un poco de dinero.",,4,"Devon, UK",,oct de 2024
Simpre la mejor opcion,"Siempre puntuales y sin duda la mejor opcion, limpio y con personal muy atentos. Personalmente a mi no me gusta que suban musicos es la unica cosa mala que yo veo",,4,"Tijuana, México",,
Espectacular!,"Excelente servicio! Todo salió exactamente como se planeó, las personas que colaboran en las taquillas súper amables y dispuestos a ayudar! Los horarios perfectos y el ferry súper limpio y ameno. Enrique es es mejor gracias por toda la ayuda 🙌🏻",,5,"Atlanta, GA",,oct de 2024
Excelente servicio,"Excelente servicio, Enrique fue muy amable y mi amiga dejó su tarjeta y él la guardo y la devolvió! Definitivamente volveríamos a abordar con ustedes.",,5,,,oct de 2024
Excelente,"Todo súper organizado, el personal fue muy amable, se nos olvidó una tarjeta de crédito en el punto de pago y muy amablemente la devolvieron, el ferry muy bonito.",,5,,,oct de 2024
Otro gran viaje en ferry!,"Ultramar es siempre oportuno, limpio, y el personal es muy servicial y amable. Me encanta la música en vivo y los aperitivos también. Los manipuladores de equipaje también son agradables.",,5,"Saint Paul, MN",,oct de 2024
¡Traiga consigo cualquier cargamento o cualquier cosa de valor DENTRO del ferry!,"El servicio era genial y el personal era amable, pero NO DEJES QUE TOMEN TUS MANOS Y LAS GUARDEN! Pasarán por tus pertenencias y ROBARÁN. Mis Airpods MAX y el altavoz Bluetooth JBL fueron robados de mi bolso de mano. No sabíamos que podíamos llevar nuestras maletas dentro del ferry, ya que era la primera vez que viajábamos en ferry de Playa a Cozumel. ¡Ten cuidado! Aprendimos la lección.",,3,"Dallas, TX",,oct de 2024
Pésimo servicio en isla mujeres,"El servicio de su personal en fila para ingresar, es pesimoSus scaner no funcionan y la actitud del personal es malísima",,1,,,oct de 2024
PESIMO SERVICIO DE FACTURACION,"Un suplicio para poder facturar, pero denuncie al SAT y me facturaron. Es una lastima que su atención a clientes sea tan deficiente,",,1,,,sept de 2024
PESIMO SERVICO,"CUIDADO SI NECESITAN FACTURAR POR QUE NO PODRAN HACERLOLa peor experiencia en facturación, te dicen que tienes 4 días para hacerlo en su pagina, la cual es una porquería y no te deja hacerlo. Al querer solucionarlo por teléfono, correo o whats es imposible, nadie te responde y te dejan en visto, es la ultima vez que cruzamos en estos barco, por mucho mejor los de Xcaret.",,1,,,sept de 2024
PARQUE GARRAFON,"Me encantó la experiencia y la persona que me lo vendió fue súper acertada y amable, su nombre es Marco López de ultramar ferry",,5,,,sept de 2024
Abuso en precio de ultramar playa caracol,"Compren sus tickets por Internet. Al llegar a mostrador de ultramar Playa Caracol en Cancún para ir a Isla Mujeres,  aunque dice en el letrero un precio, se aumentan impuestos de los cuales no hay comprobante. Por eso no aceptan pago con tarjetas para evitar el control de ingresos.  Eso nos pasa a mexicanos, con los extranjeros han de robar más.",,1,,,sept de 2024
